location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,7,11,16,23,28,29,29,36,39,41,47,60,63,66,71,75,77,89,102,123,156,183,235
Alaska,0,0,1,3,3,4,4,5,5,6,6,8,9,10,12,14,15,16,17,19,23,27,36
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3
Arizona,139,161,178,214,223,240,250,278,288,302,312,330,346,359,379,401,429,455,484,527,570,607,648
Arkansas,24,26,36,41,47,52,57,63,66,68,70,75,77,78,83,92,100,108,114,122,140,152,167
California,159,188,221,280,331,375,419,436,438,446,457,469,474,475,499,509,530,552,606,682,828,919,999
Colorado,63,78,89,105,120,135,145,147,157,165,175,188,200,208,216,221,227,238,253,264,300,327,363
Connecticut,11,15,18,26,31,38,43,49,52,56,59,64,67,71,81,82,83,87,91,97,107,115,125
Delaware,4,7,8,11,12,13,14,15,16,17,18,19,22,23,25,26,29,31,33,36,42,46,54
District of Columbia,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,4,4,5,7,7,12
Florida,106,118,129,144,156,164,167,209,215,222,229,236,247,271,280,289,300,310,342,395,442,505,561
Georgia,68,87,106,124,135,143,152,157,161,166,171,177,187,195,207,219,232,264,270,287,312,339,418
Guam,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5
Hawaii,1,2,3,4,5,6,7,8,9,9,11,12,14,15,16,17,18,19,21,24,29,32,35
Idaho,11,14,19,29,32,32,33,34,35,37,40,42,46,50,53,57,63,67,69,72,85,90,107
Illinois,107,124,141,169,179,187,204,211,218,229,235,240,253,267,273,278,288,294,302,314,332,348,398
Indiana,150,176,197,217,229,236,258,271,279,282,285,296,306,312,319,328,341,354,369,394,425,450,485
Iowa,26,30,37,49,54,58,61,70,79,81,86,92,97,103,107,112,120,125,143,168,212,247,270
Kansas,13,14,16,24,27,36,46,50,54,55,56,66,69,74,77,78,79,88,98,110,137,159,187
Kentucky,79,98,110,128,145,157,168,180,191,220,231,245,255,268,283,297,311,327,348,353,370,397,441
Louisiana,9,12,13,20,26,28,34,34,35,37,38,40,44,51,56,61,66,76,87,101,112,121,134
Maine,6,8,9,15,15,16,16,19,21,24,25,31,35,38,39,40,44,49,54,59,65,71,77
Maryland,24,34,42,51,57,60,61,62,67,71,75,78,84,85,88,96,100,105,108,112,121,130,143
Massachusetts,64,77,90,108,125,135,142,154,165,174,181,191,197,202,204,207,212,221,229,240,270,304,323
Michigan,217,280,365,405,447,492,567,633,701,766,818,836,852,860,867,889,917,934,941,957,1059,1121,1173
Minnesota,120,132,157,184,207,232,246,256,261,265,270,271,274,277,279,281,285,316,332,346,347,378,445
Mississippi,3,6,7,15,20,21,21,22,25,26,27,34,35,40,40,41,42,43,45,52,58,67,86
Missouri,42,59,74,92,102,126,163,164,174,184,193,204,217,227,240,251,264,280,308,381,426,472,672
Montana,14,21,22,27,31,33,35,38,41,44,47,50,53,56,58,61,65,69,75,81,89,101,103
Nebraska,8,11,15,19,22,27,31,33,37,40,44,47,54,60,66,71,75,81,83,93,107,120,126
Nevada,27,31,35,41,45,49,54,59,63,68,75,78,81,83,89,96,101,105,110,118,127,139,151
New Hampshire,18,22,27,29,33,37,39,41,42,44,46,52,55,57,58,60,63,66,70,74,84,95,105
New Jersey,59,79,93,101,114,121,129,136,139,139,143,144,145,145,145,149,155,162,178,202,240,260,285
New Mexico,43,44,46,56,64,71,74,78,81,85,87,92,99,105,105,115,126,133,141,151,166,179,199
New York,185,216,246,280,291,303,318,326,343,364,373,376,389,405,413,426,438,459,493,533,603,655,738
North Carolina,65,73,80,89,94,100,105,110,117,123,129,142,154,168,173,179,185,196,201,206,226,244,256
North Dakota,5,7,8,13,16,17,18,19,20,22,23,25,27,29,30,32,34,36,39,42,48,49,61
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ohio,126,141,155,170,182,191,201,239,256,270,286,299,309,319,332,349,367,402,461,523,609,709,733
Oklahoma,0,15,22,32,37,43,56,65,74,78,79,94,103,108,115,122,128,136,147,159,172,176,236
Oregon,26,30,38,49,56,65,72,78,86,93,99,105,112,116,124,131,138,149,169,179,233,249,255
Pennsylvania,324,363,398,448,491,537,575,605,630,657,669,670,671,680,689,701,712,729,773,832,909,966,1048
Puerto Rico,1,1,2,3,3,4,4,5,5,5,5,7,7,8,9,9,10,10,11,14,15,19,22
Rhode Island,8,11,13,18,22,23,24,25,25,26,28,30,31,34,35,37,39,39,42,47,55,60,69
South Carolina,17,22,26,38,44,48,52,55,58,61,71,76,80,85,94,97,108,109,115,122,132,145,158
South Dakota,2,4,7,10,12,13,15,20,20,20,23,27,30,31,31,34,35,37,41,49,63,67,70
Tennessee,95,144,155,170,179,189,195,202,208,216,225,235,248,261,274,288,303,319,339,363,399,442,492
Texas,173,184,219,238,248,261,274,299,319,351,376,388,392,405,420,430,447,458,486,528,593,661,747
Utah,19,24,29,36,43,49,52,53,56,59,62,66,72,78,82,85,87,91,94,102,111,120,133
Vermont,2,3,4,6,7,8,9,9,10,11,11,13,14,15,15,17,17,18,19,20,23,26,31
Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3
Virginia,31,39,46,60,66,76,85,91,93,100,106,115,123,128,131,135,145,153,171,200,242,285,324
Washington,51,59,70,85,92,98,104,110,114,117,119,128,137,141,146,159,174,190,204,218,244,254,267
West Virginia,31,37,45,49,53,57,65,69,73,77,83,89,97,103,108,115,125,128,138,153,164,179,192
Wisconsin,61,82,100,116,134,149,168,174,178,186,192,196,202,207,213,218,231,238,252,261,286,325,390
Wyoming,0,1,2,4,5,7,10,12,15,19,21,24,26,29,31,33,36,39,42,49,72,76,81
