location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,3,19,31,37,41,46,52,57,60,63,67,72,75,80,83,84,87,92,98,107,120,140,153
Alaska,0,0,0,0,0,1,1,1,1,1,2,3,4,7,10,13,17,20,20,21,23,25,26
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,4,5
Arizona,1,4,10,20,24,27,29,30,32,33,34,37,38,41,43,46,48,51,56,59,63,67,70
Arkansas,0,1,5,9,12,14,16,18,19,21,21,25,27,29,30,32,34,36,38,41,47,52,54
California,132,144,149,166,202,225,227,229,230,242,248,257,265,271,285,288,292,301,318,327,347,363,387
Colorado,5,9,11,13,16,18,20,20,21,23,25,29,31,33,34,36,38,39,40,42,45,48,53
Connecticut,0,1,6,11,15,17,17,19,19,20,23,30,31,34,36,38,41,43,46,50,55,59,65
Delaware,0,0,0,2,3,4,5,5,6,7,7,9,10,11,12,13,13,14,15,17,19,20,21
District of Columbia,0,0,0,0,0,0,1,1,1,1,2,3,3,4,4,4,5,5,6,6,7,8,9
Florida,147,182,204,213,229,237,250,260,273,277,291,301,311,318,328,338,349,362,374,392,413,435,459
Georgia,39,47,51,60,66,71,75,80,84,87,90,95,98,100,104,107,110,114,119,124,134,142,153
Guam,0,0,0,0,0,0,1,1,2,2,2,3,5,5,6,6,7,8,9,10,12,14,16
Hawaii,0,0,1,3,4,5,5,6,7,7,8,9,10,11,12,14,14,15,15,16,17,18,20
Idaho,0,0,2,5,6,7,8,8,9,10,10,13,14,16,17,18,19,20,22,24,27,29,32
Illinois,27,32,37,48,52,55,58,60,62,64,66,72,74,78,81,84,89,92,96,101,108,115,122
Indiana,13,19,23,28,30,32,32,36,41,43,47,53,55,59,61,65,68,71,75,78,82,87,95
Iowa,0,1,5,9,12,15,17,20,21,22,24,27,29,31,33,35,37,40,43,46,51,55,61
Kansas,0,0,1,1,2,4,7,8,8,9,9,11,12,14,17,20,24,28,30,34,38,42,44
Kentucky,16,20,24,31,36,43,47,50,54,56,60,68,74,76,78,79,82,84,90,94,98,103,110
Louisiana,1,3,7,12,17,20,22,24,28,30,33,38,39,40,42,43,45,48,51,55,63,70,74
Maine,0,0,1,3,5,6,8,8,10,11,12,13,14,15,15,17,18,19,20,21,23,25,27
Maryland,6,12,17,21,24,28,29,30,31,37,37,43,47,49,49,51,55,59,62,65,70,73,77
Massachusetts,25,30,37,42,46,49,53,56,60,60,65,74,75,80,84,90,95,101,102,107,113,119,123
Michigan,31,37,47,60,69,76,81,85,92,97,100,104,108,111,127,130,134,139,145,152,161,170,183
Minnesota,10,14,18,21,24,25,27,29,31,32,34,38,40,42,44,45,47,50,53,56,60,64,68
Mississippi,0,1,4,7,9,10,13,14,15,16,17,21,22,24,26,28,30,33,35,42,47,50,54
Missouri,10,17,26,31,35,38,41,43,43,45,50,53,57,59,61,62,65,69,75,82,85,98,113
Montana,0,0,1,1,2,3,3,3,4,4,4,6,7,7,9,11,11,12,13,13,15,17,19
Nebraska,0,1,5,7,10,12,13,15,16,17,19,21,22,23,24,26,28,30,32,34,38,41,44
Nevada,0,0,2,5,7,7,8,9,10,11,11,14,16,16,19,24,25,26,29,32,34,35,37
New Hampshire,0,0,1,3,4,4,5,6,6,7,7,8,9,10,10,11,12,13,13,14,16,17,19
New Jersey,5,12,20,21,25,29,32,35,37,39,40,43,47,50,51,54,56,58,62,66,71,75,81
New Mexico,0,1,3,9,12,14,15,17,18,19,19,22,24,26,30,34,35,36,37,39,41,44,49
New York,55,64,72,81,87,92,97,101,106,110,115,122,126,132,137,142,147,153,161,168,182,192,203
North Carolina,33,36,41,46,50,52,55,63,69,72,75,78,81,86,87,98,100,104,106,115,128,136,145
North Dakota,0,0,0,1,1,2,2,2,3,3,4,4,5,6,6,7,8,9,9,10,11,13,14
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,4
Ohio,28,30,33,36,39,44,52,56,58,59,61,68,70,72,75,78,81,85,90,95,102,108,118
Oklahoma,0,3,9,22,28,32,41,44,49,53,58,64,67,72,76,81,86,91,95,103,117,127,138
Oregon,0,3,8,15,19,22,25,29,31,34,35,38,41,47,49,49,50,54,57,61,67,72,78
Pennsylvania,42,59,65,74,82,86,90,94,98,101,104,113,118,120,123,132,132,135,143,147,158,167,178
Puerto Rico,3,8,12,17,19,21,22,25,26,27,28,30,32,34,36,38,40,42,45,49,53,59,63
Rhode Island,0,0,0,0,1,2,3,4,4,4,5,6,7,8,8,8,9,9,10,12,13,15,17
South Carolina,3,4,8,10,13,14,16,19,22,25,27,30,33,35,36,40,45,51,54,57,61,64,67
South Dakota,0,0,0,1,2,3,4,5,6,6,7,8,9,9,11,11,12,13,14,15,17,19,20
Tennessee,1,13,17,23,27,30,32,34,36,38,39,42,44,46,48,54,59,65,75,87,121,131,134
Texas,50,69,77,85,92,99,105,110,114,119,124,130,135,136,149,153,157,163,171,181,193,202,216
Utah,0,0,1,2,3,4,5,5,6,6,7,8,9,9,12,12,13,13,13,14,15,20,21
Vermont,0,0,0,0,1,1,2,2,2,2,2,6,6,7,7,8,9,9,10,11,12,14,15
Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,5,6,8
Virginia,45,52,59,68,75,81,86,92,96,99,103,111,114,119,123,128,133,140,147,154,168,178,189
Washington,12,17,21,27,31,34,37,40,42,44,45,49,53,55,57,60,62,64,68,72,76,80,88
West Virginia,1,4,6,11,14,15,16,18,19,20,22,24,25,27,28,30,32,33,35,38,42,46,49
Wisconsin,4,9,13,18,21,23,25,27,28,30,30,32,34,36,37,38,39,42,45,48,52,55,59
Wyoming,0,0,0,0,0,0,0,1,1,1,1,3,4,4,4,4,5,6,6,6,7,8,9
