location,0.025,0.1,0.25,0.5,0.75,0.9,0.975
Alabama,0.0,0.0,0.0,1596.0,6072.27443524435,13270.7752707527,46597.3494382443
Alaska,0.0,0.0,804.9971099711,1496.0,2186.00460254603,3343.06780467805,6532.4711912119
American Samoa,0.0,0.0,13.0710957109571,114.0,214.587238372384,498.574770747708,787.373185231852
Arizona,0.0,0.0,0.0,2350.0,7174.08588085881,17383.6620156202,49246.8177336773
Arkansas,0.0,0.0,0.0,911.0,3013.0317503175,6334.87465874658,20664.610794858
California,0.0,0.0,24894.5801083011,46263.0,67641.8467409674,129327.519060191,311614.706428314
Colorado,0.0,0.0,4398.50967259673,7484.0,10607.5567930679,16398.6704117041,36598.0047847978
Connecticut,0.0,1034.42913829138,4304.02554525545,6471.0,8621.11353863539,11889.3843638436,25353.1547372973
Delaware,0.0,0.0,340.005357553576,1062.0,1776.97803228032,2852.04825548256,6866.73323508229
District of Columbia,0.0,0.0,215.954444544446,588.0,961.618658686587,1679.24214442144,6287.34929349293
Florida,0.0,0.0,0.0,0.392281422814392,17973.6792217922,44295.6679466795,120195.935422104
Georgia,0.0,0.0,0.0,5979.0,13563.5645756458,26145.0566785664,70925.4863516135
Guam,0.0,0.0,50.6714217142171,198.0,347.159871598716,744.38160381604,1447.30179926799
Hawaii,0.0,795.990818908191,2803.52969279693,3370.0,3936.85495354954,5927.16928369284,10578.1449676997
Idaho,0.0,0.0,0.0,495.0,1586.47780727807,2993.00648906489,5337.69098165982
Illinois,0.0,3804.65537455375,18150.950799508,24646.0,31190.5687081871,45606.7359543596,83442.3182894328
Indiana,0.0,0.0,1246.41556665567,5533.0,9881.02774527745,17089.8892398924,35166.4152009017
Iowa,0.0,0.0,0.0,1746.0,4546.77452774528,8560.85891558916,14444.0232239822
Kansas,0.0,0.0,311.274417744178,2420.0,4519.18326183262,9594.75995559956,20716.1567978179
Kentucky,0.0,0.0,0.0,3047.0,6667.73596485965,12041.2147421474,25932.6339530895
Louisiana,0.0,0.0,0.0,1664.0,5852.67271172712,12219.1077110771,26911.8781232812
Maine,0.0,1397.21806118061,2366.07465074651,3047.0,3723.12535625356,4705.07872178722,11464.3600688507
Maryland,0.0,179.063451634516,4563.11580615806,6613.0,8683.83338583386,13004.5798587986,33263.1867278672
Massachusetts,0.0,9022.39623796238,15140.64900149,18872.0,22625.5197951979,28835.8098120981,57607.7761990119
Michigan,0.0,0.0,7109.65335153352,14482.0,21796.6042185422,34851.2748677487,56218.3398401484
Minnesota,0.0,0.0,4587.93964939649,8688.0,12752.3684536845,19832.5268322683,32950.1098750986
Mississippi,0.0,0.0,0.0,735.0,2802.31156311563,6412.78908289083,15582.828802788
Missouri,0.0,0.0,0.0,1603.0,5515.759500095,11880.182397824,24529.7809768098
Montana,0.0,0.0,0.0,493.0,1259.68677436774,2482.52358723587,5539.74802373024
Nebraska,0.0,0.0,0.0,808.0,2491.88914639146,5617.90994309943,16599.1629391293
Nevada,0.0,0.0,78.3992914929153,1937.0,3819.93174931749,8495.08306483065,20929.5296087961
New Hampshire,0.0,110.069455694557,1715.88438884389,2454.0,3193.70272202722,4817.58249782498,9002.37293747937
New Jersey,0.0,3701.8961599616,13595.9289317893,18461.0,23333.2277797778,33137.1087220872,78269.2597320973
New Mexico,0.0,0.0,0.0,1311.0,2733.49588745887,5806.22953029531,12247.5032230322
New York,0.0,16981.9388723887,38640.7935179352,49526.0,60380.4094415944,82064.0310973109,194647.59293393
North Carolina,0.0,0.0,5953.16700917009,11605.0,17212.7440674407,26906.695211952,71151.6120358703
North Dakota,0.0,0.0,0.0,414.0,1022.72757227572,2390.66545865459,4997.91705242052
Northern Mariana Islands,0.0,0.0,28.0,42.0,56.2218972189722,241.821628216282,551.344865698656
Ohio,0.0,0.0,1992.39866898669,8731.0,15496.9077165772,28444.9306563066,56494.6655489055
Oklahoma,0.0,0.0,0.0,1567.0,4180.83777837778,9047.11703617038,24800.9985519855
Oregon,0.0,2329.35090450905,5328.85334353343,6965.0,8601.90790657906,11561.5135541355,22235.9110701107
Pennsylvania,0.0,0.0,7435.02751277513,13235.0,19081.8497284973,27307.351902519,62042.3754722547
Puerto Rico,0.0,20008.1481654817,23447.4107716077,24707.0,25939.9604371044,29478.8978579786,51337.2381431314
Rhode Island,0.0,558.213184131842,2445.96959219592,3383.0,4305.32476324763,6188.17091770918,13785.5580295803
South Carolina,0.0,0.0,0.0,2181.0,6194.87799877999,13007.859898599,35140.8849873498
South Dakota,0.0,0.0,0.0,277.0,960.677976779768,2159.54008640086,4493.78514460143
Tennessee,0.0,0.0,0.0,758.0,6977.7673901739,18034.1482494825,33305.3749827496
Texas,0.0,0.0,0.0,17549.0,37434.8913114131,65010.9363083631,126707.542281923
Utah,0.0,0.0,0.0,1695.0,3595.43893188932,7405.97640876409,27352.3318830688
Vermont,0.0,1386.35549655497,2031.47289472895,2308.0,2584.34162591626,3225.3818898189,5449.36059810596
Virgin Islands,0.0,121.007266072661,199.813983139831,258.0,316.0,394.756952569526,879.878021030201
Virginia,0.0,0.0,6664.85809608096,10190.0,13767.5534255343,22106.8584185842,41393.0964822148
Washington,0.0,2617.16047160472,11168.4203592036,14784.0,18422.419799198,26965.5043550435,57763.5288777888
West Virginia,0.0,0.0,45.4049065490652,1408.0,2768.60326853268,4834.24506045061,9249.17721552213
Wisconsin,0.0,0.0,5171.07306323063,9157.0,13134.7122521225,20740.5389183892,47817.474605746
Wyoming,0.0,0.0,0.0,158.0,634.620588705887,1333.42710527105,2896.44019190191
