,0
2020-08-09,45.660714285714285
2020-08-16,38.589285714285715
2020-08-23,73.14545454545454
2020-08-30,28.854545454545455
2020-09-06,41.517857142857146
2020-09-13,22.589285714285715
2020-09-20,26.678571428571427
2020-09-27,25.517857142857142
2020-10-04,18.160714285714285
2020-10-11,27.035714285714285
2020-10-18,28.5
2020-10-25,37.910714285714285
2020-11-01,36.30357142857143
2020-11-08,51.232142857142854
2020-11-15,60.17857142857143
2020-11-22,67.19642857142857
2020-11-29,80.03571428571429
2020-12-06,83.51785714285714
2020-12-13,124.28571428571429
2020-12-20,132.60714285714286
2020-12-27,69.33928571428571
2021-01-03,97.08928571428571
2021-01-10,96.71428571428571
2021-01-17,92.42857142857143
2021-01-24,110.875
2021-01-31,106.67857142857143
2021-02-07,144.39285714285714
2021-02-14,129.41071428571428
2021-02-21,94.01785714285714
2021-02-28,109.91071428571429
2021-03-07,79.46428571428571
2021-03-14,57.0
2021-03-21,42.67272727272727
2021-03-28,40.660714285714285
2021-04-04,28.267857142857142
2021-04-11,64.14285714285714
2021-04-18,24.535714285714285
2021-04-25,28.517857142857142
2021-05-02,23.535714285714285
2021-05-09,27.5
2021-05-16,23.946428571428573
2021-05-23,17.46
2021-05-30,37.44
2021-06-06,23.431372549019606
2021-06-13,18.07843137254902
2021-06-20,13.529411764705882
2021-06-27,13.215686274509803
2021-07-04,13.96078431372549
2021-07-11,9.882352941176471
2021-07-18,12.431372549019608
2021-07-25,12.333333333333334
2021-08-01,19.862745098039216
2021-08-08,32.19607843137255
2021-08-15,75.25490196078431
2021-08-22,48.96078431372549
2021-08-29,45.19607843137255
2021-09-05,80.6470588235294
2021-09-12,74.27450980392157
2021-09-19,79.07843137254902
2021-09-26,99.2156862745098
2021-10-03,80.94117647058823
2021-10-10,76.86274509803921
2021-10-17,54.78431372549019
2021-10-24,85.6078431372549
2021-10-31,49.431372549019606
2021-11-07,38.450980392156865
2021-11-14,52.431372549019606
2021-11-21,41.549019607843135
2021-11-28,60.68627450980392
2021-12-05,120.88235294117646
2021-12-12,76.13725490196079
2021-12-19,60.07843137254902
2021-12-26,102.23529411764706
2022-01-02,70.96078431372548
2022-01-09,82.98039215686275
2022-01-16,84.58823529411765
2022-01-23,80.37254901960785
2022-01-30,105.80392156862744
2022-02-06,64.96078431372548
2022-02-13,105.66666666666667
2022-02-20,107.58823529411765
2022-02-27,92.88235294117646
2022-03-06,83.92156862745098
2022-03-13,67.19607843137256
2022-03-20,62.1764705882353
2022-03-27,42.745098039215684
2022-04-03,55.19642857142857
2022-04-10,59.705882352941174
2022-04-17,31.254901960784313
2022-04-24,28.058823529411764
2022-05-01,24.745098039215687
2022-05-08,60.68627450980392
2022-05-15,23.294117647058822
2022-05-22,21.686274509803923
2022-05-29,26.647058823529413
2022-06-05,25.176470588235293
2022-06-12,29.823529411764707
2022-06-19,15.553571428571429
2022-06-26,21.764705882352942
2022-07-03,36.666666666666664
2022-07-10,30.647058823529413
2022-07-17,24.098039215686274
2022-07-24,20.92156862745098
2022-07-31,19.176470588235293
2022-08-07,25.19607843137255
2022-08-14,25.372549019607842
2022-08-21,22.84313725490196
2022-08-28,22.0
2022-09-04,28.15686274509804
2022-09-11,24.941176470588236
2022-09-18,21.80392156862745
2022-09-25,18.19607843137255
2022-10-02,25.58823529411765
2022-10-09,20.214285714285715
2022-10-16,14.862745098039216
2022-10-23,17.686274509803923
2022-10-30,21.50980392156863
2022-11-06,26.019607843137255
2022-11-13,21.901960784313726
2022-11-20,17.07843137254902
2022-11-27,22.54901960784314
2022-12-04,23.294117647058822
2022-12-11,25.372549019607842
2022-12-18,22.686274509803923
2022-12-25,28.313725490196077
2023-01-01,26.54901960784314
2023-01-08,23.5
2023-01-15,42.68627450980392
2023-01-22,36.785714285714285
2023-01-29,28.46153846153846
2023-02-05,38.839285714285715
