State,283,290,297,304
Alabama,10924.176470588236,12428.018867924528,14343.767123287671,23638.391891891893
Alaska,1082.4805194805194,2343.9555555555557,5201.33962264151,3035.1770833333335
American Samoa,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Arizona,7402.15,11566.589743589744,15505.720588235294,22801.28813559322
Arkansas,7402.15,8551.275862068966,13253.753086419752,15155.235294117647
California,28216.20512820513,46182.666666666664,44403.1875,55529.666666666664
Colorado,10924.176470588236,14536.67441860465,25097.70297029703,37175.93103448276
Connecticut,3939.659574468085,6055.95,7234.064516129032,12998.763157894737
Delaware,986.0526315789474,1095.0483870967741,4301.064516129032,2939.0
District of Columbia,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Florida,25330.272727272728,33910.666666666664,35384.08571428571,53152.149253731346
Georgia,10924.176470588236,12428.018867924528,22160.032608695652,23849.018018018018
Guam,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Hawaii,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Idaho,7402.15,11119.081081081082,13961.4,23029.0
Illinois,28216.20512820513,46182.666666666664,55610.58823529412,65068.6
Indiana,17296.371428571427,18031.29411764706,27012.9375,55529.666666666664
Iowa,10814.307692307691,12428.018867924528,15505.720588235294,23638.391891891893
Kansas,6549.762711864407,7351.825396825397,12223.49074074074,11935.644444444444
Kentucky,10924.176470588236,12527.134615384615,17548.23076923077,23638.391891891893
Louisiana,4485.068965517241,6055.95,6496.35294117647,11765.261904761905
Maine,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Maryland,4855.7307692307695,6535.651685393258,9015.57142857143,12103.072727272727
Massachusetts,7251.26,8551.275862068966,15963.102272727272,24035.328358208953
Michigan,17296.371428571427,18031.29411764706,26118.57894736842,45187.69736842105
Minnesota,11965.968253968254,14953.415584415585,22389.758620689656,33438.391304347824
Mississippi,5001.1,7351.825396825397,12118.6,10851.416666666666
Missouri,16870.904761904763,18031.29411764706,22389.758620689656,25512.944055944055
Montana,6314.1,7351.825396825397,12917.279569892473,10851.416666666666
Nebraska,7251.26,8551.275862068966,13787.611510791367,18207.113924050635
Nevada,7196.481481481482,7351.825396825397,13787.611510791367,11189.142857142857
New Hampshire,986.0526315789474,1095.0483870967741,4169.277777777777,2939.0
New Jersey,10924.176470588236,12527.134615384615,22160.032608695652,26303.54411764706
New Mexico,4855.7307692307695,7351.825396825397,13961.4,13406.607142857143
New York,10924.176470588236,15092.6875,25097.70297029703,37016.75
North Carolina,17040.416666666668,18031.29411764706,24826.844444444443,29860.75257731959
North Dakota,7251.26,7351.825396825397,12635.977777777778,11935.644444444444
Northern Mariana Islands,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Ohio,17296.371428571427,19082.315789473683,42059.0,51229.114285714284
Oklahoma,10924.176470588236,12428.018867924528,15505.720588235294,22105.181102362203
Oregon,3939.659574468085,4196.434782608696,5264.210526315789,8862.923076923076
Pennsylvania,14187.461538461539,18031.29411764706,22389.758620689656,28436.1884057971
Puerto Rico,4485.068965517241,4599.625,10499.044444444444,10817.636363636364
Rhode Island,2034.611111111111,2574.462962962963,5113.862068965517,3035.1770833333335
South Carolina,7402.15,8551.275862068966,13317.527777777777,15155.235294117647
South Dakota,7251.26,8551.275862068966,14697.696202531646,15263.397435897436
Tennessee,25453.0,44569.0,43771.382978723406,57460.38356164384
Texas,26323.0,46105.0,44569.0,55529.666666666664
Utah,10924.176470588236,12428.018867924528,14697.696202531646,23638.391891891893
Vermont,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Virgin Islands,986.0526315789474,1095.0483870967741,3413.0833333333335,2939.0
Virginia,10057.787878787878,11566.589743589744,13835.888888888889,16510.0
Washington,4855.7307692307695,6535.651685393258,12895.25,13113.6
West Virginia,1082.4805194805194,3853.285714285714,5264.210526315789,3035.1770833333335
Wisconsin,27593.283018867925,33910.666666666664,40982.07462686567,55413.46153846154
Wyoming,1082.4805194805194,3853.285714285714,5264.210526315789,3035.1770833333335
