location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,6.21975960923522,8.06573706259979,9.24788243966687,15.066064359901,20.8087592068166,25.3838934444314,29.1106921588644,32.6685812949557,36.0362540318711,38.8889190767195,42.1506864777536,45.4145558156959,48.6493213985327,51.9110887995668,55.2820671451848,59.1971569379753,63.2733593748363,68.6424092568949,74.5161038919991,82.224101588212,96.3615407948776,108.43511960079,126.499180381647
Alaska,0.0,0.288019394105153,0.582039192254163,0.921062020732104,1.14907737439868,1.3290894957144,1.4851000008547,2.14442279665494,2.27343148359788,2.45464727670811,2.57165515556332,2.71776678952412,3.41129547936009,3.93875613171531,4.23638694524784,4.4527068975075,4.71013141296045,5.49787003727072,5.85550489124183,6.77645607631147,7.92482975661477,9.02820040658914,10.694887387662
Arizona,16.5609643119139,23.2098967855415,29.4811092110869,36.5948035012901,43.1356358213945,48.5857091129738,52.7180350780664,56.6130396767457,59.8586203508044,63.5856136362558,66.7000836864633,70.3118656232868,73.9497511131941,78.1299515200463,81.4259427700448,86.3167748137509,90.8507834703767,96.7374998867626,104.120861897023,111.875497438409,126.840216811515,140.165757064666,156.459846719283
Arkansas,4.21026820749873,5.36330982946024,6.51635145142175,7.9454116594007,9.86122624395615,11.9731288411403,13.4257086425243,14.7852821812284,16.0878518815159,17.3544191575402,18.5969848173892,20.34586296992,21.5794280237031,22.821993683552,24.603874058324,26.4277572614031,28.3056441008768,30.302640756114,32.9649606111953,36.4066113429539,42.6268681596251,47.0080641470179,55.8348884776467
California,95.1005359175229,106.456620644056,119.846066510871,147.929800957261,168.34309094452,183.648830648398,197.581070684666,210.13363403319,221.145536840491,231.804314074317,242.262077772675,252.221936725984,262.17879547727,273.41980647437,286.588393237858,299.131686483493,313.885026637779,331.526150914059,352.274169934377,377.334140884131,417.030294300929,456.303041748214,500.586599612447
Colorado,21.9880455868551,25.3977211520774,28.5181736514001,32.9524750100739,35.7489056910282,38.8326341170637,40.7537274566389,43.0860250893081,44.3306926860652,46.0315676062452,48.2879619232524,49.958834823213,51.6588114782793,53.8861020401809,56.1052902611304,58.4156882145324,61.2954029030767,64.2531228441911,67.3659550253322,72.2938464195761,78.399502700981,85.7828766268828,93.9740779570049
Connecticut,7.24394532906115,8.76211333258425,11.5874711525545,16.2197858446756,19.6665387153645,22.8552742121674,25.3555831580646,27.7688862453258,30.1251854941703,32.4133783616242,34.7096735700302,37.5122812711181,40.2887854191223,43.1324976834035,46.4573171523966,50.3976600586555,54.9133201041007,60.0342993089514,65.8146013096024,73.4660680966592,86.5078106215162,98.6628078553394,118.428520545205
Delaware,1.72956243294226,2.33518699902859,2.94081156511492,3.57262951079627,4.38007605095416,4.92731649073969,5.92086538276853,6.35709834774269,7.2525388381616,7.64076857078491,8.5353107960901,9.39774906426779,9.73887382965395,10.6334160549591,11.539959088352,12.4645033338765,12.9007362988507,14.4125984916491,15.4781522322043,16.7249217658696,19.3344416563507,21.2765364100794,23.9241606617319
District of Columbia,0.60562456608633,0.663832076297482,1.24035288727824,1.81687369825899,1.87508120847014,2.05629700158037,2.70361898929291,2.87883437835928,2.98384144912678,3.66236912885311,3.76137579557676,4.43390307125923,4.57191236426795,4.77112936950975,4.91813926858425,5.64767038268337,5.84178524899502,6.57221462820785,6.84343648197594,7.68997547493027,9.24204396580829,10.1665882113328,11.7216569042327
Florida,172.243747000663,191.028496822807,208.948256552286,231.016307328442,245.844029589472,260.876978121206,273.061112249729,284.803013009233,295.253269995335,305.023202771483,315.180338224549,324.6868460812,334.737770791705,345.905429293227,356.077260349722,365.374475713862,377.573482061903,394.335124632036,410.230077234676,438.388516366699,466.817746424242,500.945182961975,529.306589345837
Georgia,47.7633016659778,64.5876385167147,75.9905675163304,90.0145620340258,98.7101082182238,107.467287218417,114.760607258162,121.246390931238,127.553060748112,133.21630704441,137.815026655857,143.880476639182,149.972030175591,156.125689689347,163.343875887953,170.200962962724,177.20505993657,186.079423431708,196.423646291337,210.698313186046,232.817504807848,249.737975498266,269.799512598076
Hawaii,0.0,0.518313300769602,0.518313300769602,1.09483411175036,1.28684704115379,2.04638017547219,2.19939047859056,2.88781702949638,3.04592947154489,3.16593755242204,3.83336268917436,3.97947432313516,4.12258575507402,4.76090713672077,4.942122929831,5.58644471552161,5.78566172076341,6.4599855266733,7.21651845896977,8.02105462361711,8.96270181615945,10.3485555240369,11.8406199744763
Idaho,1.99149622889245,2.5680170398732,3.69867695979705,5.11735627382605,6.30112156503091,7.31267166919132,8.26421773291316,9.17676117034992,9.54698969084166,10.4175302999714,11.2499665479298,11.5871928461803,12.4457326472224,13.3072726502864,14.1778132594161,15.0663550806775,15.9788985181142,17.4778616377113,19.0077250426413,20.7098036346157,23.7707341162703,26.6624496129023,30.2215902462866
Illinois,90.6676931009321,102.068718346391,112.330438777462,123.641418440672,132.353741156056,137.605319091418,143.529295511871,148.603427330667,155.054283460683,159.368343186092,164.117788473794,168.345381299635,173.088287224224,177.339881666241,182.644001985021,188.058231513498,193.592469122852,200.407553369316,207.612969285312,218.049300142508,232.923255922008,245.976897633168,263.223869331192
