location,0.025,0.1,0.25,0.5,0.75,0.9,0.975
Alabama,7995.691029408,10043.5776765388,11939.4232327759,14116.8485748421,16576.1846365301,18915.2944299893,21920.3748910806
Alaska,3980.45887069765,4799.68349849356,5700.82871786085,6805.25803390811,7967.53781898592,9186.22456173117,10536.7532395442
Arizona,7476.28749676475,9508.99932890764,11639.3812580991,13746.5826086109,16105.352142661,18932.4210421664,22881.4703904861
Arkansas,3496.73853272952,4208.8512167156,4891.44560447372,5615.28592285623,6402.79572180504,7294.28947233394,8300.83897422332
California,19003.422337641,23894.7697504788,29812.1179610148,35823.2953023712,43049.9544699263,50561.189163185,63155.8560249108
Colorado,5661.54745157731,7101.4664320658,8392.49567676286,9785.98316328492,11288.2270341497,13058.8550743961,14959.1058675319
Connecticut,1090.59048825562,1595.10007596304,2328.99303414485,3164.2016802837,4191.57522623341,5252.85798591705,6708.10592459231
Delaware,1325.92549588833,1748.87395289185,2141.09530418227,2607.11979774409,3203.70910025324,3719.92479993969,4493.5306442936
District of Columbia,514.327991911378,697.882224201134,889.758667176707,1114.88589181984,1371.05597760574,1655.59720620193,2068.84862251657
Florida,21293.2909028967,25759.4767728425,29958.0921449025,34873.2477113349,40822.9466801673,46883.9034173132,53558.358475258
Georgia,13131.8186751551,15895.9909345595,18422.5676289399,21001.9666399879,23621.7199539378,26861.4682905263,30742.4241890251
Hawaii,996.262236698615,1271.8269953721,1532.84710009669,1817.71365716231,2162.38284975807,2544.56040919466,3162.86436335364
Idaho,5374.2519056627,6329.16665871031,7136.40969929243,8094.79621239266,9013.78340086126,10129.7832645024,11615.2038704808
Illinois,10139.4219914131,12439.7267947721,14509.9345017329,16673.5353077073,19205.2352774909,21823.3382685699,25797.2869401357
Indiana,10168.5377489816,12051.2293869938,13941.6960850462,16148.6683298663,18714.6116085114,21238.1246699775,23930.766630932
Iowa,6671.89779498638,8512.53380665048,9913.20454831115,11355.5736429576,13061.8018452431,14857.5465454345,17620.6670627617
Kansas,3686.61242450521,4690.07764569091,5614.69231765014,6583.31551251609,7640.19980072539,8771.08159084134,10167.1099383393
Kentucky,11969.5994554618,14149.3690938247,16517.2888232809,18844.3713828494,21499.477753779,24464.5239562484,27626.2251861869
Louisiana,2342.91130209348,3407.73525084697,4451.56632948009,5700.59249218102,7087.08417670282,8648.25978560842,10430.4813207857
Maine,1959.10065989206,2388.68892194535,2981.8429471782,3565.66617867093,4303.55489692477,5084.19826263171,5857.33460467089
Maryland,4227.56985547534,5129.78942999041,6097.14044922459,7363.70018456244,8847.26210401849,10269.5824731375,12188.259574133
Massachusetts,5482.44071019154,7190.90003913198,8760.1806510233,10614.8991713003,12798.084246894,15200.7066054795,18092.9885893087
Michigan,14708.1613858662,17274.4311185635,19919.0984730439,22905.1456198945,26075.7040287856,29567.1861685962,34121.9551125885
Minnesota,9212.18094953307,11278.9039657052,13079.6362690188,14998.5577245938,17131.2525724563,19149.6445968192,21914.4318456384
Mississippi,3302.93420543281,4289.11292372669,5270.38242676205,6280.45951534917,7505.67046941343,8898.8823727417,10434.0946570011
Missouri,3822.47533717583,5634.88194028462,7069.30790667186,8763.77904597677,10773.6783437443,12885.5495573989,15243.1774882394
Montana,4623.70630753027,5228.0801130343,5795.2646817411,6470.01460998294,7120.3602939457,7815.17224909333,8688.33584738422
Nebraska,1792.40517435847,2567.97582947985,3190.04079094673,3906.11145125616,4730.22756039022,5610.23681924069,6803.32301972313
Nevada,2434.50406087238,3295.53182737072,4034.99107502692,4880.57056173311,5832.36545032185,6871.26969553388,8253.18853091767
New Hampshire,1701.25107737012,2148.91537978473,2573.58091036064,3101.58746087634,3629.93378719402,4252.52421950951,5139.62228626473
New Jersey,7959.36217658607,9596.86737403624,11218.32494703,13055.4985245344,15258.8836153877,17361.7732182227,20554.9517819362
New Mexico,1617.86340365842,2063.71015345759,2572.24975817807,3099.60497236859,3684.30906318947,4328.88139353868,5005.93733994712
New York,19401.9059235505,23390.2378877192,27023.168076545,31165.6589863788,35933.850753496,40727.1591962384,47793.217147045
North Carolina,20287.1555560825,24578.4217083193,28315.8874791061,32659.8624083851,38081.4982918366,43536.5849327206,49650.8954982385
North Dakota,2019.70804041618,2508.82911745532,2843.11436341352,3275.20689851035,3739.7781068368,4210.0942939268,4900.16649363808
Ohio,21255.9731915431,25797.5474308362,30047.8923150257,34915.1126614327,40613.6849108129,45700.6511739731,52871.3801175199
Oklahoma,5108.49163002885,6654.25417377195,7674.87026282421,8980.68636174358,10477.9264858243,12127.0190275331,14705.5539662897
Oregon,5437.82519961703,6327.33101664971,7288.73307985249,8539.47972846698,9933.47185310572,11148.648802921,13017.3821417213
Pennsylvania,21633.7145460632,24869.0193697405,27809.8454582922,31383.96212456,35289.3869926124,38979.4012169847,44133.8566984398
Rhode Island,659.837101150188,1035.11671476238,1422.6300140853,1817.01560904292,2247.3022021535,2748.82137483413,3373.84785420929
South Carolina,8856.48344978417,10954.4482403638,12933.0422362792,15037.5369838789,17469.1996871278,20346.6353120387,23349.3603384635
South Dakota,1288.80556000614,1705.01226071907,2055.6030834739,2436.4674145789,2920.96953382128,3373.59667938619,3990.30835768488
Tennessee,8226.48414218371,11015.5098439755,13825.8829651238,17425.2824014808,21595.8223971952,26106.6180003753,31891.9625211628
Texas,34187.0201205052,41765.0269661732,48305.9701562482,55639.1057656165,63863.6069177083,73394.3120598546,82481.5007359528
Utah,3870.00710413665,4852.35386766998,5761.22078158016,6731.29038209098,7851.12813189915,9048.0781150752,10344.9418852407
