State,584,591,598,605
Alabama,32347.72,25337.23,20920.87,15456.39
Alaska,4971.83,7840.59,14524.03,16520.15
American Samoa,0.0,0.0,6.762666500166502,7.096750846375848
Arizona,21037.87,30285.82,26099.63,22864.51
Arkansas,17063.93,16994.54,14619.41,14132.77
California,107524.31,98212.5,126636.17,78337.05
Colorado,13479.5,15178.28,15934.26,13737.22
Connecticut,5417.6,7164.6,8414.34,11380.71
Delaware,4089.79,6875.43,6796.94,7199.72
District of Columbia,1807.43,3489.9,4400.18,4322.96
Florida,142257.13,139533.07,129141.92,110516.37
Georgia,79968.3,90592.77,101020.39,70525.91
Guam,913.39,1178.06,1769.43,2211.31
Hawaii,7279.33,7929.58,10071.73,12311.61
Idaho,7187.66,7876.89,10759.59,13328.7
Illinois,28609.35,25933.54,25904.91,25282.37
Indiana,27886.46,25584.78,24284.25,20954.49
Iowa,7517.52,7676.07,7990.25,7486.32
Kansas,9941.0,11544.25,14038.72,13341.04
Kentucky,27491.34,23927.27,22246.7,16483.37
Louisiana,37885.76,27968.3,23465.92,18431.8
Maine,1728.46,2789.28,3342.81,5339.43
Maryland,10180.14,10053.69,12853.87,11391.34
Massachusetts,12304.05,14648.94,14429.14,14538.5
Michigan,16107.53,18381.57,21279.34,19774.91
Minnesota,12854.39,13223.93,19827.5,21634.16
Mississippi,29713.85,25867.09,21818.87,16046.5
Missouri,17919.81,15444.6,14682.41,13607.23
Montana,4909.7,7835.16,8759.54,9159.62
Nebraska,4975.65,7887.39,10453.5,11687.52
Nevada,8780.1,8213.03,9179.35,11886.2
New Hampshire,2494.69,3453.29,5130.97,5351.68
New Jersey,16649.26,18962.99,20372.15,18970.6
New Mexico,7724.27,10043.83,10409.8,12681.7
New York,32786.02,35532.59,34994.41,32595.65
North Carolina,36866.94,40539.3,43398.23,40770.7
North Dakota,2159.81,3608.36,4805.26,5123.38
Northern Mariana Islands,0.0,0.0,6.762666500166502,7.096750846375848
Ohio,29312.28,26653.53,31624.86,24933.89
Oklahoma,16187.16,15913.69,15528.96,13042.42
Oregon,17409.19,18280.52,19404.68,21567.15
Pennsylvania,20755.59,25832.36,27803.88,25416.62
Puerto Rico,7881.11,10209.58,13853.85,14965.59
Rhode Island,2935.64,4416.92,6296.14,7121.97
South Carolina,30238.68,26399.39,29060.77,26948.43
South Dakota,2995.84,4026.46,3839.18,3635.54
Tennessee,33403.97,36347.44,33963.86,32757.54
Texas,138673.43,138953.74,133895.41,121137.89
Utah,8305.6,11630.34,13358.14,13923.19
Vermont,1288.73,2175.17,3219.19,3837.07
Virgin Islands,375.35,387.57,573.0407575757577,699.0915476190477
Virginia,20688.8,26873.08,28587.37,25834.36
Washington,22415.84,23916.93,24680.54,20569.09
West Virginia,8451.42,13361.86,19331.58,18548.66
Wisconsin,13203.8,12944.9,13362.83,11325.83
Wyoming,3677.5,5109.77,6667.45,9164.16
