State,654,661,668,675
Alabama,8671.24,13327.19,14601.72,18412.96
Alaska,4324.15,3771.3,5490.46,4671.06
American Samoa,1.4697142857142855,3.1418055555555555,2.57,0.6673571428571428
Arizona,16564.33,17170.04,14525.12,14793.03
Arkansas,2759.52,2749.18,2901.85,3348.3
California,45227.62,41330.33,41351.05,42118.59
Colorado,20206.64,19132.12,21057.45,31849.56
Connecticut,2034.15,2279.38,2302.71,2735.73
Delaware,1553.62,1619.42,1414.8,1892.19
District of Columbia,484.56,484.72,652.5,594.77
Florida,10447.03,9975.2,11339.24,14336.26
Georgia,7252.96,7881.0,8823.6,7642.58
Guam,673.12,558.8,387.67,290.68
Hawaii,552.52,493.39,586.76,780.31
Idaho,6847.55,6028.86,8323.71,8385.57
Illinois,16070.87,17088.93,17832.89,20328.68
Indiana,8527.97,8351.09,8624.03,11002.48
Iowa,8104.36,7099.56,8881.32,10471.31
Kansas,6807.71,7238.13,8683.85,9131.22
Kentucky,7490.9,8097.68,6355.19,7354.48
Louisiana,2898.31,2720.07,3043.75,3020.5
Maine,3268.52,3018.34,3980.71,3971.56
Maryland,4848.77,4133.16,4183.88,7641.1
Massachusetts,8714.06,9039.14,8652.16,7510.0
Michigan,27927.69,37561.05,35024.55,40527.84
Minnesota,17667.23,18990.08,19951.65,22123.81
Mississippi,2853.21,3496.32,3490.79,4183.39
Missouri,6176.8,5971.81,5897.09,5928.08
Montana,5389.33,4629.26,5200.81,5375.61
Nebraska,3487.91,6289.38,4486.74,4055.52
Nevada,3191.57,3137.26,3230.81,4717.21
New Hampshire,1107.65,906.85,871.91,849.49
New Jersey,8632.52,8715.39,8329.71,9915.74
New Mexico,6120.74,6184.86,7105.71,6217.51
New York,24165.09,18845.86,20927.91,32729.76
North Carolina,12851.85,11011.51,14044.34,11322.55
North Dakota,3301.71,3234.68,3303.15,4763.24
Northern Mariana Islands,7.3020000000000005,20.480047619047618,21.3575,20.05
Ohio,20189.72,16971.05,15319.23,15062.43
Oklahoma,5341.01,4487.71,5652.1,6409.62
Oregon,8173.85,7220.18,7061.1,7640.4
Pennsylvania,26470.17,28235.13,28115.08,33534.46
Puerto Rico,635.78,630.22,583.86,607.4
Rhode Island,1339.03,1641.97,1230.83,1680.84
South Carolina,6875.2,4496.31,4267.19,3474.16
South Dakota,2004.94,1986.72,2058.08,2116.87
Tennessee,9255.52,8964.44,9548.29,9910.52
Texas,24269.27,20401.68,20613.3,33345.76
Utah,8739.71,9452.38,13745.22,15300.09
Vermont,1209.0,1749.76,1336.85,1791.98
Virgin Islands,83.92,91.67,95.63,88.07
Virginia,9115.28,8335.27,8308.34,8733.55
Washington,14447.17,15157.41,14533.73,13186.72
West Virginia,5928.89,5392.99,6209.9,6914.39
Wisconsin,14185.59,14915.13,15379.59,14251.16
Wyoming,2831.79,2491.07,2442.68,2354.08
