location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,6,10,15,21,25,26,28,31,35,38,41,45,48,49,51,52,53,54,55,57,62,67,71
Alaska,1,1,3,4,4,5,6,7,7,8,8,8,10,10,11,11,11,11,12,13,14,16,16
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,6
Arizona,7,12,13,17,18,19,21,25,29,30,33,37,39,41,42,44,46,47,49,51,54,57,60
Arkansas,14,25,37,47,60,72,78,84,89,93,96,102,108,113,121,125,128,132,137,143,149,152,157
California,131,145,157,165,173,180,186,191,196,199,204,209,215,219,227,232,238,244,252,261,277,281,285
Colorado,12,14,15,17,18,19,20,21,21,23,24,25,27,27,28,30,32,33,34,35,37,39,41
Connecticut,4,6,8,11,12,13,15,16,16,17,18,22,22,26,28,30,32,35,37,40,40,43,45
Delaware,0,1,2,3,3,3,4,4,5,5,5,7,7,7,9,10,10,10,11,12,13,14,15
District of Columbia,0,0,0,1,1,1,1,2,2,2,2,3,4,4,4,5,5,5,5,6,7,7,8
Florida,135,150,167,176,183,190,195,199,204,209,213,219,223,229,233,237,241,247,253,263,277,288,301
Georgia,50,55,61,67,71,74,77,80,83,86,87,89,91,94,97,99,101,104,107,111,116,121,127
Guam,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,4,4,5,6,8,10
Hawaii,1,1,2,3,4,5,5,6,6,6,7,8,8,9,9,9,10,10,11,11,13,14,15
Idaho,2,3,4,5,6,7,8,8,9,9,10,11,11,12,13,13,14,14,15,16,18,19,20
Illinois,38,40,44,47,50,53,54,58,63,66,67,72,73,77,78,81,83,85,86,89,93,96,102
Indiana,15,17,19,21,22,23,25,26,27,30,32,34,36,37,38,39,40,42,43,45,48,50,53
Iowa,3,6,9,12,14,16,17,18,19,20,21,22,23,25,25,27,29,31,32,35,37,41,43
Kansas,2,4,6,7,8,9,11,14,16,19,22,22,23,25,27,29,30,31,33,35,38,41,43
Kentucky,29,31,33,38,40,44,48,51,54,57,60,63,66,69,71,74,77,81,84,89,96,106,111
Louisiana,11,16,17,20,22,23,25,26,28,30,30,33,35,38,40,42,44,47,50,54,57,61,65
Maine,2,4,5,8,8,9,11,14,16,18,21,22,23,24,25,26,28,29,31,33,37,40,43
Maryland,15,17,19,22,25,27,28,29,30,32,33,34,36,37,38,39,40,43,47,50,53,56,59
Massachusetts,37,42,46,51,54,56,58,59,61,64,65,68,71,73,76,78,80,84,87,91,96,102,106
Michigan,96,103,107,111,116,119,123,126,130,131,137,143,144,149,152,155,157,161,165,173,183,192,200
Minnesota,21,24,27,31,33,34,34,35,37,41,41,45,46,48,50,51,53,55,57,59,63,66,69
Mississippi,2,4,6,9,10,11,12,12,13,15,15,16,17,18,19,20,22,23,27,28,29,31,32
Missouri,19,21,23,25,26,27,28,29,32,33,33,36,43,47,50,52,55,55,57,60,64,68,71
Montana,0,1,2,3,5,6,7,7,7,9,10,11,12,12,13,13,13,14,14,15,16,17,18
Nebraska,2,4,5,7,8,10,11,11,11,12,13,14,16,17,18,21,22,23,24,26,28,30,32
Nevada,3,5,6,9,9,10,10,11,12,14,15,17,19,22,23,26,26,28,29,31,33,36,38
New Hampshire,2,2,3,4,5,6,6,7,7,8,8,8,9,9,11,11,12,12,13,15,17,18,19
New Jersey,19,23,26,29,31,33,34,35,36,38,39,41,43,44,46,47,49,51,53,55,60,63,69
New Mexico,3,6,9,12,14,17,17,19,20,20,22,24,24,25,26,28,29,30,31,33,36,38,41
New York,103,114,120,129,136,142,147,151,154,158,162,166,171,176,180,185,190,195,201,212,225,236,251
North Carolina,58,68,74,81,86,91,96,102,107,113,115,118,121,123,126,129,132,135,139,143,144,162,172
North Dakota,0,0,1,2,2,3,3,4,4,4,5,5,6,7,7,7,8,8,9,10,11,12,14
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
Ohio,32,35,38,42,44,46,48,49,51,53,54,56,57,60,63,66,69,73,76,80,84,87,92
Oklahoma,14,16,22,29,33,38,40,44,46,48,50,53,56,59,60,62,65,67,72,77,87,92,97
Oregon,13,16,16,19,21,22,24,25,26,28,29,31,32,34,37,38,39,41,43,46,49,53,59
Pennsylvania,68,74,80,89,94,98,102,106,108,111,114,118,122,126,129,132,136,141,146,151,159,166,172
Puerto Rico,7,10,13,16,18,19,19,21,22,24,25,27,28,29,31,32,34,36,39,44,44,47,50
Rhode Island,0,0,1,1,2,3,3,3,3,4,4,5,6,6,7,8,8,8,9,10,11,12,14
South Carolina,2,3,4,6,8,8,9,10,11,16,18,21,23,24,25,26,27,28,29,31,33,36,38
South Dakota,0,1,2,3,4,4,5,5,5,6,6,7,8,9,10,10,11,11,12,13,14,15,16
Tennessee,25,33,38,44,47,49,51,53,55,57,58,60,62,64,66,68,71,72,75,78,83,87,92
Texas,59,65,70,76,78,81,83,87,90,92,95,99,103,106,108,112,114,117,121,125,132,137,144
Utah,1,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,11,11,12,13,14,15,16
Vermont,0,0,0,2,2,2,3,3,3,3,4,6,7,7,7,7,8,8,9,9,10,12,13
Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4
Virginia,47,50,53,58,63,66,69,72,75,78,80,83,86,88,91,94,97,100,103,108,115,121,127
Washington,36,39,43,47,50,52,55,56,58,60,61,63,64,66,69,73,75,77,79,82,86,91,95
West Virginia,8,9,12,16,17,19,21,22,24,24,26,30,32,34,35,36,38,40,41,43,45,48,52
Wisconsin,17,20,22,24,26,27,29,29,31,34,36,38,40,42,44,45,47,48,50,52,56,58,61
Wyoming,0,0,0,1,1,2,2,2,3,3,3,4,5,5,5,5,6,6,6,7,8,8,9
