,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_DDS_NBDS,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IUPUI_HkPrMobiDyR,FH_IowaStateLW_STEM,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_Microsoft_DeepSTIA,FH_OneQuietNight_ML,FH_RobertWalraven_ESG,FH_SigSci_TS,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_JHU_IDD_CovidSP,0.3825400000000002,0.6693966666666666,0.7967933333333334,1.290863333333333,0.6275,0.3825400000000002,0.7072866666666664,0.73357,0.7324266666666664,0.7320299999999996,0.7555233333333333,0.6467933333333334,0.6594366666666671,0.8186433333333337,0.7235866666666666,0.6999166666666667,0.8765099999999992,0.9235299999999993,0.6528300000000002,0.852116666666667,0.0,0.6408559999999999,0.6521166666666669,0.7424633333333334,0.585406666666667,0.6097566666666666,0.6596333333333336,0.5914399999999997,0.6991000000000004,0.6464299999999995,0.9413933333333333,0.6348033333333334,0.9129433333333332,0.7713000000000001,0.6701966666666676,0.6637066666666668
FH_JHU_UNC_GAS_StatMechPool,0.30585,0.345988,0.8262040000000004,1.4356280000000003,0.2820319999999999,0.30585,0.5907640000000002,0.6141759999999997,0.6010839999999998,0.6790399999999998,0.6309199999999998,0.37400799999999995,0.2891000000000001,0.6863240000000003,0.4515399999999998,0.32427200000000006,0.8663333333333328,0.8849960000000004,0.36738400000000004,1.06992,0.6408559999999999,0.0,0.536836,0.9441319999999999,0.4674519999999998,0.23836400000000005,0.3795919999999998,0.4443240000000002,0.7520066666666664,0.244484,0.9055720000000002,0.24660399999999996,0.8025920000000002,0.9277360000000001,0.29314800000000013,0.3403400000000001
FH_Karlen_pypm,0.4583000000000002,0.4014033333333333,0.8983633333333337,1.488293333333331,0.4945733333333328,0.4583000000000002,0.5511266666666671,0.5704433333333335,0.585256666666667,0.5752366666666663,0.6245999999999999,0.45294333333333325,0.5669066666666666,0.7931133333333332,0.5333166666666663,0.4577533333333333,0.9875,1.0621699999999994,0.4315899999999999,0.868443333333333,0.6521166666666669,0.536836,0.0,0.667203333333333,0.42524666666666705,0.5373566666666666,0.4176800000000002,0.527763333333333,0.7633933333333333,0.5576933333333333,0.9029600000000001,0.5814699999999999,0.7963733333333333,0.689703333333333,0.5683733333333333,0.4667899999999999
FH_LANL_GrowthRate,0.85502,0.8894600000000008,0.8429266666666668,1.4398133333333327,0.8865266666666664,0.85502,0.6428633333333331,0.6244733333333332,0.6643300000000005,0.55056,0.5911033333333335,0.9029566666666661,1.0227300000000001,0.7424233333333334,0.9271033333333334,0.8345400000000001,0.7859599999999998,1.234366666666666,0.8622766666666662,0.606986666666667,0.7424633333333334,0.9441319999999999,0.667203333333333,0.0,0.6772966666666669,0.9450133333333334,0.7110100000000006,0.7773933333333336,0.5736533333333335,1.0394033333333326,0.9566833333333326,1.0663966666666664,0.8959600000000006,0.5689566666666667,0.8946199999999993,0.8519766666666666
FH_LNQ_ens1,0.35217999999999994,0.4789133333333331,0.8315433333333333,1.3298166666666669,0.4012166666666667,0.35217999999999994,0.5852600000000003,0.6078433333333331,0.5629499999999997,0.578696666666667,0.5893499999999999,0.4902200000000001,0.5627066666666667,0.709806666666667,0.6629466666666666,0.40208666666666687,1.0522149999999997,0.9602533333333332,0.47086333333333347,0.87501,0.585406666666667,0.4674519999999998,0.42524666666666705,0.6772966666666669,0.0,0.5116633333333332,0.4486133333333337,0.5344133333333332,0.8319733333333333,0.5374299999999997,0.7941266666666665,0.5580933333333333,0.9056899999999998,0.7966833333333337,0.5422433333333332,0.4412766666666666
FH_MIT_ISOLAT_Mixtures,0.33677000000000007,0.34001,0.8682200000000002,1.4387700000000003,0.29946,0.33677000000000007,0.5524399999999998,0.5700933333333335,0.5802800000000002,0.6776666666666668,0.6222233333333332,0.3280433333333332,0.15192666666666668,0.7266266666666665,0.38301000000000013,0.41611666666666647,0.7687350000000006,0.7707833333333335,0.32752666666666685,1.087126666666667,0.6097566666666666,0.23836400000000005,0.5373566666666666,0.9450133333333334,0.5116633333333332,0.0,0.45930000000000015,0.38911666666666683,0.7795333333333334,0.12137,0.9830199999999997,0.12257000000000005,0.6920433333333331,0.9230166666666662,0.2522666666666668,0.39151666666666673
FH_MOBS_GLEAM_COVID,0.36428000000000005,0.42915000000000003,0.8207799999999995,1.4874099999999992,0.41700333333333317,0.36428000000000005,0.48200000000000026,0.5114466666666663,0.5468366666666667,0.5216033333333331,0.5510333333333335,0.4749866666666666,0.5061833333333331,0.7120466666666664,0.5833033333333333,0.39270333333333324,0.8566450000000003,0.9886199999999995,0.44152333333333343,0.9065733333333335,0.6596333333333336,0.3795919999999998,0.4176800000000002,0.7110100000000006,0.4486133333333337,0.45930000000000015,0.0,0.5292033333333334,0.645193333333333,0.4796533333333332,0.9181666666666665,0.49854333333333317,0.8257799999999997,0.7665833333333338,0.4864366666666667,0.44540333333333354
FH_Microsoft_DeepSTIA,0.28196,0.44357333333333315,0.8676633333333335,1.6086699999999983,0.42705666666666664,0.28196,0.6142300000000002,0.6241899999999997,0.6524133333333333,0.6862066666666664,0.6622666666666669,0.437053333333333,0.35058333333333347,0.6850566666666664,0.46964333333333325,0.5310233333333336,0.6940749999999997,0.967883333333334,0.42237666666666696,0.9195966666666662,0.5914399999999997,0.4443240000000002,0.527763333333333,0.7773933333333336,0.5344133333333332,0.38911666666666683,0.5292033333333334,0.0,0.46898000000000006,0.3452800000000001,1.129056666666667,0.3591933333333333,0.7342399999999993,0.7222599999999999,0.34469333333333346,0.4911033333333334
FH_OneQuietNight_ML,0.5199299999999999,0.7271333333333335,0.8140666666666664,1.6049866666666672,0.7293266666666668,0.5199299999999999,0.7267600000000003,0.7114733333333332,0.7847333333333336,0.6975800000000003,0.6975800000000003,0.7265466666666667,0.7656400000000004,0.6392866666666669,0.7034266666666669,0.7704400000000003,0.41628,1.2701133333333336,0.7249733333333334,0.6877666666666666,0.6991000000000004,0.7520066666666664,0.7633933333333333,0.5736533333333335,0.8319733333333333,0.7795333333333334,0.645193333333333,0.46898000000000006,0.0,0.7790599999999996,1.1333599999999995,0.7907066666666669,0.7865466666666666,0.5022600000000002,0.7122999999999999,0.7489133333333339
FH_RobertWalraven_ESG,0.3295900000000001,0.31076666666666675,0.8764866666666664,1.523659999999999,0.2610133333333333,0.3295900000000001,0.5567899999999999,0.570343333333333,0.5735133333333332,0.7007199999999998,0.6219099999999996,0.27232999999999996,0.057926666666666654,0.75412,0.36228666666666676,0.41152333333333324,0.8076800000000002,0.7759100000000001,0.28975000000000023,1.1619599999999997,0.6464299999999995,0.244484,0.5576933333333333,1.0394033333333326,0.5374299999999997,0.12137,0.4796533333333332,0.3452800000000001,0.7790599999999996,0.0,1.030776666666667,0.028396666666666657,0.6820300000000001,0.9683666666666663,0.20334666666666665,0.3378266666666668
FH_SigSci_TS,0.9147200000000002,0.9847466666666664,0.9801099999999998,0.6442066666666664,0.8474666666666663,0.9147200000000002,0.86193,0.8717500000000005,0.8069366666666663,0.8551266666666669,0.8601166666666664,0.9556766666666664,1.0496466666666657,1.1521400000000002,1.0760633333333336,0.8217233333333336,1.2772000000000001,0.7693199999999999,1.0004199999999996,0.9498166666666669,0.9413933333333333,0.9055720000000002,0.9029600000000001,0.9566833333333326,0.7941266666666665,0.9830199999999997,0.9181666666666665,1.129056666666667,1.1333599999999995,1.030776666666667,0.0,1.0404166666666672,1.2110733333333337,1.0698900000000002,1.0380066666666665,0.8403033333333333
FH_TTU_squider,0.3297400000000001,0.3237966666666664,0.8550533333333336,1.4968266666666652,0.2679000000000001,0.3297400000000001,0.5749533333333331,0.5895266666666664,0.5995466666666666,0.7191033333333336,0.6482133333333338,0.28683666666666663,0.060783333333333286,0.7761099999999999,0.37488000000000005,0.42226,0.7883599999999998,0.7499733333333334,0.31495000000000006,1.1670299999999998,0.6348033333333334,0.24660399999999996,0.5814699999999999,1.0663966666666664,0.5580933333333333,0.12257000000000005,0.49854333333333317,0.3591933333333333,0.7907066666666669,0.028396666666666657,1.0404166666666672,0.0,0.6894966666666662,0.9789066666666671,0.20984999999999995,0.3515933333333335
FH_UCLA_SuEIR,0.7931600000000002,0.7211966666666669,0.887613333333334,1.5666066666666658,0.811063333333333,0.7931600000000002,0.7760433333333332,0.7523166666666671,0.8274466666666666,0.8016266666666665,0.7894933333333333,0.6632833333333336,0.66266,0.6696000000000008,0.6348300000000001,0.8877066666666671,0.67596,1.1187766666666659,0.7709099999999998,0.8857499999999997,0.9129433333333332,0.8025920000000002,0.7963733333333333,0.8959600000000006,0.9056899999999998,0.6920433333333331,0.8257799999999997,0.7342399999999993,0.7865466666666666,0.6820300000000001,1.2110733333333337,0.6894966666666662,0.0,0.7141833333333334,0.7169266666666664,0.8372133333333328
FH_UMich_RidgeTfReg,0.7135900000000001,0.8540866666666669,0.7886366666666671,1.3702933333333318,0.8705166666666669,0.7135900000000001,0.7859100000000001,0.7783266666666663,0.8280000000000001,0.7686566666666665,0.7991533333333329,0.816356666666667,0.9495999999999998,0.7621566666666664,0.8686466666666661,0.8786333333333333,0.7176849999999996,1.1609233333333326,0.826156666666667,0.6354533333333336,0.7713000000000001,0.9277360000000001,0.689703333333333,0.5689566666666667,0.7966833333333337,0.9230166666666662,0.7665833333333338,0.7222599999999999,0.5022600000000002,0.9683666666666663,1.0698900000000002,0.9789066666666671,0.7141833333333334,0.0,0.8420766666666673,0.8593366666666662
FH_UVA_Ensemble,0.41499999999999987,0.36243333333333344,0.8677799999999997,1.5690400000000007,0.29924666666666666,0.41499999999999987,0.5648766666666662,0.5775166666666668,0.5984866666666666,0.706433333333333,0.6352500000000001,0.37480000000000013,0.22728333333333361,0.6748100000000005,0.42087333333333354,0.3976999999999999,0.7446850000000006,0.9096933333333336,0.3425766666666668,1.0370066666666664,0.6701966666666676,0.29314800000000013,0.5683733333333333,0.8946199999999993,0.5422433333333332,0.2522666666666668,0.4864366666666667,0.34469333333333346,0.7122999999999999,0.20334666666666665,1.0380066666666665,0.20984999999999995,0.7169266666666664,0.8420766666666673,0.0,0.3565900000000003
USC_SI_kJalpha,0.41568999999999995,0.39584666666666707,0.8233433333333332,1.4401233333333325,0.2866900000000003,0.41568999999999995,0.449436666666667,0.4669400000000005,0.44628000000000045,0.5562100000000002,0.48911333333333357,0.39038333333333347,0.349423333333333,0.7666633333333329,0.5580733333333334,0.27624333333333334,0.9455599999999998,0.8902866666666663,0.35491666666666666,0.9967199999999992,0.6637066666666668,0.3403400000000001,0.4667899999999999,0.8519766666666666,0.4412766666666666,0.39151666666666673,0.44540333333333354,0.4911033333333334,0.7489133333333339,0.3378266666666668,0.8403033333333333,0.3515933333333335,0.8372133333333328,0.8593366666666662,0.3565900000000003,0.0
