,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.34304000000000023,0.5174399999999992,0.7557300000000002,0.9686680000000004,0.4408166666666663,0.33903600000000006,0.07386666666666666,0.16479200000000016,0.05378,0.05885333333333334,0.0,0.6164999999999999,0.8529833333333328,0.6961449999999998,0.28670000000000023,0.4656066666666667,0.3931333333333337,0.5623099999999998,0.45234333333333365,0.45491666666666647,0.3877733333333333,0.4032966666666667,0.8979733333333333,0.5983733333333334,0.49126666666666685,0.46124000000000015,0.8159799999999994,0.8486466666666669,1.1876599999999997,1.0811499999999996,0.8229733333333334,0.6777300000000002,0.4242666666666669
FH_Covid19Sim_Simulator,0.3543200000000002,0.4752333333333336,0.9155466666666668,1.2179933333333337,0.3180933333333334,0.21504000000000012,0.546926666666667,0.87224,0.4917999999999997,0.608433333333334,0.6164999999999999,0.0,0.37520000000000003,0.9614200000000004,0.4074533333333333,0.31679333333333326,0.5116200000000003,0.5877,0.32751999999999987,0.43132666666666714,0.5250266666666669,0.7924933333333336,0.6975,0.4604466666666667,0.1646533333333333,0.5452533333333336,0.9774333333333334,0.5029866666666667,0.6961866666666668,1.1334099999999998,1.0718200000000002,0.3725866666666667,0.41210666666666684
FH_CovidAnalytics_DELPHI,0.8860933333333333,0.8676799999999999,0.763806666666667,0.913124,0.64067,0.9538600000000002,0.8818199999999994,0.9941840000000002,0.7918533333333327,0.8850499999999998,0.8529833333333328,0.37520000000000003,0.0,1.1094,0.8426099999999999,0.8572666666666663,1.035576666666667,0.7881466666666663,0.6988933333333339,0.9665133333333338,1.0637799999999997,0.9661733333333334,0.6393033333333334,0.4328566666666668,0.7598566666666667,0.8170866666666667,1.1183599999999994,0.4203266666666665,0.5337233333333334,0.8358750000000001,0.9854499999999999,0.7104066666666665,0.9652500000000002
FH_Google_Harvard_CPF,0.67463,0.75003,0.9274700000000001,1.2557600000000009,0.8496899999999996,0.67463,0.7100399999999998,0.6791799999999999,0.7072249999999997,0.6708650000000008,0.6961449999999998,0.9614200000000004,1.1094,0.0,0.6005300000000003,0.7222849999999998,0.5892300000000005,0.6818200000000003,0.8070699999999998,0.6080999999999999,0.5879900000000001,0.7424699999999994,0.95163,0.7545550000000002,0.6580350000000001,0.7760299999999998,0.60416,0.9588349999999995,1.2020049999999995,0.7552000000000001,0.6936450000000005,0.818355,0.5705900000000003
FH_IEM_MED_CovidProject,0.2452433333333335,0.4352500000000005,0.7780733333333333,0.9825320000000007,0.3958666666666667,0.22930399999999995,0.2793466666666668,0.3405920000000003,0.3001133333333334,0.24803333333333347,0.28670000000000023,0.4074533333333333,0.8426099999999999,0.6005300000000003,0.0,0.4015700000000006,0.3073033333333337,0.5581199999999998,0.3591800000000003,0.32608333333333345,0.2869033333333334,0.40681000000000017,0.9065900000000003,0.5984866666666672,0.38329666666666656,0.4322633333333336,0.83881,0.8659033333333336,1.1731366666666676,1.1406100000000003,0.8649933333333327,0.6302399999999996,0.2886166666666668
FH_JHUAPL_Bucky,0.31181333333333344,0.5245133333333337,0.9198466666666669,1.20468,0.44075333333333344,0.24490800000000001,0.41457333333333357,0.4579120000000001,0.42247666666666706,0.45999000000000034,0.4656066666666667,0.31679333333333326,0.8572666666666663,0.7222849999999998,0.4015700000000006,0.0,0.3930166666666665,0.6449266666666668,0.4781600000000004,0.4382866666666667,0.42559000000000047,0.6398933333333333,0.8514033333333331,0.6367400000000001,0.38235333333333354,0.5755899999999996,0.7384666666666658,0.8772733333333336,1.1122200000000007,1.0742050000000005,0.9243133333333329,0.5657600000000008,0.38694333333333364
FH_JHU_CSSE_DECOM,0.2593700000000004,0.4404466666666668,0.868313333333333,1.149548,0.5201866666666671,0.19437599999999977,0.33807333333333356,0.3433000000000002,0.3879400000000003,0.35786333333333364,0.3931333333333337,0.5116200000000003,1.035576666666667,0.5892300000000005,0.3073033333333337,0.3930166666666665,0.0,0.5693466666666668,0.5566666666666669,0.3227400000000004,0.1977566666666666,0.4700333333333333,0.9567166666666661,0.69774,0.4223966666666669,0.5324233333333331,0.6976700000000002,1.0566800000000007,1.3431033333333324,1.1071199999999997,0.8064366666666669,0.7116266666666659,0.27462666666666696
FH_JHU_IDD_CovidSP,0.583596666666666,0.6645700000000002,0.7539599999999999,1.0135160000000005,0.5316433333333334,0.5793719999999997,0.57475,0.5493400000000003,0.5360566666666661,0.5500799999999998,0.5623099999999998,0.5877,0.7881466666666663,0.6818200000000003,0.5581199999999998,0.6449266666666668,0.5693466666666668,0.0,0.6897266666666667,0.6793233333333333,0.5951966666666664,0.6075033333333334,0.8393266666666668,0.6510199999999997,0.5528666666666666,0.5977166666666667,0.7945499999999999,0.7564600000000004,0.9030333333333327,0.8924399999999995,0.7704699999999999,0.692813333333333,0.6129133333333333
FH_JHU_UNC_GAS_StatMechPool,0.4174233333333334,0.5495033333333337,0.7673833333333332,1.0290480000000002,0.4077033333333335,0.4113520000000002,0.42315666666666685,0.5513799999999996,0.4160633333333335,0.44553000000000026,0.45234333333333365,0.32751999999999987,0.6988933333333339,0.8070699999999998,0.3591800000000003,0.4781600000000004,0.5566666666666669,0.6897266666666667,0.0,0.5480166666666666,0.5538700000000006,0.6304299999999999,0.8571266666666666,0.54574,0.4323866666666668,0.49427666666666664,0.9274166666666673,0.7451666666666664,0.9828966666666665,1.15486,0.923966666666666,0.5669233333333338,0.4697799999999997
FH_KITmetricslab_select_ensemble,0.3251633333333337,0.46659999999999996,1.008073333333334,1.390656000000001,0.5769166666666669,0.2832240000000005,0.42004666666666696,0.4895680000000001,0.43775000000000014,0.455446666666667,0.45491666666666647,0.43132666666666714,0.9665133333333338,0.6080999999999999,0.32608333333333345,0.4382866666666667,0.3227400000000004,0.6793233333333333,0.5480166666666666,0.0,0.23854000000000042,0.6088566666666668,0.8609599999999998,0.6780899999999996,0.39486666666666714,0.5452066666666666,0.695633333333333,0.9594566666666668,1.1804666666666672,1.0841749999999994,0.8944566666666662,0.5520199999999997,0.3430233333333339
FH_Karlen_pypm,0.23271000000000033,0.4661066666666672,0.9272733333333332,1.2194720000000001,0.5533133333333333,0.18514399999999984,0.33275000000000016,0.2910479999999999,0.41983666666666664,0.3596766666666665,0.3877733333333333,0.5250266666666669,1.0637799999999997,0.5879900000000001,0.2869033333333334,0.42559000000000047,0.1977566666666666,0.5951966666666664,0.5538700000000006,0.23854000000000042,0.0,0.4743566666666664,0.9043699999999999,0.7236900000000003,0.4166933333333337,0.5153933333333334,0.6258633333333339,1.1046700000000007,1.36175,1.1199249999999996,0.8171233333333332,0.6926699999999997,0.27192333333333363
FH_LANL_GrowthRate,0.4651566666666664,0.622296666666667,0.7315933333333334,0.8616800000000001,0.5682666666666664,0.46546799999999977,0.428866666666667,0.4167440000000004,0.4426533333333333,0.35050666666666674,0.4032966666666667,0.7924933333333336,0.9661733333333334,0.7424699999999994,0.40681000000000017,0.6398933333333333,0.4700333333333333,0.6075033333333334,0.6304299999999999,0.6088566666666668,0.4743566666666664,0.0,1.0375166666666664,0.6740966666666667,0.6123633333333335,0.5537033333333331,0.7845166666666666,0.9154733333333329,1.2381799999999994,1.0379949999999996,0.7698933333333331,0.879253333333333,0.5576633333333335
FH_MIT_Cassandra,0.8834733333333332,0.8775066666666669,0.9065699999999999,1.2218079999999998,0.750776666666666,0.924156,0.901583333333334,0.8604720000000001,0.87544,0.9578999999999996,0.8979733333333333,0.6975,0.6393033333333334,0.95163,0.9065900000000003,0.8514033333333331,0.9567166666666661,0.8393266666666668,0.8571266666666666,0.8609599999999998,0.9043699999999999,1.0375166666666664,0.0,0.41479666666666687,0.7833433333333333,0.9021066666666665,0.7271399999999995,0.5016800000000001,0.5353566666666668,0.5706850000000002,0.9302699999999995,0.6272933333333335,0.9273766666666664
FH_MIT_ISOLAT_Mixtures,0.62548,0.6754966666666669,0.6347099999999997,0.7882440000000002,0.4742933333333333,0.6758720000000001,0.6117233333333334,0.6520359999999998,0.5657333333333333,0.6078233333333335,0.5983733333333334,0.4604466666666667,0.4328566666666668,0.7545550000000002,0.5984866666666672,0.6367400000000001,0.69774,0.6510199999999997,0.54574,0.6780899999999996,0.7236900000000003,0.6740966666666667,0.41479666666666687,0.0,0.6038433333333337,0.6374333333333331,0.7015666666666663,0.3066300000000001,0.41661000000000004,0.4909300000000005,0.6730499999999997,0.48792666666666673,0.6596666666666664
FH_MOBS_GLEAM_COVID,0.3291466666666669,0.45311000000000007,0.9041666666666663,1.232804,0.34330000000000016,0.2810639999999999,0.43898666666666664,0.5134880000000002,0.41579666666666676,0.49453333333333327,0.49126666666666685,0.1646533333333333,0.7598566666666667,0.6580350000000001,0.38329666666666656,0.38235333333333354,0.4223966666666669,0.5528666666666666,0.4323866666666668,0.39486666666666714,0.4166933333333337,0.6123633333333335,0.7833433333333333,0.6038433333333337,0.0,0.5148066666666667,0.7896500000000003,0.771386666666667,0.9626533333333334,1.07332,0.8847200000000004,0.4949399999999999,0.34190000000000026
FH_MUNI_ARIMA,0.44822666666666683,0.584083333333333,0.7607399999999994,0.9981399999999999,0.4581466666666668,0.44807200000000025,0.4499566666666663,0.4928920000000001,0.4478066666666667,0.4517833333333334,0.46124000000000015,0.5452533333333336,0.8170866666666667,0.7760299999999998,0.4322633333333336,0.5755899999999996,0.5324233333333331,0.5977166666666667,0.49427666666666664,0.5452066666666666,0.5153933333333334,0.5537033333333331,0.9021066666666665,0.6374333333333331,0.5148066666666667,0.0,0.8818800000000007,0.8404733333333327,1.0372166666666667,1.0692100000000007,0.9170533333333329,0.7041733333333333,0.5234700000000002
FH_Microsoft_DeepSTIA,0.7315366666666663,0.7961699999999994,1.0559100000000003,1.5173359999999998,0.8243066666666671,0.7187360000000003,0.7920899999999997,0.7046680000000006,0.818706666666666,0.8084066666666665,0.8159799999999994,0.9774333333333334,1.1183599999999994,0.60416,0.83881,0.7384666666666658,0.6976700000000002,0.7945499999999999,0.9274166666666673,0.695633333333333,0.6258633333333339,0.7845166666666666,0.7271399999999995,0.7015666666666663,0.7896500000000003,0.8818800000000007,0.0,0.9934466666666666,1.08664,0.6514450000000005,0.7945966666666672,0.7749999999999999,0.7534600000000006
FH_RobertWalraven_ESG,0.9278599999999998,0.9241633333333336,0.7514166666666675,1.0193559999999995,0.6304433333333334,0.9981999999999998,0.8981566666666668,0.9448240000000008,0.7872600000000001,0.8719133333333334,0.8486466666666669,0.5029866666666667,0.4203266666666665,0.9588349999999995,0.8659033333333336,0.8772733333333336,1.0566800000000007,0.7564600000000004,0.7451666666666664,0.9594566666666668,1.1046700000000007,0.9154733333333329,0.5016800000000001,0.3066300000000001,0.771386666666667,0.8404733333333327,0.9934466666666666,0.0,0.3546199999999999,0.6221700000000001,0.9348300000000003,0.5718699999999999,0.9814733333333333
FH_TTU_squider,1.218836666666667,1.1389599999999993,0.8581033333333331,1.0159719999999999,0.86307,1.2948680000000008,1.2135466666666659,1.234152,1.1066266666666666,1.237963333333333,1.1876599999999997,0.6961866666666668,0.5337233333333334,1.2020049999999995,1.1731366666666676,1.1122200000000007,1.3431033333333324,0.9030333333333327,0.9828966666666665,1.1804666666666672,1.36175,1.2381799999999994,0.5353566666666668,0.41661000000000004,0.9626533333333334,1.0372166666666667,1.08664,0.3546199999999999,0.0,0.6363600000000001,1.0351899999999987,0.7395433333333337,1.216273333333333
FH_UCLA_SuEIR,1.0942500000000008,1.1092499999999998,0.9139949999999999,1.2824933333333328,0.9748849999999996,1.1843666666666675,1.121265,1.0213466666666666,1.0923099999999997,1.0987799999999996,1.0811499999999996,1.1334099999999998,0.8358750000000001,0.7552000000000001,1.1406100000000003,1.0742050000000005,1.1071199999999997,0.8924399999999995,1.15486,1.0841749999999994,1.1199249999999996,1.0379949999999996,0.5706850000000002,0.4909300000000005,1.07332,1.0692100000000007,0.6514450000000005,0.6221700000000001,0.6363600000000001,0.0,0.7940749999999999,0.8453750000000003,1.0678499999999997
FH_UMich_RidgeTfReg,0.9169466666666662,0.8279233333333331,0.8426799999999992,0.99624,0.8227933333333334,0.8686719999999996,0.8329699999999995,0.8356999999999994,0.8411900000000001,0.8048199999999995,0.8229733333333334,1.0718200000000002,0.9854499999999999,0.6936450000000005,0.8649933333333327,0.9243133333333329,0.8064366666666669,0.7704699999999999,0.923966666666666,0.8944566666666662,0.8171233333333332,0.7698933333333331,0.9302699999999995,0.6730499999999997,0.8847200000000004,0.9170533333333329,0.7945966666666672,0.9348300000000003,1.0351899999999987,0.7940749999999999,0.0,0.9555766666666663,0.8446399999999996
FH_UVA_Ensemble,0.5700566666666664,0.6312200000000004,0.9492466666666662,1.324311999999999,0.4841999999999998,0.5481600000000002,0.6537900000000003,0.7383079999999995,0.6252566666666668,0.7104766666666668,0.6777300000000002,0.3725866666666667,0.7104066666666665,0.818355,0.6302399999999996,0.5657600000000008,0.7116266666666659,0.692813333333333,0.5669233333333338,0.5520199999999997,0.6926699999999997,0.879253333333333,0.6272933333333335,0.48792666666666673,0.4949399999999999,0.7041733333333333,0.7749999999999999,0.5718699999999999,0.7395433333333337,0.8453750000000003,0.9555766666666663,0.0,0.6214633333333329
USC_SI_kJalpha,0.2491766666666671,0.48460666666666713,0.8999300000000001,1.2029879999999993,0.45269333333333334,0.21619199999999986,0.38074666666666684,0.4405280000000001,0.4080733333333337,0.4106633333333337,0.4242666666666669,0.41210666666666684,0.9652500000000002,0.5705900000000003,0.2886166666666668,0.38694333333333364,0.27462666666666696,0.6129133333333333,0.4697799999999997,0.3430233333333339,0.27192333333333363,0.5576633333333335,0.9273766666666664,0.6596666666666664,0.34190000000000026,0.5234700000000002,0.7534600000000006,0.9814733333333333,1.216273333333333,1.0678499999999997,0.8446399999999996,0.6214633333333329,0.0
