,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
COVID_Hub_Trained_Ensemble,0.0,0.437786666666667,0.7891066666666663,0.9718279999999999,0.3563533333333336,0.0,0.36644,0.3683666666666669,0.3480733333333336,0.36801000000000006,0.377496666666667,0.4421200000000002,0.7998366666666666,0.7164639999999993,0.25887666666666703,0.337756666666667,0.3003700000000003,0.5318299999999996,0.4857200000000005,0.35763666666666694,0.280516666666667,0.47999666666666635,0.7973666666666669,0.613696,0.35602666666666694,0.4398599999999998,0.75725,0.7594466666666672,1.0081966666666666,1.0249499999999998,0.9772899999999991,0.5522733333333334,0.28085000000000043
FH_BPagano_RtDriven,0.437786666666667,0.0,0.8486666666666672,1.0833759999999995,0.48731000000000024,0.3907080000000002,0.531496666666667,0.5521800000000001,0.5334766666666663,0.5570566666666665,0.572546666666666,0.52934,0.7780633333333336,0.7582079999999999,0.4594533333333334,0.5376166666666669,0.48443666666666624,0.6205966666666669,0.6199866666666667,0.4980066666666666,0.5127433333333338,0.6892066666666671,0.7806566666666669,0.670532,0.46408666666666687,0.6053233333333327,0.8384533333333334,0.770223333333334,0.9390866666666663,1.0213300000000003,0.9081233333333326,0.6034533333333333,0.5359166666666669
FH_CEID_Walk,0.7891066666666663,0.8486666666666672,0.0,0.6004079999999999,0.6749333333333334,0.8134159999999994,0.741346666666667,0.7914966666666662,0.7299733333333334,0.689716666666667,0.7191666666666668,0.8202066666666668,0.7606766666666664,0.9187159999999994,0.7341966666666667,0.8970300000000003,0.8005233333333327,0.7760900000000004,0.742286666666666,0.9610700000000001,0.898923333333334,0.6872500000000004,0.9034299999999998,0.6216999999999998,0.8714033333333333,0.7460899999999995,1.0287700000000004,0.7552100000000003,0.8848733333333331,0.8944950000000005,0.8503766666666663,0.9307999999999998,0.84938
FH_COVIDhub_baseline,0.9718279999999999,1.0833759999999995,0.6004079999999999,0.0,0.9233760000000001,1.02711,0.8809480000000001,0.9560200000000002,0.8841760000000003,0.7718720000000006,0.8081160000000005,1.0498933333333336,0.9057199999999999,1.2192300000000005,0.8678720000000004,1.1211600000000004,1.0023520000000001,1.028724,0.9486120000000003,1.2929600000000006,1.10028,0.7334040000000003,1.1099880000000002,0.7073299999999999,1.164792,0.9162799999999995,1.460064,0.9632719999999997,1.077151999999999,1.17002,0.9047559999999998,1.2508520000000005,1.1074999999999993
FH_COVIDhub_ensemble,0.3563533333333336,0.48731000000000024,0.6749333333333334,0.9233760000000001,0.0,0.3727600000000002,0.48289333333333323,0.5530400000000002,0.42270666666666645,0.5050066666666664,0.5020066666666666,0.2676,0.52668,0.854716,0.3878333333333334,0.40533000000000013,0.5017766666666668,0.4808000000000002,0.4211333333333334,0.5698600000000001,0.5604299999999999,0.6407833333333336,0.6591099999999993,0.45965999999999996,0.3202900000000001,0.4434633333333332,0.8832433333333332,0.4963366666666663,0.6713266666666665,0.9401900000000002,0.9103333333333332,0.4516999999999997,0.4661499999999999
FH_COVIDhub_trained_ensemble,0.0,0.3907080000000002,0.8134159999999994,1.02711,0.3727600000000002,0.0,0.35165199999999985,0.3569360000000002,0.34636400000000017,0.369,0.3803840000000003,0.34674,0.8503519999999999,0.7164639999999993,0.24566399999999994,0.2760400000000001,0.24357599999999988,0.5172519999999999,0.4933080000000001,0.3221920000000002,0.24251199999999984,0.483276,0.8208280000000001,0.6737400000000002,0.3133200000000002,0.43803200000000014,0.7495919999999997,0.7961040000000003,1.0421,1.0919666666666672,0.941084,0.5268200000000001,0.2541999999999999
FH_CU_nochange,0.36644,0.531496666666667,0.741346666666667,0.8809480000000001,0.48289333333333323,0.35165199999999985,0.0,0.11003000000000011,0.1022733333333334,0.08028999999999996,0.0791200000000001,0.7276,0.851886666666666,0.7546799999999996,0.3502233333333336,0.4889033333333336,0.42817666666666676,0.5798433333333333,0.5322566666666664,0.4844700000000001,0.3700866666666669,0.4644766666666671,0.8133933333333334,0.5946720000000003,0.5152599999999999,0.47379,0.8290766666666667,0.8053066666666667,1.071826666666666,1.03139,0.8568899999999996,0.6884700000000007,0.44815999999999995
FH_CU_scenario_high,0.3683666666666669,0.5521800000000001,0.7914966666666662,0.9560200000000002,0.5530400000000002,0.3569360000000002,0.11003000000000011,0.0,0.2371366666666669,0.14692333333333313,0.17123333333333352,0.8151866666666672,0.9397633333333331,0.7236800000000002,0.3889333333333334,0.4947100000000003,0.4052166666666668,0.5758833333333331,0.5738133333333332,0.4979099999999998,0.31059333333333355,0.4317033333333339,0.8101933333333335,0.6520359999999998,0.5443133333333335,0.5110466666666664,0.711466666666667,0.9017033333333336,1.170103333333333,0.9868100000000003,0.8378066666666661,0.7273899999999994,0.4582900000000001
FH_CU_scenario_low,0.3480733333333336,0.5334766666666663,0.7299733333333334,0.8841760000000003,0.42270666666666645,0.34636400000000017,0.1022733333333334,0.2371366666666669,0.0,0.13357,0.07975333333333329,0.59238,0.7441999999999993,0.7523559999999995,0.337216666666667,0.4651133333333336,0.43330000000000013,0.5295400000000002,0.4838599999999994,0.4586699999999999,0.4347400000000002,0.49398000000000003,0.7991299999999997,0.541192,0.4639666666666666,0.4453466666666667,0.8810433333333331,0.6894733333333339,0.9559099999999994,1.0298850000000004,0.876673333333334,0.6378199999999999,0.4523199999999998
FH_CU_scenario_mid,0.36801000000000006,0.5570566666666665,0.689716666666667,0.7718720000000006,0.5050066666666664,0.369,0.08028999999999996,0.14692333333333313,0.13357,0.0,0.05381666666666665,0.7825600000000006,0.8688999999999997,0.7181799999999999,0.31322333333333346,0.5366566666666666,0.4292966666666669,0.5750533333333331,0.5389966666666663,0.5083899999999996,0.38581666666666675,0.39326333333333346,0.8741133333333336,0.5972120000000004,0.5766999999999998,0.46831333333333325,0.8664633333333334,0.810103333333333,1.1187233333333324,1.0134250000000002,0.8301933333333331,0.7627366666666668,0.47851333333333307
