,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
COVID_Hub_Trained_Ensemble,0.0,0.21302999999999983,1.001870000000001,1.5760279999999984,0.3477099999999998,0.0,0.24446333333333342,0.22936000000000006,0.3719000000000002,0.2821240000000001,0.3719000000000002,0.06621999999999996,0.8941666666666663,0.5162533333333332,0.11859333333333337,0.14121333333333325,0.05684,0.35479333333333357,0.32593333333333313,0.09692999999999997,0.04508666666666668,0.5046933333333334,0.9800633333333334,0.7929640000000004,0.18647999999999992,0.39789333333333354,0.5975400000000001,1.2599933333333326,1.5158200000000006,1.3102500000000001,0.724088,0.45285666666666724,0.0852066666666667
FH_BPagano_RtDriven,0.21302999999999983,0.0,0.8880233333333327,1.4487439999999987,0.3001933333333335,0.23832799999999993,0.2863033333333333,0.3263000000000001,0.38946000000000036,0.3051039999999999,0.38946000000000036,0.14580666666666667,0.7868899999999995,0.6013000000000002,0.25118666666666667,0.3091533333333333,0.23702000000000006,0.41200999999999993,0.33324666666666664,0.2809766666666668,0.18065666666666652,0.48087000000000035,0.9917566666666661,0.7497719999999997,0.27847666666666676,0.43104000000000003,0.7129200000000001,1.1182399999999995,1.3730266666666668,1.2687800000000002,0.6508839999999998,0.5170433333333336,0.23450333333333337
FH_CEID_Walk,1.001870000000001,0.8880233333333327,0.0,1.0013119999999998,0.8391799999999997,1.01832,0.9066266666666668,0.8574199999999997,0.8851133333333336,0.8478679999999996,0.8851133333333336,0.94532,0.8297133333333327,0.8773000000000002,0.9354899999999999,0.957526666666667,0.9902233333333333,0.835433333333333,0.8623166666666668,1.0231299999999994,0.9970966666666665,0.8250500000000001,0.9198400000000003,0.7443640000000001,0.928653333333333,0.8440566666666665,1.0132833333333324,0.7935399999999999,0.7944066666666669,0.90927,0.8045919999999998,0.9705033333333334,1.0158900000000004
FH_COVIDhub_baseline,1.5760279999999984,1.4487439999999987,1.0013119999999998,0.0,1.4422199999999998,1.57415,1.4525640000000002,1.1623800000000002,1.4551519999999993,1.41924,1.4551519999999993,1.5523000000000005,1.3211760000000001,1.5286300000000004,1.482399999999998,1.536199999999998,1.5683119999999993,1.3729879999999992,1.4249799999999992,1.602231999999999,1.5693759999999977,1.3334760000000017,1.425908,1.228795,1.5268079999999997,1.2929680000000001,1.6733600000000006,1.3761559999999997,0.9146719999999999,1.48994,1.3102949999999998,1.564,1.5757679999999992
FH_COVIDhub_ensemble,0.3477099999999998,0.3001933333333335,0.8391799999999997,1.4422199999999998,0.0,0.38390399999999986,0.3107200000000003,0.42875999999999975,0.32335666666666674,0.26172399999999996,0.32335666666666674,0.2872733333333334,0.6785433333333332,0.634,0.3534633333333337,0.33414333333333346,0.3852666666666669,0.38393666666666715,0.33006666666666673,0.43876333333333356,0.34915,0.45582333333333336,0.8770100000000001,0.602316,0.3307466666666668,0.46484333333333344,0.6065866666666667,0.9090666666666677,1.2197399999999996,1.0623300000000002,0.5835679999999998,0.4608000000000007,0.30550666666666715
FH_COVIDhub_trained_ensemble,0.0,0.23832799999999993,1.01832,1.57415,0.38390399999999986,0.0,0.27047600000000016,0.22936000000000006,0.40631199999999995,0.3126249999999999,0.40631199999999995,0.09372,0.9946639999999995,0.5162533333333332,0.13864800000000008,0.15344,0.065692,0.39556400000000025,0.35225199999999984,0.11309599999999996,0.05381200000000001,0.5243720000000004,0.9943799999999997,0.7929640000000004,0.201516,0.3979400000000002,0.5891080000000005,1.271663999999999,1.4863160000000009,1.3102500000000001,0.724088,0.45716400000000024,0.09142800000000002
FH_CU_nochange,0.24446333333333342,0.2863033333333333,0.9066266666666668,1.4525640000000002,0.3107200000000003,0.27047600000000016,0.0,0.06475999999999998,0.08961333333333335,0.06926399999999999,0.08961333333333335,0.23961999999999994,0.7660999999999999,0.5370866666666667,0.2619399999999999,0.27204333333333336,0.27539666666666696,0.3985000000000001,0.25129000000000007,0.3167233333333336,0.23526666666666685,0.4540666666666668,0.9619300000000002,0.6947039999999999,0.30752333333333337,0.4218466666666669,0.6738399999999996,1.0412799999999998,1.3534766666666662,1.3079599999999996,0.6667199999999996,0.4855033333333332,0.24669333333333332
FH_CU_scenario_high,0.22936000000000006,0.3263000000000001,0.8574199999999997,1.1623800000000002,0.42875999999999975,0.22936000000000006,0.06475999999999998,0.0,0.15806000000000003,0.11158,0.15806000000000003,,1.2161500000000003,0.48981,0.20828000000000008,0.21585999999999994,0.23076000000000008,0.47019000000000005,0.2844000000000001,0.35352000000000017,0.23292000000000002,0.38632999999999984,1.0552599999999996,0.8071100000000001,0.2606799999999999,0.3792000000000002,0.7710099999999999,1.1180599999999996,1.43885,1.29474,0.6841599999999997,0.5884199999999998,0.25413
FH_CU_scenario_low,0.3719000000000002,0.38946000000000036,0.8851133333333336,1.4551519999999993,0.32335666666666674,0.40631199999999995,0.08961333333333335,0.15806000000000003,0.0,0.10284799999999997,0.0,0.3746399999999999,0.7167766666666665,0.4762400000000002,0.3594333333333334,0.3511033333333333,0.40461333333333327,0.4323066666666667,0.27649,0.43244666666666687,0.36402333333333325,0.42508333333333365,0.9088566666666659,0.6560439999999997,0.3687233333333335,0.49876000000000026,0.6388700000000002,0.8867433333333334,1.2670899999999996,1.24766,0.6613199999999996,0.5342366666666666,0.34407999999999994
FH_CU_scenario_mid,0.2821240000000001,0.3051039999999999,0.8478679999999996,1.41924,0.26172399999999996,0.3126249999999999,0.06926399999999999,0.11158,0.10284799999999997,0.0,0.10284799999999997,0.24455333333333343,0.7890480000000003,0.49179333333333325,0.2416079999999999,0.2682000000000001,0.305984,0.3971600000000002,0.2371359999999999,0.3527400000000002,0.28383600000000014,0.338448,1.0004159999999995,0.699865,0.3114319999999999,0.425004,0.6513760000000003,0.9488599999999997,1.3182080000000005,1.2771700000000001,0.6422350000000001,0.5035960000000004,0.2737880000000002
FH_CU_select,0.3719000000000002,0.38946000000000036,0.8851133333333336,1.4551519999999993,0.32335666666666674,0.40631199999999995,0.08961333333333335,0.15806000000000003,0.0,0.10284799999999997,0.0,0.3746399999999999,0.7167766666666665,0.4762400000000002,0.3594333333333334,0.3511033333333333,0.40461333333333327,0.4323066666666667,0.27649,0.43244666666666687,0.36402333333333325,0.42508333333333365,0.9088566666666659,0.6560439999999997,0.3687233333333335,0.49876000000000026,0.6388700000000002,0.8867433333333334,1.2670899999999996,1.24766,0.6613199999999996,0.5342366666666666,0.34407999999999994
FH_Covid19Sim_Simulator,0.06621999999999996,0.14580666666666667,0.94532,1.5523000000000005,0.2872733333333334,0.09372,0.23961999999999994,,0.3746399999999999,0.24455333333333343,0.3746399999999999,0.0,0.7331533333333331,0.9575000000000001,0.051019999999999975,0.1762666666666667,0.027580000000000004,0.2831733333333334,0.2872133333333332,0.03884666666666664,0.07615333333333332,0.45701333333333327,0.965306666666667,0.8039799999999999,0.20010666666666674,0.3331066666666669,0.6806266666666669,1.259026666666666,1.4542266666666666,1.33676,0.6728999999999999,0.4325466666666671,0.1441333333333334
FH_CovidAnalytics_DELPHI,0.8941666666666663,0.7868899999999995,0.8297133333333327,1.3211760000000001,0.6785433333333332,0.9946639999999995,0.7660999999999999,1.2161500000000003,0.7167766666666665,0.7890480000000003,0.7167766666666665,0.7331533333333331,0.0,0.9462000000000006,0.8717699999999995,0.8525699999999998,0.9301899999999995,0.7796033333333334,0.7260833333333334,0.925816666666666,0.8878266666666665,0.8460233333333332,0.7714666666666664,0.5261800000000002,0.8874800000000003,0.8873033333333327,0.8083633333333334,0.6686866666666664,0.9052333333333331,0.8371799999999996,0.7965479999999998,0.8018333333333332,0.8785599999999996
FH_Google_Harvard_CPF,0.5162533333333332,0.6013000000000002,0.8773000000000002,1.5286300000000004,0.634,0.5162533333333332,0.5370866666666667,0.48981,0.4762400000000002,0.49179333333333325,0.4762400000000002,0.9575000000000001,0.9462000000000006,0.0,0.5596666666666666,0.5433066666666666,0.5858666666666665,0.6620933333333334,0.5659066666666669,0.6017933333333332,0.5084266666666667,0.5885733333333334,0.9164133333333334,0.6804733333333337,0.5368333333333335,0.7896533333333337,0.5179333333333337,0.7384333333333335,1.1676999999999997,0.9887800000000001,0.6773066666666668,0.6373800000000005,0.49911333333333324
FH_IEM_MED_CovidProject,0.11859333333333337,0.25118666666666667,0.9354899999999999,1.482399999999998,0.3534633333333337,0.13864800000000008,0.2619399999999999,0.20828000000000008,0.3594333333333334,0.2416079999999999,0.3594333333333334,0.051019999999999975,0.8717699999999995,0.5596666666666666,0.0,0.21006000000000008,0.09135666666666685,0.2988133333333337,0.3390866666666666,0.09085333333333347,0.14302333333333336,0.4346166666666667,1.0113966666666672,0.780588,0.21357666666666655,0.3433666666666667,0.6992633333333328,1.22438,1.5002400000000005,1.3412299999999993,0.6632360000000005,0.484663333333334,0.1905800000000001
FH_JHUAPL_Bucky,0.14121333333333325,0.3091533333333333,0.957526666666667,1.536199999999998,0.33414333333333346,0.15344,0.27204333333333336,0.21585999999999994,0.3511033333333333,0.2682000000000001,0.3511033333333333,0.1762666666666667,0.8525699999999998,0.5433066666666666,0.21006000000000008,0.0,0.16865333333333343,0.4010733333333336,0.33381000000000005,0.22426666666666675,0.1654600000000001,0.5163900000000002,0.9427566666666668,0.7702800000000002,0.2972033333333332,0.44873000000000046,0.5897866666666668,1.1557633333333328,1.41413,1.23928,0.7649159999999999,0.47880333333333314,0.16633666666666672
FH_JHU_CSSE_DECOM,0.05684,0.23702000000000006,0.9902233333333333,1.5683119999999993,0.3852666666666669,0.065692,0.27539666666666696,0.23076000000000008,0.40461333333333327,0.305984,0.40461333333333327,0.027580000000000004,0.9301899999999995,0.5858666666666665,0.09135666666666685,0.16865333333333343,0.0,0.3286766666666669,0.3678033333333332,0.07086666666666672,0.0796566666666667,0.5097499999999997,0.9915000000000009,0.8174119999999996,0.2035966666666667,0.3608233333333333,0.6467566666666665,1.2953900000000005,1.540433333333334,1.2988000000000002,0.7009480000000003,0.4636633333333332,0.13082333333333332
FH_JHU_IDD_CovidSP,0.35479333333333357,0.41200999999999993,0.835433333333333,1.3729879999999992,0.38393666666666715,0.39556400000000025,0.3985000000000001,0.47019000000000005,0.4323066666666667,0.3971600000000002,0.4323066666666667,0.2831733333333334,0.7796033333333334,0.6620933333333334,0.2988133333333337,0.4010733333333336,0.3286766666666669,0.0,0.49562666666666694,0.3697100000000002,0.3832533333333334,0.5276233333333329,0.9237233333333333,0.766996,0.3882433333333335,0.44589999999999996,0.6598999999999996,1.021603333333333,1.2004366666666673,0.9299299999999999,0.6149560000000005,0.5131366666666664,0.3795166666666673
