,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
COVID_Hub_Trained_Ensemble,0.0,0.2618500000000002,0.782396666666667,1.0379800000000006,0.15815999999999997,0.0,0.3135439999999999,0.39872800000000025,0.23143600000000003,0.30221200000000004,0.30221200000000004,0.31292000000000014,0.22625,0.9446080000000003,0.2888033333333335,0.19973000000000005,0.1960133333333333,0.2640066666666668,0.42694399999999993,0.2702466666666667,0.18372666666666662,0.5399500000000009,0.03307333333333331,0.697953333333333,0.28668399999999994,0.20992,0.3674033333333334,0.9866433333333328,0.16359333333333329,0.34048999999999996,0.9488899999999998,1.0298466666666672,0.23362,0.20073666666666662
FH_BPagano_RtDriven,0.2618500000000002,0.0,0.8721066666666669,1.1505359999999998,0.27748499999999987,0.4130466666666667,0.4360720000000001,0.5246159999999999,0.3626600000000002,0.4689640000000001,0.4689640000000001,0.28778333333333334,0.24556999999999998,0.8905159999999999,0.3819166666666667,0.24760000000000015,0.30964,0.2758766666666667,0.522776,0.3710800000000001,0.27624333333333323,0.72721,0.11398666666666667,0.7228399999999997,0.3535,0.23217333333333348,0.4647700000000005,0.9865700000000006,0.22752333333333336,0.3720200000000001,0.9230499999999996,1.0480833333333337,0.28351333333333345,0.2938500000000002
FH_CEID_Walk,0.782396666666667,0.8721066666666669,0.0,0.6803879999999995,0.7402850000000001,0.6623933333333331,0.8160519999999998,0.8433000000000002,0.8015639999999998,0.7550200000000005,0.7550200000000005,0.8515033333333331,0.8924533333333331,0.9190680000000003,0.7579433333333334,0.9122866666666664,0.7587066666666666,0.9127633333333326,0.936604,0.7923866666666665,0.8852966666666674,0.7166466666666668,0.8727666666666666,0.7964433333333337,0.7358839999999998,0.9419233333333337,0.7761633333333341,1.0467633333333337,0.8511833333333333,0.8940599999999996,0.891215,0.9368533333333331,0.9448199999999997,0.8943633333333331
FH_COVIDhub_baseline,1.0379800000000006,1.1505359999999998,0.6803879999999995,0.0,1.0546999999999993,0.89818,0.9583799999999999,1.01236,0.9506150000000004,0.8179949999999997,0.8179949999999997,1.1779560000000007,1.1950960000000002,1.1212449999999996,0.9276639999999995,1.2126480000000002,0.9704599999999994,1.2194160000000003,1.2408550000000005,1.1451533333333332,1.1359120000000003,0.8440560000000004,1.1994399999999998,1.0410160000000002,0.8348099999999996,1.2849680000000017,0.9487440000000001,1.4567400000000004,1.1390520000000004,1.1100559999999997,1.234613333333333,0.9965759999999999,1.2970599999999997,1.2069159999999997
FH_COVIDhub_ensemble,0.15815999999999997,0.27748499999999987,0.7402850000000001,1.0546999999999993,0.0,0.19441999999999995,0.4351749999999999,0.5260750000000001,0.34282499999999994,0.47185000000000044,0.47185000000000044,0.18735500000000013,0.11439499999999997,0.9362350000000003,0.256565,0.14132500000000003,0.22124500000000008,0.184195,0.3788650000000001,0.24210000000000004,0.27892500000000015,0.6772749999999995,0.05311999999999999,0.5060000000000002,0.2897266666666667,0.08646499999999997,0.41270999999999974,1.0044549999999999,0.09724000000000005,0.19422500000000004,0.9919333333333337,1.1353150000000003,0.20618999999999998,0.25273
FH_COVIDhub_trained_ensemble,0.0,0.4130466666666667,0.6623933333333331,0.89818,0.19441999999999995,0.0,0.39486,0.4775133333333333,0.3051800000000002,0.3805133333333335,0.3805133333333335,0.36812666666666677,0.30560666666666664,0.9997400000000005,0.2726466666666667,0.30727999999999983,0.31451333333333326,0.3815266666666668,0.47533333333333333,0.2702466666666667,0.28951999999999994,0.544133333333333,,0.6767933333333338,0.36600999999999995,0.30551999999999996,0.42663333333333325,1.0331666666666661,0.27463999999999994,0.41331333333333364,1.0424299999999997,1.100653333333333,0.3598400000000001,0.3009266666666668
FH_CU_nochange,0.3135439999999999,0.4360720000000001,0.8160519999999998,0.9583799999999999,0.4351749999999999,0.39486,0.0,0.12139200000000003,0.10740000000000001,0.07901999999999999,0.07901999999999999,0.5534080000000001,0.4590600000000001,0.9212199999999995,0.3546960000000001,0.4382759999999999,0.380796,0.4535920000000003,0.6036440000000002,0.46073333333333316,0.283844,0.5678359999999999,0.23458000000000012,0.6612160000000002,0.41152500000000025,0.46388799999999986,0.47386400000000023,1.0473760000000003,0.4228360000000001,0.5765319999999995,0.9345500000000001,0.981796,0.4267640000000002,0.40109200000000006
FH_CU_scenario_high,0.39872800000000025,0.5246159999999999,0.8433000000000002,1.01236,0.5260750000000001,0.4775133333333333,0.12139200000000003,0.0,0.26350000000000007,0.17409600000000008,0.17409600000000008,0.6394279999999998,0.5343120000000002,0.8964320000000001,0.4514120000000003,0.5070600000000002,0.47854399999999986,0.5178560000000001,0.615992,0.5545466666666672,0.36563600000000007,0.5615080000000002,0.3183,0.6294000000000003,0.482225,0.5490799999999997,0.5355760000000003,0.9219960000000013,0.522596,0.6781240000000003,0.9066050000000007,0.9418720000000003,0.48857199999999995,0.4658760000000004
FH_CU_scenario_low,0.23143600000000003,0.3626600000000002,0.8015639999999998,0.9506150000000004,0.34282499999999994,0.3051800000000002,0.10740000000000001,0.26350000000000007,0.0,0.11197999999999994,0.11197999999999994,0.4576159999999999,0.36638,0.923064,0.29310800000000004,0.35810800000000004,0.28859200000000007,0.36291199999999985,0.542296,0.36524,0.25795599999999996,0.6208480000000002,0.15469999999999995,0.6816880000000006,0.34014000000000016,0.36653200000000014,0.42030400000000023,1.1195800000000007,0.316768,0.4528720000000001,0.9441100000000009,1.0021920000000002,0.35977600000000026,0.324276
FH_CU_scenario_mid,0.30221200000000004,0.4689640000000001,0.7550200000000005,0.8179949999999997,0.47185000000000044,0.3805133333333335,0.07901999999999999,0.17409600000000008,0.11197999999999994,0.0,0.0,0.5902479999999998,0.5050840000000002,0.9063880000000003,0.3490760000000002,0.4887440000000003,0.3644480000000002,0.5015440000000002,0.6321519999999996,0.508266666666667,0.31153599999999976,0.5239799999999998,0.21900999999999993,0.6811399999999999,0.39234,0.5332279999999997,0.45987199999999995,1.1094760000000008,0.44551200000000035,0.6211559999999999,0.9510950000000004,0.9609039999999999,0.49364000000000025,0.43270800000000004
FH_CU_select,0.30221200000000004,0.4689640000000001,0.7550200000000005,0.8179949999999997,0.47185000000000044,0.3805133333333335,0.07901999999999999,0.17409600000000008,0.11197999999999994,0.0,0.0,0.5902479999999998,0.5050840000000002,0.9063880000000003,0.3490760000000002,0.4887440000000003,0.3644480000000002,0.5015440000000002,0.6321519999999996,0.508266666666667,0.31153599999999976,0.5239799999999998,0.21900999999999993,0.6811399999999999,0.39234,0.5332279999999997,0.45987199999999995,1.1094760000000008,0.44551200000000035,0.6211559999999999,0.9510950000000004,0.9609039999999999,0.49364000000000025,0.43270800000000004
FH_Covid19Sim_Simulator,0.31292000000000014,0.28778333333333334,0.8515033333333331,1.1779560000000007,0.18735500000000013,0.36812666666666677,0.5534080000000001,0.6394279999999998,0.4576159999999999,0.5902479999999998,0.5902479999999998,0.0,0.1938766666666666,0.9355319999999998,0.4281166666666667,0.2412833333333334,0.34101666666666686,0.26079333333333315,0.491792,0.30767333333333335,0.35213000000000005,0.78685,0.2498999999999999,0.6908733333333337,0.38753600000000016,0.17147666666666675,0.5099466666666667,1.0497899999999993,0.1876533333333335,0.3285100000000003,0.9658749999999995,1.076166666666666,0.2816333333333332,0.3256966666666668
FH_CovidAnalytics_DELPHI,0.22625,0.24556999999999998,0.8924533333333331,1.1950960000000002,0.11439499999999997,0.30560666666666664,0.4590600000000001,0.5343120000000002,0.36638,0.5050840000000002,0.5050840000000002,0.1938766666666666,0.0,0.9139920000000002,0.3371033333333334,0.15152666666666667,0.27172333333333354,0.18319000000000016,0.41222000000000003,0.24464666666666665,0.2690066666666668,0.7559300000000002,0.14732000000000003,0.6936466666666665,0.29495600000000005,0.09240000000000004,0.43612666666666666,0.9973200000000012,0.10839000000000006,0.2634766666666668,0.9561950000000006,1.0496133333333333,0.2063166666666666,0.22389000000000006
FH_Google_Harvard_CPF,0.9446080000000003,0.8905159999999999,0.9190680000000003,1.1212449999999996,0.9362350000000003,0.9997400000000005,0.9212199999999995,0.8964320000000001,0.923064,0.9063880000000003,0.9063880000000003,0.9355319999999998,0.9139920000000002,0.0,0.9390839999999996,0.9594079999999997,0.9231039999999997,0.8959280000000003,0.9292280000000003,0.9668600000000002,0.9288719999999997,1.0431639999999995,0.8524700000000002,0.8036799999999993,0.8251299999999999,0.9303039999999997,0.9464039999999999,0.7010199999999995,0.9172800000000007,1.0057400000000003,0.5505550000000002,0.8342280000000002,0.9292440000000006,0.9568719999999998
