,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_4_week_ensemble,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.46228333333333305,0.4549833333333335,0.8515099999999998,0.35320000000000007,1.552536666666664,0.3397933333333331,0.514772,0.05960666666666675,0.0,0.09019600000000011,0.0,0.4891499999999999,0.3781399999999998,0.8018850000000001,0.7320666666666666,0.448896666666667,0.5334966666666662,0.630183333333333,0.3199266666666671,0.5553566666666666,0.43545000000000034,0.6407333333333337,0.7097200000000001,0.3993333333333332,0.44821,0.5422100000000001,0.5617066666666669,0.5549733333333333,0.9725566666666658,0.27884,0.6501080000000002,0.4736433333333334,0.5014466666666667
FH_Covid19Sim_Simulator,0.09237000000000001,0.1726,0.9049900000000001,,1.5536500000000004,0.30469,0.17352,0.33061,0.4891499999999999,0.3061200000000001,0.4891499999999999,0.0,0.6977599999999999,0.9575000000000001,0.034820000000000004,0.18840000000000007,0.03511999999999999,0.11135999999999997,0.4105999999999998,0.050459999999999984,0.10718,0.49390999999999985,0.8914899999999996,0.9161800000000002,0.23066000000000003,0.31414999999999993,0.7105700000000003,1.2714799999999995,1.3569400000000003,,0.6020200000000001,0.4222800000000001,0.18191000000000007
FH_CovidAnalytics_DELPHI,0.599206666666667,0.57163,0.843746666666667,0.3249,1.5627166666666648,0.4037766666666667,0.6407120000000003,0.38208666666666713,0.3781399999999998,0.35245999999999983,0.3781399999999998,0.6977599999999999,0.0,0.9186949999999995,0.9242933333333332,0.5669133333333338,0.6907466666666655,0.8310599999999998,0.3623866666666671,0.722243333333333,0.5554533333333329,0.8214666666666666,0.7321100000000001,0.36606666666666654,0.5894700000000002,0.5401633333333332,0.5655233333333335,0.39509000000000044,0.9314466666666658,0.05086,0.6726239999999997,0.46928333333333344,0.6178666666666663
FH_Google_Harvard_CPF,0.6803450000000002,0.6808600000000001,0.9427099999999995,1.00323,1.5957249999999998,0.8650249999999998,0.6803450000000002,0.8631649999999995,0.8018850000000001,0.82961,0.8018850000000001,0.9575000000000001,0.9186949999999995,0.0,0.3967049999999998,0.627745,0.6762499999999997,0.45247,0.8946850000000001,0.6237300000000001,0.6982250000000001,0.6463499999999999,0.5886200000000001,0.6980500000000001,0.6737799999999997,1.0629849999999998,0.5408000000000001,0.9339599999999999,0.9657149999999994,1.1373199999999997,0.64894,0.7793749999999995,0.6342050000000002
FH_IEM_MED_CovidProject,0.3481066666666667,0.4407066666666665,0.9579899999999996,1.0227899999999999,1.558869999999996,0.6588800000000005,0.41406400000000004,0.6597833333333332,0.7320666666666666,0.7109160000000003,0.7320666666666666,0.034820000000000004,0.9242933333333332,0.3967049999999998,0.0,0.40485666666666664,0.27593333333333336,0.13771666666666665,0.7378966666666665,0.25666666666666665,0.41104666666666645,0.5434366666666669,0.7101366666666665,0.8621399999999996,0.4183833333333332,0.6658633333333331,0.680326666666667,1.2618666666666674,1.2210000000000003,1.2311,0.6504680000000002,0.6349033333333328,0.38211333333333336
FH_JHUAPL_Bucky,0.2325133333333333,0.37293,0.8848399999999996,0.4328400000000001,1.5623566666666653,0.35147000000000017,0.26300000000000007,0.39808333333333323,0.448896666666667,0.37574800000000014,0.448896666666667,0.18840000000000007,0.5669133333333338,0.627745,0.40485666666666664,0.0,0.3333100000000003,0.39750666666666673,0.42822666666666703,0.35862999999999995,0.3079600000000003,0.6315366666666665,0.6928099999999998,0.6160933333333335,0.3202666666666669,0.5621866666666663,0.5277533333333331,0.8647399999999995,1.0258833333333326,0.6903199999999999,0.7154,0.44227000000000005,0.28856000000000015
FH_JHU_CSSE_DECOM,0.20181666666666664,0.31939333333333325,0.8748433333333329,0.38287000000000027,1.5338733333333319,0.4071300000000002,0.23966399999999996,0.4541566666666667,0.5334966666666662,0.4632480000000002,0.5334966666666662,0.03511999999999999,0.6907466666666655,0.6762499999999997,0.27593333333333336,0.3333100000000003,0.0,0.2682166666666666,0.49706666666666705,0.18483333333333332,0.23904666666666685,0.6111366666666672,0.706486666666667,0.6633866666666666,0.32604000000000005,0.49467333333333346,0.6813666666666668,1.0526233333333328,1.1143966666666663,0.9104199999999996,0.6211839999999997,0.4323466666666669,0.25974000000000025
FH_JHU_IDD_CovidSP,0.3279133333333333,0.4255100000000002,0.9762033333333325,0.8887500000000002,1.5466666666666629,0.5878466666666666,0.3633080000000001,0.581733333333333,0.630183333333333,0.6329639999999997,0.630183333333333,0.11135999999999997,0.8310599999999998,0.45247,0.13771666666666665,0.39750666666666673,0.2682166666666666,0.0,0.6366566666666666,0.26398999999999995,0.37778333333333336,0.5989566666666665,0.6887566666666668,0.7641066666666666,0.4004400000000002,0.6329733333333333,0.6361866666666662,1.1482933333333336,1.139343333333333,1.1390400000000005,0.6638440000000005,0.5831633333333331,0.3271633333333334
FH_JHU_UNC_GAS_StatMechPool,0.4309033333333337,0.398036666666667,0.8237433333333335,0.27311000000000013,1.5291233333333312,0.2556033333333337,0.4782160000000004,0.3069933333333334,0.3199266666666671,0.2535879999999999,0.3199266666666671,0.4105999999999998,0.3623866666666671,0.8946850000000001,0.7378966666666665,0.42822666666666703,0.49706666666666705,0.6366566666666666,0.0,0.5787633333333335,0.3560300000000002,0.7016433333333332,0.7381500000000003,0.4793533333333333,0.46112666666666674,0.5329000000000002,0.5359300000000001,0.5775033333333336,0.9893166666666671,0.4019,0.6847520000000004,0.4034533333333332,0.4118733333333336
FH_KITmetricslab_select_ensemble,0.2715933333333336,0.39459999999999995,0.9145733333333336,0.5468899999999998,1.5693833333333338,0.5234233333333335,0.32269200000000026,0.48438333333333333,0.5553566666666666,0.5262680000000003,0.5553566666666666,0.050459999999999984,0.722243333333333,0.6237300000000001,0.25666666666666665,0.35862999999999995,0.18483333333333332,0.26398999999999995,0.5787633333333335,0.0,0.31344333333333346,0.631226666666667,0.7300066666666667,0.6453599999999998,0.36888999999999994,0.5358233333333334,0.708913333333334,1.0922399999999994,1.173706666666666,0.75744,0.6331440000000006,0.49334666666666666,0.34050666666666646
FH_Karlen_pypm,0.23256333333333315,0.18076333333333341,0.8717666666666668,0.2518899999999999,1.5441066666666647,0.29246333333333346,0.27878399999999975,0.35269000000000017,0.43545000000000034,0.3340039999999999,0.43545000000000034,0.10718,0.5554533333333329,0.6982250000000001,0.41104666666666645,0.3079600000000003,0.23904666666666685,0.37778333333333336,0.3560300000000002,0.31344333333333346,0.0,0.6369066666666666,0.7081666666666666,0.5706000000000006,0.3363033333333333,0.5200066666666667,0.653906666666667,0.8905899999999999,1.0349933333333332,0.6479400000000001,0.627756,0.3953366666666665,0.2619
FH_LANL_GrowthRate,0.6049666666666665,0.5949900000000002,0.761786666666667,0.7461200000000002,1.3878566666666663,0.6178300000000001,0.6446999999999997,0.6678866666666667,0.6407333333333337,0.625956,0.6407333333333337,0.49390999999999985,0.8214666666666666,0.6463499999999999,0.5434366666666669,0.6315366666666665,0.6111366666666672,0.5989566666666665,0.7016433333333332,0.631226666666667,0.6369066666666666,0.0,0.7342366666666668,0.7607000000000004,0.6788733333333329,0.7093466666666662,0.6666266666666663,0.8836199999999993,1.0520999999999996,1.1230999999999995,0.5668,0.7067866666666666,0.6140699999999998
FH_MIT_Cassandra,0.7201966666666664,0.7181333333333332,0.8574233333333336,0.5663400000000002,1.484873333333334,0.7025633333333334,0.6825399999999999,0.7410333333333334,0.7097200000000001,0.6942439999999996,0.7097200000000001,0.8914899999999996,0.7321100000000001,0.5886200000000001,0.7101366666666665,0.6928099999999998,0.706486666666667,0.6887566666666668,0.7381500000000003,0.7300066666666667,0.7081666666666666,0.7342366666666668,0.0,0.5160600000000002,0.6548966666666668,0.7770466666666661,0.5656733333333329,0.6286333333333333,0.8448833333333335,0.57264,0.7254640000000001,0.7326833333333334,0.7163866666666661
FH_MIT_ISOLAT_Mixtures,0.6153000000000001,0.6747733333333331,0.7950133333333337,0.26342000000000004,1.4318133333333334,0.48167999999999994,0.6153000000000001,0.43867999999999996,0.3993333333333332,0.35867999999999983,0.3993333333333332,0.9161800000000002,0.36606666666666654,0.6980500000000001,0.8621399999999996,0.6160933333333335,0.6633866666666666,0.7641066666666666,0.4793533333333333,0.6453599999999998,0.5706000000000006,0.7607000000000004,0.5160600000000002,0.0,0.5539200000000002,0.6899800000000005,0.5594733333333329,0.34499999999999986,0.73732,,0.48346666666666666,0.47183333333333366,0.6564266666666666
FH_MOBS_GLEAM_COVID,0.27237333333333347,0.36644333333333345,0.8699233333333333,0.43922000000000005,1.5899099999999988,0.3822933333333334,0.30458799999999997,0.40210333333333353,0.44821,0.3899760000000004,0.44821,0.23066000000000003,0.5894700000000002,0.6737799999999997,0.4183833333333332,0.3202666666666669,0.32604000000000005,0.4004400000000002,0.46112666666666674,0.36888999999999994,0.3363033333333333,0.6788733333333329,0.6548966666666668,0.5539200000000002,0.0,0.55997,0.5711533333333333,0.8725866666666667,1.0244133333333334,0.6307,0.7487840000000001,0.43016999999999994,0.3251200000000001
FH_MUNI_ARIMA,0.5401866666666665,0.5432533333333336,0.8565100000000009,0.4411700000000001,1.456939999999999,0.4690933333333332,0.5686919999999998,0.4792533333333331,0.5422100000000001,0.5107959999999999,0.5422100000000001,0.31414999999999993,0.5401633333333332,1.0629849999999998,0.6658633333333331,0.5621866666666663,0.49467333333333346,0.6329733333333333,0.5329000000000002,0.5358233333333334,0.5200066666666667,0.7093466666666662,0.7770466666666661,0.6899800000000005,0.55997,0.0,0.713816666666667,0.7496299999999999,0.9956633333333333,0.04115999999999999,0.687972,0.5307299999999997,0.5982566666666668
FH_Microsoft_DeepSTIA,0.5704833333333335,0.6749599999999998,0.8853433333333343,0.6050399999999997,1.6572333333333336,0.5466700000000004,0.5566399999999999,0.5939166666666668,0.5617066666666669,0.5701760000000001,0.5617066666666669,0.7105700000000003,0.5655233333333335,0.5408000000000001,0.680326666666667,0.5277533333333331,0.6813666666666668,0.6361866666666662,0.5359300000000001,0.708913333333334,0.653906666666667,0.6666266666666663,0.5656733333333329,0.5594733333333329,0.5711533333333333,0.713816666666667,0.0,0.5707233333333336,0.8756200000000001,0.5494800000000001,0.7053720000000002,0.6252633333333333,0.5675966666666669
FH_RobertWalraven_ESG,0.9586166666666657,0.8838833333333328,0.7911866666666674,0.3208400000000001,1.5176966666666651,0.6494866666666668,0.910012,0.6440400000000003,0.5549733333333333,0.5295600000000001,0.5549733333333333,1.2714799999999995,0.39509000000000044,0.9339599999999999,1.2618666666666674,0.8647399999999995,1.0526233333333328,1.1482933333333336,0.5775033333333336,1.0922399999999994,0.8905899999999999,0.8836199999999993,0.6286333333333333,0.34499999999999986,0.8725866666666667,0.7496299999999999,0.5707233333333336,0.0,0.7146266666666664,0.08447999999999999,0.6687000000000001,0.6463966666666664,0.9541199999999989
FH_TTU_squider,1.0844600000000002,1.015693333333333,0.8233966666666669,0.70933,1.035936666666667,0.9601833333333326,0.9686840000000001,1.0054633333333327,0.9725566666666658,0.9160760000000001,0.9725566666666658,1.3569400000000003,0.9314466666666658,0.9657149999999994,1.2210000000000003,1.0258833333333326,1.1143966666666663,1.139343333333333,0.9893166666666671,1.173706666666666,1.0349933333333332,1.0520999999999996,0.8448833333333335,0.73732,1.0244133333333334,0.9956633333333333,0.8756200000000001,0.7146266666666664,0.0,0.73992,0.9670359999999995,0.9919799999999992,1.0369800000000005
FH_UCLA_SuEIR,0.8212,0.7961600000000001,0.9306,0.5011199999999999,1.5495800000000006,0.5011199999999999,0.8212,0.23978000000000005,0.27884,0.32428000000000007,0.27884,,0.05086,1.1373199999999997,1.2311,0.6903199999999999,0.9104199999999996,1.1390400000000005,0.4019,0.75744,0.6479400000000001,1.1230999999999995,0.57264,,0.6307,0.04115999999999999,0.5494800000000001,0.08447999999999999,0.73992,0.0,0.8492399999999999,0.7674000000000001,0.9262800000000004
FH_UMich_RidgeTfReg,0.6781160000000002,0.6589719999999997,0.8409200000000004,0.5782200000000001,1.473775999999999,0.5996120000000004,0.6781160000000002,0.6532240000000001,0.6501080000000002,0.63165,0.6501080000000002,0.6020200000000001,0.6726239999999997,0.64894,0.6504680000000002,0.7154,0.6211839999999997,0.6638440000000005,0.6847520000000004,0.6331440000000006,0.627756,0.5668,0.7254640000000001,0.48346666666666666,0.7487840000000001,0.687972,0.7053720000000002,0.6687000000000001,0.9670359999999995,0.8492399999999999,0.0,0.6363520000000003,0.6933279999999996
FH_UVA_Ensemble,0.4043533333333335,0.44307999999999975,0.9059699999999998,0.29175999999999996,1.591593333333333,0.3641666666666667,0.39896000000000037,0.4248166666666666,0.4736433333333334,0.39607200000000004,0.4736433333333334,0.4222800000000001,0.46928333333333344,0.7793749999999995,0.6349033333333328,0.44227000000000005,0.4323466666666669,0.5831633333333331,0.4034533333333332,0.49334666666666666,0.3953366666666665,0.7067866666666666,0.7326833333333334,0.47183333333333366,0.43016999999999994,0.5307299999999997,0.6252633333333333,0.6463966666666664,0.9919799999999992,0.7674000000000001,0.6363520000000003,0.0,0.45702000000000015
USC_SI_kJalpha,0.16980333333333342,0.2895433333333335,0.8778933333333335,0.5070999999999998,1.5356066666666643,0.35023333333333345,0.19294400000000003,0.4491333333333333,0.5014466666666667,0.44759200000000005,0.5014466666666667,0.18191000000000007,0.6178666666666663,0.6342050000000002,0.38211333333333336,0.28856000000000015,0.25974000000000025,0.3271633333333334,0.4118733333333336,0.34050666666666646,0.2619,0.6140699999999998,0.7163866666666661,0.6564266666666666,0.3251200000000001,0.5982566666666668,0.5675966666666669,0.9541199999999989,1.0369800000000005,0.9262800000000004,0.6933279999999996,0.45702000000000015,0.0
