,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IUPUI_HkPrMobiDyR,FH_IowaStateLW_STEM,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.2787799999999999,0.5434500000000003,0.943825000000001,1.3962299999999994,0.37754,0.2787799999999999,0.080165,0.20822000000000002,0.149675,0.0,0.0,0.6070000000000005,0.385475,0.6654150000000001,0.820625,0.7302200000000001,0.44811000000000006,0.4096750000000003,0.44469500000000006,0.6213050000000002,0.6336500000000002,0.5748399999999999,0.36497500000000016,0.56232,0.4074949999999999,0.8841900000000003,0.5353800000000002,0.9341066666666664,0.4414799999999999,0.7522866666666663,0.36872499999999997,0.5322349999999997,0.5391199999999998,0.8378349999999997,0.46387500000000004,0.30874500000000016
FH_Covid19Sim_Simulator,0.34512,0.3636866666666668,0.9662399999999995,1.4631920000000005,0.43526000000000004,0.41375999999999974,0.5850800000000004,0.6604150000000003,0.5226150000000004,0.6070000000000005,0.6070000000000005,0.0,0.3517880000000002,0.73753,0.8425866666666668,0.69372,0.43611999999999995,0.3452279999999997,0.5564560000000001,0.58765,0.6440749999999998,0.5961500000000001,0.42281666666666706,0.7144766666666668,0.49430400000000024,0.9464400000000004,0.4605666666666671,0.5768359999999995,0.4757200000000001,0.6883599999999999,0.30319000000000007,0.5754733333333332,0.66595,0.83072,0.43037600000000026,0.3387700000000003
FH_CovidAnalytics_DELPHI,0.24545333333333336,0.39943600000000046,1.0367640000000002,1.5312960000000002,0.27934000000000025,0.24792999999999996,0.371355,0.49376000000000014,0.24857499999999988,0.385475,0.385475,0.3517880000000002,0.0,0.7372850000000003,0.9529879999999998,0.47554,0.028899999999999974,0.1635920000000003,0.4622320000000005,0.6273,0.6210100000000004,0.44551999999999997,0.3572200000000003,0.7496039999999999,0.36575200000000035,0.9056000000000001,0.37275999999999976,0.7716399999999993,0.44659000000000004,0.7987750000000006,0.09119999999999993,0.37407599999999996,0.5075700000000001,0.8969200000000004,0.28618400000000016,0.13881200000000016
FH_Google_Harvard_CPF,0.6460200000000004,0.5697800000000001,0.9868699999999996,1.5307799999999991,0.67746,0.6460200000000004,0.6643900000000006,0.6422000000000001,0.6312550000000003,0.6654150000000001,0.6654150000000001,0.73753,0.7372850000000003,0.0,0.8406100000000007,0.6869500000000001,0.9421299999999998,0.6987300000000003,0.6929499999999998,0.5716450000000002,0.7622550000000002,0.7386000000000001,0.5163550000000002,0.7996500000000002,0.7408650000000001,0.8704900000000003,0.8237250000000005,0.6705600000000002,0.7459199999999998,0.49652666666666656,0.7246850000000005,0.9591099999999994,0.5188299999999999,0.7027600000000003,0.5942150000000002,0.6855299999999999
FH_IEM_MED_CovidProject,0.6440899999999999,0.76032,0.8447639999999993,1.0548400000000009,0.8514666666666667,0.77168,0.8413199999999996,0.6848850000000003,0.9622150000000002,0.820625,0.820625,0.8425866666666668,0.9529879999999998,0.8406100000000007,0.0,1.01793,1.1476000000000002,0.8705920000000005,0.7043919999999999,0.6233466666666665,0.7994850000000002,0.7174299999999998,0.7449800000000003,0.5300300000000001,0.7051120000000008,0.9523800000000003,0.7080600000000004,0.663764,0.46879999999999994,0.6355840000000001,0.8738299999999998,0.8212799999999993,0.7735999999999997,0.8898920000000001,0.7960720000000001,0.8588333333333337
FH_IUPUI_HkPrMobiDyR,0.6536799999999999,0.7711999999999999,0.9026399999999998,1.6107199999999997,0.7510500000000002,0.6536799999999999,0.6495800000000003,0.6379399999999997,0.6643999999999999,0.7302200000000001,0.7302200000000001,0.69372,0.47554,0.6869500000000001,1.01793,0.0,0.4084999999999999,0.6801699999999998,0.9407099999999999,0.8284299999999999,0.6686500000000002,0.3878199999999999,0.7558900000000003,0.9286199999999997,0.8708,0.7449600000000001,0.6334999999999998,0.8674200000000005,0.8509399999999998,0.67464,0.56212,0.78319,0.6174200000000001,0.8377600000000003,0.5336900000000002,0.6494500000000002
FH_IowaStateLW_STEM,,0.8030999999999999,0.9324099999999993,1.412629999999999,0.6346200000000001,,0.4454899999999998,0.5630700000000001,0.33253,0.44811000000000006,0.44811000000000006,0.43611999999999995,0.028899999999999974,0.9421299999999998,1.1476000000000002,0.4084999999999999,0.0,0.22517000000000015,0.77126,0.9349300000000004,0.7985500000000003,,0.6933200000000003,0.8678200000000001,0.63333,,0.32281,1.0982899999999998,,1.1559799999999998,0.07926000000000002,0.172,,1.0404600000000004,0.4862599999999999,0.16496999999999995
FH_JHUAPL_Bucky,0.19991333333333347,0.30865200000000065,1.0467359999999997,1.5272759999999999,0.28395333333333345,0.2622600000000001,0.39384000000000013,0.5101900000000006,0.2810650000000001,0.4096750000000003,0.4096750000000003,0.3452279999999997,0.1635920000000003,0.6987300000000003,0.8705920000000005,0.6801699999999998,0.22517000000000015,0.0,0.3706000000000004,0.509512,0.5656600000000005,0.4818999999999997,0.31050400000000056,0.6418520000000002,0.26216000000000006,0.9061266666666667,0.3214640000000001,0.6530449999999994,0.34222000000000014,0.7456700000000005,0.11756400000000027,0.4291840000000002,0.48228999999999994,0.8906320000000003,0.24992400000000012,0.15729600000000016
FH_JHU_CSSE_DECOM,0.12903333333333344,0.2886280000000002,0.9055200000000003,1.2344600000000006,0.37866,0.15368000000000007,0.47264500000000054,0.5554550000000003,0.4421900000000004,0.44469500000000006,0.44469500000000006,0.5564560000000001,0.4622320000000005,0.6929499999999998,0.7043919999999999,0.9407099999999999,0.77126,0.3706000000000004,0.0,0.4903000000000005,0.5935850000000003,0.59426,0.3433840000000004,0.58556,0.2504800000000001,0.9596600000000001,0.5063680000000004,0.6757499999999994,0.37295000000000017,0.7419400000000005,0.37813600000000075,0.500352,0.5792499999999999,0.907792,0.4665879999999997,0.3861760000000008
FH_JHU_IDD_CovidSP,0.395015,0.3421433333333336,0.9914360000000003,1.4943399999999991,0.6823000000000006,0.60718,0.6164399999999998,0.5373350000000002,0.6490950000000001,0.6213050000000002,0.6213050000000002,0.58765,0.6273,0.5716450000000002,0.6233466666666665,0.8284299999999999,0.9349300000000004,0.509512,0.4903000000000005,0.0,0.61909,0.5911900000000001,0.4085733333333333,0.6158666666666663,0.47471599999999997,0.9511000000000002,0.5296600000000001,0.40865200000000035,0.4158200000000001,0.41263600000000006,0.5262033333333327,0.8317966666666664,0.5181900000000002,0.801348,0.46067200000000025,0.4967499999999999
FH_JHU_UNC_GAS_StatMechPool,0.4715200000000002,0.5611950000000001,0.9246900000000002,1.3437800000000006,0.5499133333333335,0.4715200000000002,0.6295100000000002,0.6147050000000004,0.6361450000000004,0.6336500000000002,0.6336500000000002,0.6440749999999998,0.6210100000000004,0.7622550000000002,0.7994850000000002,0.6686500000000002,0.7985500000000003,0.5656600000000005,0.5935850000000003,0.61909,0.0,0.5858699999999998,0.6101300000000003,0.7110749999999997,0.5424250000000003,0.9027900000000004,0.5899850000000002,0.8019799999999994,0.63152,0.6724400000000003,0.6175650000000005,0.7313800000000001,0.6653300000000002,0.8052699999999997,0.5877300000000001,0.6150650000000002
FH_KITmetricslab_select_ensemble,0.55535,0.5231600000000001,0.8828099999999998,1.6584600000000003,0.45977,0.55535,0.5378999999999998,0.4320299999999998,0.5471299999999998,0.5748399999999999,0.5748399999999999,0.5961500000000001,0.44551999999999997,0.7386000000000001,0.7174299999999998,0.3878199999999999,,0.4818999999999997,0.59426,0.5911900000000001,0.5858699999999998,0.0,0.5236000000000003,0.47319999999999995,0.48020000000000024,0.6918099999999999,0.6380599999999998,0.7089399999999998,0.5590800000000001,0.52472,0.4721099999999999,0.8257500000000002,0.6188199999999998,0.7779199999999998,0.39195,0.48571999999999965
FH_Karlen_pypm,0.1352100000000001,0.23381666666666684,1.02112,1.4630119999999975,0.3127333333333334,0.20753,0.37254999999999994,0.44254,0.31796499999999994,0.36497500000000016,0.36497500000000016,0.42281666666666706,0.3572200000000003,0.5163550000000002,0.7449800000000003,0.7558900000000003,0.6933200000000003,0.31050400000000056,0.3433840000000004,0.4085733333333333,0.6101300000000003,0.5236000000000003,0.0,0.5728633333333328,0.3032400000000002,0.9255666666666663,0.4602933333333338,0.4959119999999999,0.37679,0.5450680000000001,0.2463666666666671,0.5572533333333332,0.49676000000000015,0.8009200000000004,0.32316400000000034,0.21964000000000017
FH_LANL_GrowthRate,0.4409250000000002,0.6242266666666666,0.9028279999999996,1.2125959999999998,0.5897733333333335,0.5392299999999998,0.5793600000000001,0.5605550000000002,0.664985,0.56232,0.56232,0.7144766666666668,0.7496039999999999,0.7996500000000002,0.5300300000000001,0.9286199999999997,0.8678200000000001,0.6418520000000002,0.58556,0.6158666666666663,0.7110749999999997,0.47319999999999995,0.5728633333333328,0.0,0.521696,0.83252,0.6142833333333335,0.7139719999999999,0.5374399999999999,0.6447640000000009,0.6266066666666661,0.7365166666666668,0.6857099999999999,0.8728879999999998,0.6497279999999999,0.638793333333333
FH_LNQ_ens1,0.11797333333333342,0.2956960000000005,0.9261399999999996,1.3140359999999998,0.2410866666666667,0.16279000000000005,0.4093400000000005,0.4957099999999998,0.3522450000000001,0.4074949999999999,0.4074949999999999,0.49430400000000024,0.36575200000000035,0.7408650000000001,0.7051120000000008,0.8708,0.63333,0.26216000000000006,0.2504800000000001,0.47471599999999997,0.5424250000000003,0.48020000000000024,0.3032400000000002,0.521696,0.0,0.8922000000000001,0.4670000000000002,0.65482,0.3593499999999999,0.6900700000000003,0.2867080000000002,0.4739080000000002,0.5466100000000002,0.8566200000000002,0.4099079999999997,0.2992440000000003
FH_MIT_Cassandra,0.9189466666666666,0.9287466666666664,0.7669733333333332,1.2178266666666668,0.8358700000000002,0.8760899999999999,0.8627500000000003,0.8306100000000001,0.9043200000000001,0.8841900000000003,0.8841900000000003,0.9464400000000004,0.9056000000000001,0.8704900000000003,0.9523800000000003,0.7449600000000001,,0.9061266666666667,0.9596600000000001,0.9511000000000002,0.9027900000000004,0.6918099999999999,0.9255666666666663,0.83252,0.8922000000000001,0.0,0.7670066666666667,0.9270300000000001,0.9950300000000002,0.8032,0.9077733333333337,1.016146666666667,0.8057499999999999,0.7170066666666668,0.8930400000000002,0.9054133333333336
FH_MIT_ISOLAT_Mixtures,0.3175100000000002,0.44700666666666666,0.8129359999999993,1.1213399999999996,0.48297333333333353,0.4254100000000001,0.5328649999999999,0.6248750000000003,0.49122500000000024,0.5353800000000002,0.5353800000000002,0.4605666666666671,0.37275999999999976,0.8237250000000005,0.7080600000000004,0.6334999999999998,0.32281,0.3214640000000001,0.5063680000000004,0.5296600000000001,0.5899850000000002,0.6380599999999998,0.4602933333333338,0.6142833333333335,0.4670000000000002,0.7670066666666667,0.0,0.6049199999999993,0.43921999999999994,0.6422880000000001,0.3079466666666669,0.3723233333333335,0.6581499999999998,0.9216520000000004,0.46138,0.34996000000000027
FH_MOBS_GLEAM_COVID,0.4121933333333334,0.44342800000000027,0.9321700000000007,1.4808249999999996,0.7770200000000003,0.87204,0.8901066666666666,0.7805266666666668,0.9156066666666663,0.9341066666666664,0.9341066666666664,0.5768359999999995,0.7716399999999993,0.6705600000000002,0.663764,0.8674200000000005,1.0982899999999998,0.6530449999999994,0.6757499999999994,0.40865200000000035,0.8019799999999994,0.7089399999999998,0.4959119999999999,0.7139719999999999,0.65482,0.9270300000000001,0.6049199999999993,0.0,0.39411999999999997,0.4841000000000001,0.6214919999999993,0.8939159999999997,0.7212199999999998,0.7614800000000004,0.56745,0.6090639999999997
FH_MUNI_ARIMA,0.3307699999999999,0.37717,0.93861,1.2145200000000003,0.36744000000000016,0.3446,0.4979399999999998,0.5477399999999999,0.44434000000000007,0.4414799999999999,0.4414799999999999,0.4757200000000001,0.44659000000000004,0.7459199999999998,0.46879999999999994,0.8509399999999998,,0.34222000000000014,0.37295000000000017,0.4158200000000001,0.63152,0.5590800000000001,0.37679,0.5374399999999999,0.3593499999999999,0.9950300000000002,0.43921999999999994,0.39411999999999997,0.0,0.6287599999999998,0.35545000000000004,0.48831999999999987,0.66798,0.91735,0.41075999999999996,0.35674999999999996
FH_Microsoft_DeepSTIA,0.4503933333333333,0.5099320000000003,0.9636500000000003,1.5499400000000003,0.64027,0.36666000000000004,0.7184333333333336,0.64468,0.78266,0.7522866666666663,0.7522866666666663,0.6883599999999999,0.7987750000000006,0.49652666666666656,0.6355840000000001,0.67464,1.1559799999999998,0.7456700000000005,0.7419400000000005,0.41263600000000006,0.6724400000000003,0.52472,0.5450680000000001,0.6447640000000009,0.6900700000000003,0.8032,0.6422880000000001,0.4841000000000001,0.6287599999999998,0.0,0.7268080000000003,0.9787679999999996,0.56446,0.6450100000000001,0.5880750000000001,0.7028679999999997
FH_RobertWalraven_ESG,0.13970500000000002,0.3048366666666671,1.0177680000000005,1.4901839999999986,0.21587333333333353,0.22241,0.36646500000000026,0.5033350000000004,0.22468000000000005,0.36872499999999997,0.36872499999999997,0.30319000000000007,0.09119999999999993,0.7246850000000005,0.8738299999999998,0.56212,0.07926000000000002,0.11756400000000027,0.37813600000000075,0.5262033333333327,0.6175650000000005,0.4721099999999999,0.2463666666666671,0.6266066666666661,0.2867080000000002,0.9077733333333337,0.3079466666666669,0.6214919999999993,0.35545000000000004,0.7268080000000003,0.0,0.34543333333333365,0.5005199999999999,0.9247319999999996,0.254108,0.08014000000000014
FH_TTU_squider,0.39863999999999983,0.5937833333333328,0.8851440000000002,1.0287399999999995,0.4610133333333336,0.35873,0.5657400000000004,0.703425,0.45565499999999987,0.5322349999999997,0.5322349999999997,0.5754733333333332,0.37407599999999996,0.9591099999999994,0.8212799999999993,0.78319,0.172,0.4291840000000002,0.500352,0.8317966666666664,0.7313800000000001,0.8257500000000002,0.5572533333333332,0.7365166666666668,0.4739080000000002,1.016146666666667,0.3723233333333335,0.8939159999999997,0.48831999999999987,0.9787679999999996,0.34543333333333365,0.0,0.7723,1.0755160000000006,0.5846839999999996,0.4092200000000002
FH_UCLA_SuEIR,0.6268699999999998,0.52475,0.9600799999999998,1.4976899999999995,0.52172,0.6268699999999998,0.5479,0.5175900000000001,0.5172800000000001,0.5391199999999998,0.5391199999999998,0.66595,0.5075700000000001,0.5188299999999999,0.7735999999999997,0.6174200000000001,,0.48228999999999994,0.5792499999999999,0.5181900000000002,0.6653300000000002,0.6188199999999998,0.49676000000000015,0.6857099999999999,0.5466100000000002,0.8057499999999999,0.6581499999999998,0.7212199999999998,0.66798,0.56446,0.5005199999999999,0.7723,0.0,0.7486499999999999,0.5115000000000001,0.4660000000000001
FH_UMich_RidgeTfReg,0.8823399999999995,0.7986359999999997,0.9067039999999997,1.2874840000000005,0.7713000000000007,0.8466499999999997,0.809085,0.7404449999999996,0.8463899999999999,0.8378349999999997,0.8378349999999997,0.83072,0.8969200000000004,0.7027600000000003,0.8898920000000001,0.8377600000000003,1.0404600000000004,0.8906320000000003,0.907792,0.801348,0.8052699999999997,0.7779199999999998,0.8009200000000004,0.8728879999999998,0.8566200000000002,0.7170066666666668,0.9216520000000004,0.7614800000000004,0.91735,0.6450100000000001,0.9247319999999996,1.0755160000000006,0.7486499999999999,0.0,0.8115920000000003,0.8951959999999999
FH_UVA_Ensemble,0.23445999999999992,0.34444400000000025,1.0009359999999996,1.583956,0.33020666666666676,0.31639,0.4321550000000002,0.4950700000000003,0.3986750000000002,0.46387500000000004,0.46387500000000004,0.43037600000000026,0.28618400000000016,0.5942150000000002,0.7960720000000001,0.5336900000000002,0.4862599999999999,0.24992400000000012,0.4665879999999997,0.46067200000000025,0.5877300000000001,0.39195,0.32316400000000034,0.6497279999999999,0.4099079999999997,0.8930400000000002,0.46138,0.56745,0.41075999999999996,0.5880750000000001,0.254108,0.5846839999999996,0.5115000000000001,0.8115920000000003,0.0,0.2851960000000001
USC_SI_kJalpha,0.139945,0.324026666666667,1.0466679999999997,1.5178559999999988,0.2626133333333334,0.19890999999999998,0.31852499999999995,0.44508000000000025,0.21061999999999992,0.30874500000000016,0.30874500000000016,0.3387700000000003,0.13881200000000016,0.6855299999999999,0.8588333333333337,0.6494500000000002,0.16496999999999995,0.15729600000000016,0.3861760000000008,0.4967499999999999,0.6150650000000002,0.48571999999999965,0.21964000000000017,0.638793333333333,0.2992440000000003,0.9054133333333336,0.34996000000000027,0.6090639999999997,0.35674999999999996,0.7028679999999997,0.08014000000000014,0.4092200000000002,0.4660000000000001,0.8951959999999999,0.2851960000000001,0.0
