,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_DDS_NBDS,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IUPUI_HkPrMobiDyR,FH_IowaStateLW_STEM,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_Microsoft_DeepSTIA,FH_OneQuietNight_ML,FH_RobertWalraven_ESG,FH_SigSci_TS,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.7709133333333333,0.5603200000000002,0.8268466666666664,1.4634100000000008,0.48751000000000017,0.8873733333333333,0.11851333333333336,0.07522999999999999,0.10329333333333338,0.03608666666666666,0.0,0.5643566666666666,0.5630700000000007,0.8474760000000001,0.6407233333333334,0.5104766666666661,0.9607733333333328,0.9485699999999999,0.5541299999999998,0.8301000000000001,0.727953333333333,0.566404,0.5495633333333333,0.5486866666666668,0.5334,0.5586266666666666,0.5085600000000002,0.6036733333333337,0.7228800000000004,0.5601833333333331,0.830556666666666,0.5753500000000006,0.7486360000000001,0.7396499999999998,0.5795666666666668,0.47546999999999995
FH_Covid19Sim_Simulator,0.49267333333333313,0.23960333333333325,0.8436766666666662,1.52507,0.19652333333333336,0.6662066666666665,0.47389999999999993,0.5002900000000005,0.5036899999999996,0.603486666666667,0.5643566666666666,0.0,0.19216,0.6802720000000002,0.38644666666666666,0.29038333333333327,1.0001866666666674,0.8083733333333332,0.23907333333333355,1.0352166666666673,0.6338466666666667,0.21479600000000004,0.33240666666666663,0.8490233333333329,0.36486000000000013,0.19363666666666665,0.35547333333333325,0.32263666666666657,0.7619749999999993,0.15456666666666666,0.9028133333333331,0.16508999999999993,0.6326679999999999,0.7797600000000002,0.2895733333333334,0.31285666666666667
FH_CovidAnalytics_DELPHI,0.4326200000000003,0.20487000000000008,0.8489466666666665,1.551999999999999,0.20659000000000002,0.6079,0.46569000000000027,0.49079666666666666,0.5091166666666672,0.6001600000000005,0.5630700000000007,0.19216,0.0,0.660044,0.29895333333333357,0.3097566666666667,0.8379266666666665,0.7844366666666663,0.2047433333333334,1.1141033333333334,0.6293466666666668,0.16684,0.36511000000000005,0.8906499999999994,0.38089,0.11149000000000006,0.3753466666666666,0.2807766666666669,0.7778,0.04992333333333332,0.9421233333333339,0.056383333333333334,0.6772520000000001,0.8727900000000003,0.2037133333333333,0.2978033333333332
FH_DDS_NBDS,0.57013,0.6932119999999992,0.840076,1.5367919999999995,0.70626,0.57013,0.8527800000000003,0.843584,0.8615120000000002,0.8920319999999999,0.8474760000000001,0.6802720000000002,0.660044,0.0,0.6494959999999995,0.721076,0.6021866666666665,1.15576,0.7007599999999998,0.8889919999999991,0.8483000000000006,0.599735,0.8988560000000001,0.8311520000000002,0.746456,0.6643039999999999,0.7373759999999997,0.6478479999999999,0.6392866666666669,0.6684199999999997,1.1692639999999996,0.6768559999999999,0.6424080000000002,0.795936,0.6059000000000004,0.7354719999999999
FH_Google_Harvard_CPF,0.43509333333333333,0.38707333333333344,0.8288266666666667,1.5639966666666667,0.4208366666666667,0.5219466666666664,0.5686599999999996,0.5853433333333331,0.6024866666666664,0.6750100000000004,0.6407233333333334,0.38644666666666666,0.29895333333333357,0.6494959999999995,0.0,0.5164799999999998,0.7930866666666665,0.9150400000000002,0.37884333333333337,0.9603099999999994,0.6842366666666667,0.3763360000000002,0.5298833333333332,0.9184233333333337,0.6192233333333332,0.3418699999999998,0.5204800000000002,0.4502,0.6617350000000002,0.3066333333333336,1.0167299999999995,0.3154633333333334,0.6393320000000005,0.8484533333333334,0.38851000000000013,0.5161933333333335
FH_IEM_MED_CovidProject,0.5149333333333332,0.32438666666666677,0.7805833333333334,1.4078399999999986,0.19609000000000001,0.6911666666666669,0.4640400000000002,0.4918633333333332,0.4684433333333332,0.5439933333333331,0.5104766666666661,0.29038333333333327,0.3097566666666667,0.721076,0.5164799999999998,0.0,1.056493333333333,0.7981566666666662,0.3337333333333334,0.9789033333333328,0.6737966666666669,0.21505199999999997,0.3389233333333332,0.7910233333333334,0.3017033333333335,0.30379333333333314,0.33776333333333325,0.4050633333333334,0.7983550000000003,0.28939333333333334,0.7973366666666662,0.2888933333333334,0.8224040000000004,0.8309766666666664,0.32469666666666647,0.1978833333333332
FH_IUPUI_HkPrMobiDyR,0.9144600000000002,0.9620266666666669,0.89318,1.5676399999999995,1.04674,0.9144600000000002,0.9372800000000002,0.9275066666666665,0.9962933333333329,0.9808733333333332,0.9607733333333328,1.0001866666666674,0.8379266666666665,0.6021866666666665,0.7930866666666665,1.056493333333333,0.0,1.2344266666666666,0.9949200000000001,0.8124799999999998,0.8831999999999995,0.9436899999999997,1.04844,0.7826599999999996,1.1328466666666661,0.8563733333333339,0.934773333333334,0.7299000000000001,0.41628,0.8763200000000001,1.2665,0.8784066666666668,0.6907466666666668,0.700713333333333,0.8045600000000004,1.0350533333333336
FH_IowaStateLW_STEM,0.9600066666666669,0.8357633333333331,0.9240866666666661,0.684853333333333,0.7409933333333335,1.1136600000000003,0.9406800000000006,0.955736666666667,0.8942733333333327,0.9401299999999998,0.9485699999999999,0.8083733333333332,0.7844366666666663,1.15576,0.9150400000000002,0.7981566666666662,1.2344266666666666,0.0,0.8103333333333338,1.0593866666666665,0.9052299999999993,0.8064199999999996,0.8706533333333333,1.1038599999999998,0.82744,0.7348733333333333,0.8674599999999998,0.8917200000000001,1.1769700000000003,0.7439766666666663,0.7381599999999999,0.7251599999999996,1.1346799999999995,1.0464833333333332,0.8738033333333339,0.8025566666666665
FH_JHUAPL_Bucky,0.46788000000000013,0.28183333333333344,0.8228800000000002,1.5462133333333328,0.24696000000000007,0.6073733333333338,0.46229666666666674,0.48744999999999994,0.49549333333333306,0.5737133333333333,0.5541299999999998,0.23907333333333355,0.2047433333333334,0.7007599999999998,0.37884333333333337,0.3337333333333334,0.9949200000000001,0.8103333333333338,0.0,1.0503599999999997,0.6379433333333326,0.26236800000000005,0.3566033333333332,0.8419866666666664,0.4108766666666667,0.2388200000000001,0.3934166666666668,0.3420400000000001,0.7351650000000004,0.19450666666666674,0.9745199999999994,0.20938333333333334,0.6952839999999998,0.7853400000000004,0.28853000000000006,0.29836
FH_JHU_CSSE_DECOM,0.7546000000000002,1.0529966666666664,0.7810966666666659,1.2393199999999995,1.0248700000000006,0.7770933333333335,0.8700900000000001,0.8623300000000006,0.8813466666666665,0.8174333333333335,0.8301000000000001,1.0352166666666673,1.1141033333333334,0.8889919999999991,0.9603099999999994,0.9789033333333328,0.8124799999999998,1.0593866666666665,1.0503599999999997,0.0,0.8681266666666672,1.0431360000000003,0.9311733333333326,0.6302666666666668,0.9315800000000002,1.070326666666667,0.9190833333333336,0.926446666666667,0.6427000000000003,1.131103333333333,0.9627466666666663,1.135706666666667,0.877508,0.6438500000000001,1.021183333333333,0.993123333333333
FH_JHU_IDD_CovidSP,0.4631866666666665,0.6570399999999998,0.7831466666666668,1.3511066666666662,0.6200499999999995,0.5044466666666664,0.6984333333333331,0.7172033333333337,0.7084399999999997,0.7205466666666663,0.727953333333333,0.6338466666666667,0.6293466666666668,0.8483000000000006,0.6842366666666667,0.6737966666666669,0.8831999999999995,0.9052299999999993,0.6379433333333326,0.8681266666666672,0.0,0.6145040000000003,0.6446033333333338,0.74674,0.5899066666666667,0.5938733333333335,0.6566899999999999,0.5900399999999999,0.701075,0.6234133333333333,0.9494166666666668,0.6135233333333335,0.9413639999999999,0.7570400000000003,0.6327800000000002,0.6536300000000006
FH_JHU_UNC_GAS_StatMechPool,0.4479599999999999,0.19993599999999997,0.8048519999999999,1.4930479999999993,0.168828,0.6255333333333336,0.4968920000000001,0.5304719999999998,0.5243680000000001,0.593604,0.566404,0.21479600000000004,0.16684,0.599735,0.3763360000000002,0.21505199999999997,0.9436899999999997,0.8064199999999996,0.26236800000000005,1.0431360000000003,0.6145040000000003,0.0,0.34591600000000006,0.8576519999999997,0.30882799999999994,0.13820800000000003,0.28690399999999994,0.2906000000000001,0.7820600000000002,0.12006400000000003,0.8390840000000004,0.12095999999999998,0.7324700000000004,0.8338999999999998,0.2018480000000001,0.2625759999999999
FH_Karlen_pypm,0.5480199999999996,0.3141,0.8526266666666666,1.4966433333333327,0.33373333333333305,0.7236933333333333,0.467926666666667,0.4858633333333336,0.4997633333333337,0.5240533333333333,0.5495633333333333,0.33240666666666663,0.36511000000000005,0.8988560000000001,0.5298833333333332,0.3389233333333332,1.04844,0.8706533333333333,0.3566033333333332,0.9311733333333326,0.6446033333333338,0.34591600000000006,0.0,0.6910499999999999,0.3599666666666669,0.3614266666666665,0.34262666666666686,0.38654999999999995,0.7893449999999997,0.34475,0.8434366666666663,0.3585399999999999,0.7694360000000001,0.6904699999999996,0.42528666666666665,0.3245766666666668
FH_LANL_GrowthRate,0.71666,0.8524033333333335,0.81466,1.466753333333334,0.8130666666666664,0.8124666666666667,0.6167466666666668,0.5877866666666663,0.6307433333333334,0.5365766666666666,0.5486866666666668,0.8490233333333329,0.8906499999999994,0.8311520000000002,0.9184233333333337,0.7910233333333334,0.7826599999999996,1.1038599999999998,0.8419866666666664,0.6302666666666668,0.74674,0.8576519999999997,0.6910499999999999,0.0,0.6764800000000001,0.8496666666666665,0.7011866666666672,0.6909166666666666,0.5600349999999997,0.9075066666666661,0.9336266666666664,0.9222200000000002,0.8877040000000002,0.5489666666666665,0.8031799999999998,0.7762400000000004
FH_LNQ_ens1,0.4747866666666666,0.3826366666666665,0.8002599999999999,1.3721299999999994,0.28822666666666674,0.6545200000000002,0.5138600000000005,0.5341900000000002,0.4967533333333334,0.5410933333333333,0.5334,0.36486000000000013,0.38089,0.746456,0.6192233333333332,0.3017033333333335,1.1328466666666661,0.82744,0.4108766666666667,0.9315800000000002,0.5899066666666667,0.30882799999999994,0.3599666666666669,0.6764800000000001,0.0,0.36148333333333327,0.3930233333333337,0.40356666666666685,0.8393549999999995,0.3508733333333333,0.7723133333333334,0.3613266666666666,0.8678959999999997,0.7830000000000003,0.4091066666666665,0.31178
FH_MIT_ISOLAT_Mixtures,0.4652800000000004,0.21323000000000003,0.8508600000000005,1.476473333333333,0.18605333333333338,0.6408400000000002,0.46386000000000016,0.4894566666666667,0.5065466666666667,0.5899033333333334,0.5586266666666666,0.19363666666666665,0.11149000000000006,0.6643039999999999,0.3418699999999998,0.30379333333333314,0.8563733333333339,0.7348733333333333,0.2388200000000001,1.070326666666667,0.5938733333333335,0.13820800000000003,0.3614266666666665,0.8496666666666665,0.36148333333333327,0.0,0.3581466666666667,0.29380666666666677,0.8001399999999999,0.06996333333333335,0.9065166666666667,0.07729333333333337,0.7047119999999999,0.8540266666666664,0.21256000000000014,0.31174666666666656
FH_MOBS_GLEAM_COVID,0.46378666666666646,0.3516733333333333,0.7810399999999997,1.502896666666666,0.3209233333333333,0.6396800000000001,0.44235000000000013,0.46905,0.49904000000000015,0.49939999999999996,0.5085600000000002,0.35547333333333325,0.3753466666666666,0.7373759999999997,0.5204800000000002,0.33776333333333325,0.934773333333334,0.8674599999999998,0.3934166666666668,0.9190833333333336,0.6566899999999999,0.28690399999999994,0.34262666666666686,0.7011866666666672,0.3930233333333337,0.3581466666666667,0.0,0.41788000000000014,0.683415,0.3483533333333333,0.8700866666666666,0.35946,0.766524,0.7273600000000005,0.3993266666666668,0.3664433333333336
FH_Microsoft_DeepSTIA,0.42034,0.3335299999999998,0.8567666666666668,1.618859999999999,0.3335466666666667,0.5945799999999999,0.5383466666666668,0.5560233333333334,0.5835766666666672,0.6076933333333333,0.6036733333333337,0.32263666666666657,0.2807766666666669,0.6478479999999999,0.4502,0.4050633333333334,0.7299000000000001,0.8917200000000001,0.3420400000000001,0.926446666666667,0.5900399999999999,0.2906000000000001,0.38654999999999995,0.6909166666666666,0.40356666666666685,0.29380666666666677,0.41788000000000014,0.0,0.5605300000000003,0.2657433333333335,1.0386366666666662,0.28136666666666654,0.7196159999999989,0.6793633333333337,0.3076566666666668,0.40687333333333364
FH_OneQuietNight_ML,0.36472666666666664,0.7617600000000004,0.8284150000000003,1.6065000000000003,0.7599500000000003,0.4443933333333332,0.7556850000000008,0.7421150000000002,0.8058099999999997,0.7228800000000004,0.7228800000000004,0.7619749999999993,0.7778,0.6392866666666669,0.6617350000000002,0.7983550000000003,0.41628,1.1769700000000003,0.7351650000000004,0.6427000000000003,0.701075,0.7820600000000002,0.7893449999999997,0.5600349999999997,0.8393549999999995,0.8001399999999999,0.683415,0.5605300000000003,0.0,0.8002600000000002,1.130015,0.8159599999999998,0.7865466666666666,0.4981050000000002,0.7453000000000002,0.7799699999999998
FH_RobertWalraven_ESG,0.46105999999999997,0.17816666666666672,0.8513400000000001,1.533406666666665,0.16489666666666672,0.6373066666666669,0.46919333333333346,0.4944033333333336,0.5015533333333334,0.5992499999999998,0.5601833333333331,0.15456666666666666,0.04992333333333332,0.6684199999999997,0.3066333333333336,0.28939333333333334,0.8763200000000001,0.7439766666666663,0.19450666666666674,1.131103333333333,0.6234133333333333,0.12006400000000003,0.34475,0.9075066666666661,0.3508733333333333,0.06996333333333335,0.3483533333333333,0.2657433333333335,0.8002600000000002,0.0,0.9346966666666664,0.013429999999999977,0.6856200000000002,0.8844099999999994,0.18420333333333333,0.27579333333333345
FH_SigSci_TS,0.9530666666666667,0.9204400000000003,0.9718100000000001,0.6814299999999999,0.8166799999999993,1.0635266666666665,0.8161300000000001,0.8300600000000005,0.7664799999999992,0.81943,0.830556666666666,0.9028133333333331,0.9421233333333339,1.1692639999999996,1.0167299999999995,0.7973366666666662,1.2665,0.7381599999999999,0.9745199999999994,0.9627466666666663,0.9494166666666668,0.8390840000000004,0.8434366666666663,0.9336266666666664,0.7723133333333334,0.9065166666666667,0.8700866666666666,1.0386366666666662,1.130015,0.9346966666666664,0.0,0.9322733333333332,1.1598320000000006,1.024176666666667,0.9634633333333329,0.7770466666666667
FH_TTU_squider,0.4706200000000001,0.18511999999999995,0.8387100000000002,1.510716666666665,0.16908666666666664,0.6462600000000002,0.48265000000000036,0.5081033333333332,0.5156633333333337,0.6125533333333334,0.5753500000000006,0.16508999999999993,0.056383333333333334,0.6768559999999999,0.3154633333333334,0.2888933333333334,0.8784066666666668,0.7251599999999996,0.20938333333333334,1.135706666666667,0.6135233333333335,0.12095999999999998,0.3585399999999999,0.9222200000000002,0.3613266666666666,0.07729333333333337,0.35946,0.28136666666666654,0.8159599999999998,0.013429999999999977,0.9322733333333332,0.0,0.698044,0.8974399999999999,0.1902333333333334,0.27999333333333326
FH_UCLA_SuEIR,0.7931600000000002,0.6976880000000002,0.8633720000000005,1.567363999999999,0.7677039999999996,0.7931600000000002,0.7379199999999999,0.7108840000000005,0.79418,0.7594759999999999,0.7486360000000001,0.6326679999999999,0.6772520000000001,0.6424080000000002,0.6393320000000005,0.8224040000000004,0.6907466666666668,1.1346799999999995,0.6952839999999998,0.877508,0.9413639999999999,0.7324700000000004,0.7694360000000001,0.8877040000000002,0.8678959999999997,0.7047119999999999,0.766524,0.7196159999999989,0.7865466666666666,0.6856200000000002,1.1598320000000006,0.698044,0.0,0.6934920000000003,0.7154879999999995,0.8284639999999999
FH_UMich_RidgeTfReg,0.6276599999999999,0.8081133333333335,0.7557200000000003,1.3739099999999982,0.8197999999999999,0.72682,0.7505300000000003,0.7293633333333333,0.7791566666666664,0.7187499999999998,0.7396499999999998,0.7797600000000002,0.8727900000000003,0.795936,0.8484533333333334,0.8309766666666664,0.700713333333333,1.0464833333333332,0.7853400000000004,0.6438500000000001,0.7570400000000003,0.8338999999999998,0.6904699999999996,0.5489666666666665,0.7830000000000003,0.8540266666666664,0.7273600000000005,0.6793633333333337,0.4981050000000002,0.8844099999999994,1.024176666666667,0.8974399999999999,0.6934920000000003,0.0,0.7815733333333338,0.8046433333333328
FH_UVA_Ensemble,0.523206666666667,0.2733000000000001,0.8347699999999999,1.570239999999999,0.24374333333333348,0.6384933333333336,0.5016133333333336,0.5252500000000003,0.53774,0.6181766666666664,0.5795666666666668,0.2895733333333334,0.2037133333333333,0.6059000000000004,0.38851000000000013,0.32469666666666647,0.8045600000000004,0.8738033333333339,0.28853000000000006,1.021183333333333,0.6327800000000002,0.2018480000000001,0.42528666666666665,0.8031799999999998,0.4091066666666665,0.21256000000000014,0.3993266666666668,0.3076566666666668,0.7453000000000002,0.18420333333333333,0.9634633333333329,0.1902333333333334,0.7154879999999995,0.7815733333333338,0.0,0.3259866666666666
USC_SI_kJalpha,0.5212066666666667,0.31934333333333353,0.7860299999999999,1.4419899999999997,0.23059000000000002,0.6990066666666668,0.41223666666666686,0.44222000000000006,0.420716666666667,0.5032999999999995,0.47546999999999995,0.31285666666666667,0.2978033333333332,0.7354719999999999,0.5161933333333335,0.1978833333333332,1.0350533333333336,0.8025566666666665,0.29836,0.993123333333333,0.6536300000000006,0.2625759999999999,0.3245766666666668,0.7762400000000004,0.31178,0.31174666666666656,0.3664433333333336,0.40687333333333364,0.7799699999999998,0.27579333333333345,0.7770466666666667,0.27999333333333326,0.8284639999999999,0.8046433333333328,0.3259866666666666,0.0
