,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_DDS_NBDS,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IQVIA_ACOE_STAN,FH_IowaStateLW_STEM,FH_JCB_PRM,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MSRA_DeepST,FH_Microsoft_DeepSTIA,FH_OneQuietNight_ML,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UCSB_ACTS,FH_UMich_RidgeTfReg,FH_USACE_ERDC_SEIR,FH_UVA_Ensemble,USC_SI_kJalpha,ensemble_SIkJa_RF
FH_CovidAnalytics_DELPHI,0.5170033333333334,0.7069300000000002,1.564123333333331,0.4144233333333337,0.5279366666666666,0.5269466666666668,0.5038033333333336,0.5587299999999992,0.5038033333333336,0.5332560000000002,0.0,0.46214,0.6367400000000001,0.4846933333333333,0.90164,0.6882799999999996,0.663543333333333,0.4726866666666672,0.6596533333333338,0.5904966666666668,0.6365749999999999,0.5130766666666667,0.5642566666666664,0.4629066666666671,0.5612150000000006,0.5760266666666666,0.5700400000000001,0.458816666666667,0.37076666666666674,0.4896433333333337,0.721928,0.66502,0.7666066666666665,0.4568266666666665,0.4504733333333337,0.5404966666666665
FH_DDS_NBDS,0.47834000000000015,0.7069300000000003,1.6168066666666676,0.3884733333333333,0.44006,0.44227000000000033,0.4297599999999999,0.4674533333333334,0.4297599999999999,0.6785959999999996,0.46214,0.0,0.6245000000000002,0.6633133333333332,0.9441200000000001,0.7633833333333329,0.4954133333333333,0.4763133333333331,0.4661866666666669,0.5130333333333332,0.5277950000000002,0.4389699999999999,0.45323666666666684,0.3735566666666666,0.2307200000000001,0.46492666666666677,0.3134240000000001,0.5042799999999997,0.5594433333333334,0.620026666666667,0.381776,0.5858800000000001,0.9073466666666667,0.4809766666666666,0.5718033333333332,0.4470466666666667
FH_Google_Harvard_CPF,0.5406166666666662,0.7686349999999998,1.5817833333333318,0.5231266666666666,0.7645433333333329,0.7326533333333327,0.7485699999999998,0.6613699999999998,0.7485699999999998,0.6654600000000003,0.6367400000000001,0.6245000000000002,0.0,0.467926666666667,0.4726200000000001,0.9043566666666664,0.24659666666666685,0.4767366666666668,0.39173000000000013,0.321183333333334,0.4104900000000004,0.4327600000000002,0.5380266666666667,0.5333466666666663,0.32114500000000007,0.5320133333333336,0.532604,0.7276366666666657,0.572696666666667,0.7049033333333338,0.28413600000000033,0.44136666666666674,0.9931799999999993,0.5362833333333334,0.6869733333333333,0.41944666666666663
FH_IEM_MED_CovidProject,0.48846666666666655,0.8309799999999998,1.554740000000001,0.24950000000000017,0.46436000000000005,0.4404599999999999,0.455166666666667,0.40084666666666685,0.455166666666667,0.31090666666666666,0.4846933333333333,0.6633133333333332,0.467926666666667,0.0,0.6778599999999999,0.77016,0.27072666666666667,0.44077333333333335,0.6474066666666665,0.35791999999999996,0.22136666666666666,0.14737333333333333,0.5254466666666663,0.3456666666666667,0.49692000000000003,0.4348999999999999,0.6908533333333335,0.5207533333333333,0.461,0.5966333333333332,0.4613899999999999,0.6546599999999998,,0.46449999999999997,0.30186,0.38003333333333345
FH_IQVIA_ACOE_STAN,0.7160599999999999,,1.5471999999999997,0.78664,0.8992200000000001,0.87338,0.8877999999999997,0.7523599999999998,0.8877999999999997,0.6618,0.90164,0.9441200000000001,0.4726200000000001,0.6778599999999999,0.0,0.7271000000000002,0.5972599999999999,0.8134,0.584,0.48058,0.6937000000000002,0.7577000000000002,0.5262600000000002,0.8177800000000001,,0.7150599999999998,0.7171,0.8869800000000002,0.8593999999999999,0.6936400000000001,,,,0.6648000000000001,0.8002400000000001,0.45909999999999995
FH_IowaStateLW_STEM,0.7337400000000002,0.7340050000000001,1.3754633333333313,0.7339133333333333,0.6611566666666663,0.69529,0.6559499999999998,0.761676666666667,0.6559499999999998,0.6899560000000002,0.6882799999999996,0.7633833333333329,0.9043566666666664,0.77016,0.7271000000000002,0.0,0.9720433333333328,0.7758233333333334,0.8374266666666662,0.9136866666666669,0.8965849999999996,0.8272233333333335,0.7933199999999997,0.7599599999999994,0.8597550000000003,0.6818466666666667,0.8173640000000003,0.594476666666667,0.7581000000000003,0.6960833333333333,0.9915279999999995,0.8388600000000004,0.5019000000000001,0.6444499999999999,0.6900766666666669,0.8381666666666667
FH_JCB_PRM,0.5084366666666665,0.7780949999999999,1.5654833333333291,0.40800999999999993,0.6808199999999992,0.6255733333333332,0.6677199999999998,0.5306266666666665,0.6677199999999998,0.6319199999999999,0.663543333333333,0.4954133333333333,0.24659666666666685,0.27072666666666667,0.5972599999999999,0.9720433333333328,0.0,0.44105999999999984,0.3165166666666668,0.24932666666666653,0.14328500000000002,0.2872833333333332,0.47887666666666634,0.402693333333333,0.20776999999999998,0.40907999999999983,0.4221959999999999,0.750833333333333,0.6200533333333327,0.7136433333333326,0.08634800000000006,0.45170000000000005,1.1472066666666654,0.5473466666666668,0.6771533333333332,0.27797666666666665
FH_JHUAPL_Bucky,0.4037500000000004,0.7457599999999996,1.5567233333333315,0.28093999999999997,0.5005433333333338,0.4781733333333335,0.48869999999999986,0.45174666666666685,0.48869999999999986,0.4866759999999999,0.4726866666666672,0.4763133333333331,0.4767366666666668,0.44077333333333335,0.8134,0.7758233333333334,0.44105999999999984,0.0,0.46477333333333337,0.44926000000000005,0.37284500000000004,0.27116333333333337,0.4804533333333334,0.3035033333333336,0.3618050000000001,0.5476466666666665,0.6014679999999999,0.4981033333333337,0.44830000000000003,0.6485466666666669,0.45155199999999984,0.5168200000000001,0.9572399999999998,0.3941500000000001,0.5302966666666663,0.4457866666666667
FH_JHU_CSSE_DECOM,0.5473899999999999,0.7517800000000004,1.5678133333333346,0.4888833333333333,0.6967800000000001,0.6638099999999999,0.677126666666667,0.5941199999999998,0.677126666666667,0.7514240000000001,0.6596533333333338,0.4661866666666669,0.39173000000000013,0.6474066666666665,0.584,0.8374266666666662,0.3165166666666668,0.46477333333333337,0.0,0.42012333333333324,0.48583999999999994,0.4600666666666666,0.44668333333333343,0.422943333333333,0.21030500000000005,0.5760333333333332,0.3659439999999998,0.7002333333333333,0.6256866666666671,0.7190999999999997,0.25166800000000006,0.49100000000000005,1.1318066666666662,0.5168466666666672,0.7336300000000002,0.42515333333333344
FH_JHU_IDD_CovidSP,0.4926100000000002,0.7610149999999996,1.5789933333333308,0.3805633333333336,0.5789633333333332,0.5412633333333334,0.5663833333333333,0.48175999999999997,0.5663833333333333,0.569896,0.5904966666666668,0.5130333333333332,0.321183333333334,0.35791999999999996,0.48058,0.9136866666666669,0.24932666666666653,0.44926000000000005,0.42012333333333324,0.0,0.2530900000000001,0.3421633333333334,0.4601800000000001,0.4377233333333335,0.28456499999999996,0.44044,0.545804,0.6351366666666667,0.5396100000000004,0.6773966666666665,0.2831000000000001,0.4775666666666669,0.8762066666666669,0.5252933333333332,0.6249166666666666,0.2776399999999999
FH_JHU_UNC_GAS_StatMechPool,0.4808600000000003,0.7670499999999997,1.561499999999999,0.268035,0.506655,0.4589649999999999,0.49243500000000023,0.3926400000000001,0.49243500000000023,0.37696666666666656,0.6365749999999999,0.5277950000000002,0.4104900000000004,0.22136666666666666,0.6937000000000002,0.8965849999999996,0.14328500000000002,0.37284500000000004,0.48583999999999994,0.2530900000000001,0.0,0.17083499999999993,0.4828700000000002,0.3277350000000001,0.29533000000000004,0.40209333333333325,0.7265066666666672,0.5613349999999998,0.5215250000000001,0.7195400000000004,0.2163800000000001,0.46772000000000025,0.96934,0.5344850000000002,0.549915,0.29456
FH_Karlen_pypm,0.4043933333333334,0.77833,1.560746666666663,0.21280333333333323,0.4476800000000003,0.40781666666666666,0.4343999999999999,0.3537066666666672,0.4343999999999999,0.41969200000000007,0.5130766666666667,0.4389699999999999,0.4327600000000002,0.14737333333333333,0.7577000000000002,0.8272233333333335,0.2872833333333332,0.27116333333333337,0.4600666666666666,0.3421633333333334,0.17083499999999993,0.0,0.46345666666666685,0.22105666666666668,0.29542000000000007,0.4195133333333332,0.5525800000000001,0.5249133333333331,0.48747000000000024,0.6743666666666667,0.34879999999999994,0.50972,0.9057733333333331,0.4536700000000002,0.4438600000000004,0.2983966666666666
FH_LANL_GrowthRate,0.4501500000000002,0.7212849999999998,1.5819899999999996,0.35045000000000015,0.5096700000000001,0.4982000000000003,0.4412100000000002,0.44835999999999965,0.4412100000000002,0.6237279999999998,0.5642566666666664,0.45323666666666684,0.5380266666666667,0.5254466666666663,0.5262600000000002,0.7933199999999997,0.47887666666666634,0.4804533333333334,0.44668333333333343,0.4601800000000001,0.4828700000000002,0.46345666666666685,0.0,0.3785300000000002,0.3831550000000001,0.6554933333333334,0.5616599999999999,0.4595833333333331,0.6070033333333335,0.7204333333333334,0.4779280000000001,0.5755199999999997,0.8162133333333336,0.5127833333333335,0.520483333333333,0.4585833333333334
FH_LNQ_ens1,0.3838733333333336,0.7242649999999999,1.579240000000001,0.21072666666666678,0.3858600000000003,0.3750033333333334,0.36201333333333346,0.3480133333333337,0.36201333333333346,0.4303879999999998,0.4629066666666671,0.3735566666666666,0.5333466666666663,0.3456666666666667,0.8177800000000001,0.7599599999999994,0.402693333333333,0.3035033333333336,0.422943333333333,0.4377233333333335,0.3277350000000001,0.22105666666666668,0.3785300000000002,0.0,0.31572999999999996,0.4543600000000001,0.4837640000000003,0.4580399999999996,0.4771933333333336,0.6529366666666666,0.4122039999999998,0.5682666666666668,0.8673599999999996,0.4539433333333329,0.4675066666666668,0.34638333333333365
FH_MSRA_DeepST,0.4977700000000001,0.705175,1.6569149999999997,0.37331000000000003,0.5785300000000001,0.5390299999999998,0.5754150000000001,0.48727000000000004,0.5754150000000001,0.7852133333333341,0.5612150000000006,0.2307200000000001,0.32114500000000007,0.49692000000000003,,0.8597550000000003,0.20776999999999998,0.3618050000000001,0.21030500000000005,0.28456499999999996,0.29533000000000004,0.29542000000000007,0.3831550000000001,0.31572999999999996,0.0,0.09329999999999998,0.2062266666666666,0.613865,0.5475199999999998,0.6982299999999999,0.18887500000000002,0.4349100000000001,0.988893333333334,0.4621549999999999,0.6503600000000002,0.28173500000000007
FH_Microsoft_DeepSTIA,0.5314266666666666,0.6985800000000002,1.705166666666667,0.4781733333333335,0.5195866666666666,0.5328466666666665,0.5320333333333332,0.5702133333333331,0.5320333333333332,0.5071533333333335,0.5760266666666666,0.46492666666666677,0.5320133333333336,0.4348999999999999,0.7150599999999998,0.6818466666666667,0.40907999999999983,0.5476466666666665,0.5760333333333332,0.44044,0.40209333333333325,0.4195133333333332,0.6554933333333334,0.4543600000000001,0.09329999999999998,0.0,0.4473733333333331,0.6012200000000001,0.5065399999999999,0.5440599999999999,0.2947500000000001,0.4930199999999999,,0.45528666666666673,0.5315133333333334,0.5066200000000002
FH_OneQuietNight_ML,0.629808,0.7294133333333334,1.596888,0.5456160000000004,0.6676720000000002,0.6391120000000001,0.6782239999999997,0.6446399999999999,0.6782239999999997,0.7994319999999996,0.5700400000000001,0.3134240000000001,0.532604,0.6908533333333335,0.7171,0.8173640000000003,0.4221959999999999,0.6014679999999999,0.3659439999999998,0.545804,0.7265066666666672,0.5525800000000001,0.5616599999999999,0.4837640000000003,0.2062266666666666,0.4473733333333331,0.0,0.8139400000000001,0.6803200000000005,0.5914440000000001,0.204985,0.5989099999999999,1.2064899999999994,0.5849720000000002,0.6865880000000001,0.46446800000000016
FH_RobertWalraven_ESG,0.4742466666666669,0.7006549999999997,1.578076666666666,0.41358333333333347,0.40208000000000005,0.42603333333333365,0.3396600000000003,0.45312333333333354,0.3396600000000003,0.5077560000000003,0.458816666666667,0.5042799999999997,0.7276366666666657,0.5207533333333333,0.8869800000000002,0.594476666666667,0.750833333333333,0.4981033333333337,0.7002333333333333,0.6351366666666667,0.5613349999999998,0.5249133333333331,0.4595833333333331,0.4580399999999996,0.613865,0.6012200000000001,0.8139400000000001,0.0,0.5183000000000002,0.659233333333334,0.8251440000000002,0.6494866666666668,0.4343666666666668,0.4706566666666665,0.4484033333333334,0.6091366666666665
FH_TTU_squider,0.5556933333333333,0.7687450000000001,1.5260899999999975,0.4403866666666669,0.5303766666666667,0.546986666666667,0.5264966666666662,0.5859133333333326,0.5264966666666662,0.4960320000000001,0.37076666666666674,0.5594433333333334,0.572696666666667,0.461,0.8593999999999999,0.7581000000000003,0.6200533333333327,0.44830000000000003,0.6256866666666671,0.5396100000000004,0.5215250000000001,0.48747000000000024,0.6070033333333335,0.4771933333333336,0.5475199999999998,0.5065399999999999,0.6803200000000005,0.5183000000000002,0.0,0.5921866666666673,0.6690800000000002,0.5503399999999999,0.764953333333333,0.47952333333333325,0.5345066666666669,0.5510666666666666
FH_UCLA_SuEIR,0.6343899999999996,0.70808,1.5707099999999983,0.6257833333333331,0.7036466666666663,0.7062699999999993,0.6984033333333328,0.7293866666666664,0.6984033333333328,0.6580000000000007,0.4896433333333337,0.620026666666667,0.7049033333333338,0.5966333333333332,0.6936400000000001,0.6960833333333333,0.7136433333333326,0.6485466666666669,0.7190999999999997,0.6773966666666665,0.7195400000000004,0.6743666666666667,0.7204333333333334,0.6529366666666666,0.6982299999999999,0.5440599999999999,0.5914440000000001,0.659233333333334,0.5921866666666673,0.0,0.722496,0.7124533333333335,0.6536200000000003,0.5579700000000001,0.6167433333333338,0.6695999999999998
FH_UCSB_ACTS,0.5148680000000002,0.7474699999999995,1.572143999999998,0.439836,0.7080399999999996,0.6473920000000003,0.6997439999999998,0.5594199999999998,0.6997439999999998,0.7655600000000002,0.721928,0.381776,0.28413600000000033,0.4613899999999999,,0.9915279999999995,0.08634800000000006,0.45155199999999984,0.25166800000000006,0.2831000000000001,0.2163800000000001,0.34879999999999994,0.4779280000000001,0.4122039999999998,0.18887500000000002,0.2947500000000001,0.204985,0.8251440000000002,0.6690800000000002,0.722496,0.0,0.43141333333333337,1.1111799999999994,0.5708840000000001,0.7649519999999999,0.28508799999999995
FH_UMich_RidgeTfReg,0.5765066666666668,0.7659500000000001,1.5520400000000003,0.5363333333333332,0.7794466666666668,0.7418733333333334,0.7618866666666666,0.6678933333333332,0.7618866666666666,0.6603100000000001,0.66502,0.5858800000000001,0.44136666666666674,0.6546599999999998,,0.8388600000000004,0.45170000000000005,0.5168200000000001,0.49100000000000005,0.4775666666666669,0.46772000000000025,0.50972,0.5755199999999997,0.5682666666666668,0.4349100000000001,0.4930199999999999,0.5989099999999999,0.6494866666666668,0.5503399999999999,0.7124533333333335,0.43141333333333337,0.0,0.7620500000000002,0.5299466666666668,0.7371133333333336,0.5638600000000001
FH_USACE_ERDC_SEIR,0.7093733333333335,0.7362599999999998,1.5867800000000012,0.8340933333333331,0.44846666666666657,0.5040733333333334,0.4258866666666665,0.5907333333333338,0.4258866666666665,0.5181900000000002,0.7666066666666665,0.9073466666666667,0.9931799999999993,,,0.5019000000000001,1.1472066666666654,0.9572399999999998,1.1318066666666662,0.8762066666666669,0.96934,0.9057733333333331,0.8162133333333336,0.8673599999999996,0.988893333333334,,1.2064899999999994,0.4343666666666668,0.764953333333333,0.6536200000000003,1.1111799999999994,0.7620500000000002,0.0,0.674226666666667,0.5183933333333336,0.8825333333333333
FH_UVA_Ensemble,0.45227000000000006,0.6583699999999999,1.6928133333333337,0.42051000000000005,0.48991000000000023,0.4976733333333334,0.4932766666666667,0.5162900000000002,0.4932766666666667,0.555048,0.4568266666666665,0.4809766666666666,0.5362833333333334,0.46449999999999997,0.6648000000000001,0.6444499999999999,0.5473466666666668,0.3941500000000001,0.5168466666666672,0.5252933333333332,0.5344850000000002,0.4536700000000002,0.5127833333333335,0.4539433333333329,0.4621549999999999,0.45528666666666673,0.5849720000000002,0.4706566666666665,0.47952333333333325,0.5579700000000001,0.5708840000000001,0.5299466666666668,0.674226666666667,0.0,0.4865800000000002,0.49033666666666664
USC_SI_kJalpha,0.48922,0.6910849999999996,1.5360266666666638,0.39043333333333347,0.41346333333333357,0.41053333333333347,0.3773133333333333,0.41800333333333395,0.3773133333333333,0.41657600000000056,0.4504733333333337,0.5718033333333332,0.6869733333333333,0.30186,0.8002400000000001,0.6900766666666669,0.6771533333333332,0.5302966666666663,0.7336300000000002,0.6249166666666666,0.549915,0.4438600000000004,0.520483333333333,0.4675066666666668,0.6503600000000002,0.5315133333333334,0.6865880000000001,0.4484033333333334,0.5345066666666669,0.6167433333333338,0.7649519999999999,0.7371133333333336,0.5183933333333336,0.4865800000000002,0.0,0.5546099999999999
ensemble_SIkJa_RF,0.4604266666666667,0.7579549999999999,1.5938566666666683,0.32092000000000015,0.50537,0.45666666666666705,0.49053666666666657,0.3931500000000001,0.49053666666666657,0.5569880000000003,0.5404966666666665,0.4470466666666667,0.41944666666666663,0.38003333333333345,0.45909999999999995,0.8381666666666667,0.27797666666666665,0.4457866666666667,0.42515333333333344,0.2776399999999999,0.29456,0.2983966666666666,0.4585833333333334,0.34638333333333365,0.28173500000000007,0.5066200000000002,0.46446800000000016,0.6091366666666665,0.5510666666666666,0.6695999999999998,0.28508799999999995,0.5638600000000001,0.8825333333333333,0.49033666666666664,0.5546099999999999,0.0
