,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_DDS_NBDS,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IowaStateLW_STEM,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_Microsoft_DeepSTIA,FH_OneQuietNight_ML,FH_RobertWalraven_ESG,FH_SigSci_TS,FH_TTU_squider,FH_UCLA_SuEIR,FH_UCSB_ACTS,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha,ensemble_SIkJa_RF
FH_CU_select,0.7068333333333331,0.6415120000000003,0.6757479999999993,1.5586100000000007,0.6377079999999993,0.8232933333333334,0.07455200000000002,0.047132,0.1286760000000001,0.04799200000000001,0.0,0.5622440000000002,0.7108839999999998,0.5181349999999998,0.53474,0.5416199999999995,0.8380299999999995,0.6401040000000001,0.7042039999999995,0.5421760000000002,0.6232479999999996,0.6076849999999999,0.41328000000000026,0.5224000000000003,0.5823000000000003,0.5817933333333336,0.5865359999999998,0.7921720000000001,0.7296319999999997,0.645906666666667,0.7231959999999997,0.7892550000000006,0.5692299999999998,0.6813960000000001,0.5573800000000002,0.6916199999999998,0.6633533333333334
FH_Covid19Sim_Simulator,0.8462599999999997,0.19554400000000005,0.66972,1.5711399999999998,0.17481599999999994,1.019793333333334,0.5263000000000002,0.567108,0.48672400000000027,0.6124039999999998,0.5622440000000002,0.0,0.3085960000000005,0.4172600000000003,0.46011200000000035,0.16431999999999983,0.46829500000000024,0.25362399999999996,0.8650959999999995,0.3917559999999999,0.23871199999999992,0.09155500000000007,0.48199200000000014,0.14075999999999994,0.14426000000000008,0.11750666666666668,0.31472800000000023,0.8284559999999999,0.23881599999999986,0.6836000000000002,0.257956,0.4423249999999998,0.65298,0.6332160000000001,0.3716350000000005,0.24969999999999992,0.47672000000000037
FH_CovidAnalytics_DELPHI,0.8054266666666665,0.2306759999999999,0.632392,1.5773249999999996,0.20969999999999975,0.9807066666666668,0.661876,0.7046,0.6014440000000001,0.7425919999999997,0.7108839999999998,0.3085960000000005,0.0,0.6064800000000004,0.5485080000000004,0.3313400000000003,0.4329950000000002,0.2541639999999998,0.9431360000000002,0.5711720000000002,0.2602079999999998,0.14010500000000006,0.6327839999999998,0.3180040000000001,0.188975,0.11867999999999992,0.3277680000000002,0.7819679999999996,0.15099999999999988,0.7162733333333337,0.1333720000000001,0.36977999999999994,0.6345599999999999,0.619804,0.3228400000000002,0.19451599999999994,0.5236866666666669
FH_DDS_NBDS,0.7003100000000001,0.4939500000000002,0.62264,1.6092866666666668,0.48715500000000006,0.7003100000000001,0.5150199999999999,0.543455,0.4708700000000002,0.542845,0.5181349999999998,0.4172600000000003,0.6064800000000004,0.0,0.42796500000000015,0.379015,0.6902599999999999,0.4952,0.7043200000000001,0.426895,0.5528950000000001,0.4193533333333333,0.5420449999999998,0.3714499999999999,0.43404000000000015,0.53205,0.5589999999999999,0.74599,0.62116,0.7313300000000003,0.5920300000000003,0.6215700000000002,0.6350800000000001,0.7795849999999999,0.5160533333333335,0.57375,0.47873333333333334
FH_Google_Harvard_CPF,0.6941333333333335,0.47340800000000016,0.6297640000000003,1.618355,0.4929519999999999,0.7809866666666668,0.525228,0.52954,0.5332680000000002,0.5409440000000001,0.53474,0.46011200000000035,0.5485080000000004,0.42796500000000015,0.0,0.38542400000000043,0.7211050000000004,0.4796600000000004,0.6248199999999995,0.44841200000000014,0.5167480000000001,0.4098450000000002,0.5182080000000003,0.3758719999999998,0.43377000000000016,0.40922666666666674,0.46273200000000025,0.7153279999999999,0.5441480000000002,0.8364266666666668,0.5682480000000005,0.5729800000000003,0.71237,0.6012880000000002,0.5658449999999999,0.5447640000000002,0.4758333333333332
FH_IEM_MED_CovidProject,0.8925999999999995,0.24239000000000013,0.6662700000000005,1.5558149999999988,0.20973999999999993,1.0688333333333335,0.508568,0.5438080000000001,0.48939200000000016,0.5880799999999996,0.5416199999999995,0.16431999999999983,0.3313400000000003,0.379015,0.38542400000000043,0.0,0.5799200000000004,0.2440759999999998,0.8696840000000001,0.3579000000000001,0.2048919999999997,0.10599200000000011,0.4815320000000004,0.11414400000000015,0.21495199999999995,0.061419999999999995,0.32316000000000034,0.9314066666666672,0.33888000000000046,0.7208733333333334,0.33661000000000024,0.4960050000000001,0.6355399999999998,0.6472600000000003,0.4146300000000003,0.30335333333333375,0.46533000000000047
FH_IowaStateLW_STEM,0.9575100000000002,0.43219000000000024,0.6724599999999998,1.2422066666666667,0.4044150000000002,1.1879899999999999,0.7824899999999998,0.8223799999999999,0.70175,0.8380299999999995,0.8380299999999995,0.46829500000000024,0.4329950000000002,0.6902599999999999,0.7211050000000004,0.5799200000000004,0.0,0.4359550000000001,0.9155700000000003,0.7147849999999998,0.4999650000000002,0.39181999999999967,0.6953099999999997,0.49903500000000023,0.4252666666666667,0.39787000000000006,0.5359099999999999,0.7780900000000002,0.37229999999999996,0.7197300000000001,0.3772550000000001,0.5047933333333334,0.7441199999999998,0.6696449999999998,0.48396666666666655,0.38107000000000013,0.57473
FH_JHUAPL_Bucky,0.8267533333333335,0.20304400000000014,0.6496720000000004,1.5727299999999997,0.162668,0.9662466666666667,0.5907160000000001,0.6371200000000001,0.5440079999999998,0.6843240000000002,0.6401040000000001,0.25362399999999996,0.2541639999999998,0.4952,0.4796600000000004,0.2440759999999998,0.4359550000000001,0.0,0.8890920000000004,0.4896880000000004,0.21538799999999989,0.12513999999999995,0.5632640000000002,0.23723600000000017,0.16243000000000016,0.12440000000000002,0.37762000000000034,0.8525160000000002,0.1759520000000002,0.7539266666666671,0.17904000000000014,0.38519,0.5769400000000002,0.6103560000000001,0.37258500000000006,0.15471200000000013,0.4673666666666665
FH_JHU_CSSE_DECOM,0.6882733333333337,0.9118359999999993,0.7159240000000003,1.3703549999999998,0.9141280000000003,0.7107666666666667,0.7176439999999994,0.6861520000000002,0.7322599999999995,0.6719799999999999,0.7042039999999995,0.8650959999999995,0.9431360000000002,0.7043200000000001,0.6248199999999995,0.8696840000000001,0.9155700000000003,0.8890920000000004,0.0,0.727472,0.9859319999999994,0.9477249999999998,0.6473920000000004,0.8520240000000002,0.9400449999999998,0.9767399999999999,0.771236,0.6223200000000003,0.9735280000000001,0.8558800000000006,0.9550799999999999,0.9227749999999989,0.7650500000000003,0.6544439999999998,0.7873099999999996,0.9757079999999999,0.7667266666666669
FH_JHU_IDD_CovidSP,0.7595200000000001,0.4545960000000002,0.6624800000000004,1.528325000000001,0.47375200000000023,0.8007800000000002,0.5598720000000001,0.5649360000000001,0.5115479999999999,0.585352,0.5421760000000002,0.3917559999999999,0.5711720000000002,0.426895,0.44841200000000014,0.3579000000000001,0.7147849999999998,0.4896880000000004,0.727472,0.0,0.49452400000000013,0.3923399999999998,0.5601760000000002,0.37560800000000005,0.41723000000000016,0.33143999999999985,0.4596360000000005,0.8291759999999999,0.5720360000000002,0.8147400000000001,0.550508,0.6107,0.6404100000000003,0.625356,0.58783,0.5466560000000001,0.5185000000000001
FH_JHU_UNC_GAS_StatMechPool,0.8805466666666663,0.20759999999999978,0.65826,1.5295599999999998,0.16282799999999995,1.05812,0.5799440000000003,0.6267479999999996,0.5277320000000005,0.6704959999999993,0.6232479999999996,0.23871199999999992,0.2602079999999998,0.5528950000000001,0.5167480000000001,0.2048919999999997,0.4999650000000002,0.21538799999999989,0.9859319999999994,0.49452400000000013,0.0,0.07559999999999999,0.5600920000000001,0.22237200000000024,0.14424000000000023,0.06285333333333332,0.31768800000000036,0.9776560000000003,0.2065759999999998,0.7209466666666666,0.21325999999999992,0.45046499999999995,0.39587999999999984,0.6217200000000005,0.4142949999999999,0.17971199999999962,0.5517333333333334
FH_Karlen_pypm,0.8814066666666662,0.14021999999999998,0.6419039999999997,1.5751333333333344,0.04545499999999996,1.0570799999999998,0.5657300000000003,0.6136849999999999,0.4959450000000002,0.6669899999999997,0.6076849999999999,0.09155500000000007,0.14010500000000006,0.4193533333333333,0.4098450000000002,0.10599200000000011,0.39181999999999967,0.12513999999999995,0.9477249999999998,0.3923399999999998,0.07559999999999999,0.0,0.5216049999999997,0.06369000000000001,0.19701599999999994,0.05069333333333335,0.254785,0.9032039999999996,0.12297200000000012,0.7221600000000001,0.12053200000000024,0.3000533333333334,0.6087399999999998,0.6016800000000001,0.2753533333333333,0.13993599999999995,0.4539799999999999
FH_LANL_GrowthRate,0.6352200000000002,0.5597920000000001,0.6521560000000002,1.6003150000000002,0.5561120000000004,0.7310266666666665,0.4027680000000003,0.37730800000000037,0.4739920000000002,0.39376400000000017,0.41328000000000026,0.48199200000000014,0.6327839999999998,0.5420449999999998,0.5182080000000003,0.4815320000000004,0.6953099999999997,0.5632640000000002,0.6473920000000004,0.5601760000000002,0.5600920000000001,0.5216049999999997,0.0,0.38506400000000013,0.48774000000000023,0.4771866666666667,0.5587160000000001,0.7152319999999999,0.634528,0.70844,0.6437919999999993,0.7684749999999998,0.67489,0.585904,0.6083550000000001,0.6121079999999994,0.6916533333333331
FH_LNQ_ens1,0.8657800000000005,0.1597640000000001,0.6447840000000001,1.5730550000000005,0.163656,1.045513333333334,0.48224799999999973,0.5125360000000001,0.45234000000000013,0.5605800000000002,0.5224000000000003,0.14075999999999994,0.3180040000000001,0.3714499999999999,0.3758719999999998,0.11414400000000015,0.49903500000000023,0.23723600000000017,0.8520240000000002,0.37560800000000005,0.22237200000000024,0.06369000000000001,0.38506400000000013,0.0,0.09830000000000012,0.0715866666666666,0.32688000000000034,0.8805280000000002,0.23451600000000003,0.7187733333333334,0.2595960000000001,0.4480199999999999,0.7190700000000007,0.6193559999999999,0.39177499999999976,0.2350480000000001,0.4556333333333337
FH_MIT_ISOLAT_Mixtures,0.8718266666666661,0.20512799999999998,0.6295120000000001,1.5696866666666667,0.08833000000000009,1.0473866666666667,0.5245950000000001,0.5677250000000003,0.4844650000000003,0.6117150000000003,0.5823000000000003,0.14426000000000008,0.188975,0.43404000000000015,0.43377000000000016,0.21495199999999995,0.4252666666666667,0.16243000000000016,0.9400449999999998,0.41723000000000016,0.14424000000000023,0.19701599999999994,0.48774000000000023,0.09830000000000012,0.0,0.10059999999999997,0.28511,0.8546,0.17314399999999977,0.73264,0.19005600000000003,0.34916666666666657,0.6514399999999999,0.636055,0.3134999999999999,0.195516,0.43326000000000015
FH_MOBS_GLEAM_COVID,0.8398000000000003,0.06291333333333333,0.6524533333333336,1.5649133333333343,0.06322,1.0156933333333333,0.5456266666666666,0.5859466666666665,0.5011000000000001,0.6545400000000003,0.5817933333333336,0.11750666666666668,0.11867999999999992,0.53205,0.40922666666666674,0.061419999999999995,0.39787000000000006,0.12440000000000002,0.9767399999999999,0.33143999999999985,0.06285333333333332,0.05069333333333335,0.4771866666666667,0.0715866666666666,0.10059999999999997,0.0,0.20736666666666684,0.9857533333333335,0.051426666666666676,0.722553333333333,0.037646666666666655,0.33759000000000006,,0.47071333333333343,0.22885000000000003,0.07441333333333336,0.3674200000000002
FH_Microsoft_DeepSTIA,0.791166666666667,0.31786400000000037,0.6426239999999998,1.6359499999999993,0.3005000000000003,0.9654066666666667,0.5536279999999999,0.5779879999999995,0.5241359999999999,0.6023999999999998,0.5865359999999998,0.31472800000000023,0.3277680000000002,0.5589999999999999,0.46273200000000025,0.32316000000000034,0.5359099999999999,0.37762000000000034,0.771236,0.4596360000000005,0.31768800000000036,0.254785,0.5587160000000001,0.32688000000000034,0.28511,0.20736666666666684,0.0,0.7904559999999999,0.35338800000000015,0.7794000000000001,0.3451880000000004,0.5329250000000002,0.4497199999999998,0.5140880000000001,0.41262000000000026,0.3586000000000001,0.53988
FH_OneQuietNight_ML,0.11244666666666667,0.8589033333333337,0.7725500000000003,1.5945100000000003,0.8303119999999996,0.19211333333333327,0.805964,0.776272,0.8615999999999997,0.7651160000000004,0.7921720000000001,0.8284559999999999,0.7819679999999996,0.74599,0.7153279999999999,0.9314066666666672,0.7780900000000002,0.8525160000000002,0.6223200000000003,0.8291759999999999,0.9776560000000003,0.9032039999999996,0.7152319999999999,0.8805280000000002,0.8546,0.9857533333333335,0.7904559999999999,0.0,0.81635,0.8493133333333336,0.7922500000000002,0.7110050000000001,1.0120299999999993,0.7046519999999994,0.6359949999999996,0.850413333333333,0.6322700000000004
FH_RobertWalraven_ESG,0.8810333333333333,0.1959533333333331,0.62251,1.5772199999999992,0.1293080000000001,1.0572800000000004,0.6773960000000001,0.7275519999999996,0.6036399999999991,0.7752680000000002,0.7296319999999997,0.23881599999999986,0.15099999999999988,0.62116,0.5441480000000002,0.33888000000000046,0.37229999999999996,0.1759520000000002,0.9735280000000001,0.5720360000000002,0.2065759999999998,0.12297200000000012,0.634528,0.23451600000000003,0.17314399999999977,0.051426666666666676,0.35338800000000015,0.81635,0.0,0.7193466666666667,0.056653333333333326,0.2573350000000001,0.7297099999999994,0.6304680000000008,0.2905700000000001,0.08694333333333348,0.4709150000000002
FH_SigSci_TS,0.8065200000000002,0.7441399999999999,0.8193533333333334,0.9924666666666667,0.7212133333333334,0.9169800000000001,0.6536866666666666,0.6489533333333335,0.7046733333333333,0.6804800000000005,0.645906666666667,0.6836000000000002,0.7162733333333337,0.7313300000000003,0.8364266666666668,0.7208733333333334,0.7197300000000001,0.7539266666666671,0.8558800000000006,0.8147400000000001,0.7209466666666666,0.7221600000000001,0.70844,0.7187733333333334,0.73264,0.722553333333333,0.7794000000000001,0.8493133333333336,0.7193466666666667,0.0,0.7091999999999998,0.79306,,0.811853333333333,0.7934800000000003,0.7125199999999995,0.8917599999999999
FH_TTU_squider,0.8589066666666667,0.19177666666666657,0.6267166666666665,1.5655699999999992,0.12368000000000008,1.034546666666667,0.67146,0.7225760000000001,0.5979440000000001,0.7669039999999994,0.7231959999999997,0.257956,0.1333720000000001,0.5920300000000003,0.5682480000000005,0.33661000000000024,0.3772550000000001,0.17904000000000014,0.9550799999999999,0.550508,0.21325999999999992,0.12053200000000024,0.6437919999999993,0.2595960000000001,0.19005600000000003,0.037646666666666655,0.3451880000000004,0.7922500000000002,0.056653333333333326,0.7091999999999998,0.0,0.311965,0.6634100000000003,0.6260080000000003,0.2892800000000001,0.08456333333333352,0.46930499999999997
FH_UCLA_SuEIR,0.8252199999999997,0.39567500000000033,0.6473099999999999,1.5633333333333337,0.35967999999999983,0.8252199999999997,0.7791949999999995,0.8183200000000004,0.6916800000000001,0.8433400000000008,0.7892550000000006,0.4423249999999998,0.36977999999999994,0.6215700000000002,0.5729800000000003,0.4960050000000001,0.5047933333333334,0.38519,0.9227749999999989,0.6107,0.45046499999999995,0.3000533333333334,0.7684749999999998,0.4480199999999999,0.34916666666666657,0.33759000000000006,0.5329250000000002,0.7110050000000001,0.2573350000000001,0.79306,0.311965,0.0,0.78691,0.6819100000000003,0.39921999999999985,0.32778000000000007,0.5106533333333332
FH_UCSB_ACTS,,0.7255100000000002,0.6017699999999999,1.53774,0.6192199999999999,,0.5580499999999999,0.5813000000000001,0.5385800000000003,0.5692299999999998,0.5692299999999998,0.65298,0.6345599999999999,0.6350800000000001,0.71237,0.6355399999999998,0.7441199999999998,0.5769400000000002,0.7650500000000003,0.6404100000000003,0.39587999999999984,0.6087399999999998,0.67489,0.7190700000000007,0.6514399999999999,,0.4497199999999998,1.0120299999999993,0.7297099999999994,,0.6634100000000003,0.78691,0.0,0.6434499999999999,0.7118400000000001,0.6680300000000002,0.7807499999999996
FH_UMich_RidgeTfReg,0.6508533333333338,0.6668960000000002,0.6722319999999996,1.4991150000000002,0.6227319999999997,0.750013333333334,0.7227679999999999,0.6935600000000002,0.7063039999999999,0.6976039999999998,0.6813960000000001,0.6332160000000001,0.619804,0.7795849999999999,0.6012880000000002,0.6472600000000003,0.6696449999999998,0.6103560000000001,0.6544439999999998,0.625356,0.6217200000000005,0.6016800000000001,0.585904,0.6193559999999999,0.636055,0.47071333333333343,0.5140880000000001,0.7046519999999994,0.6304680000000008,0.811853333333333,0.6260080000000003,0.6819100000000003,0.6434499999999999,0.0,0.640275,0.6494039999999995,0.7832600000000001
FH_UVA_Ensemble,0.7288,0.34618500000000024,0.61682,1.6383333333333334,0.28983999999999993,0.9017299999999999,0.557465,0.5851799999999998,0.5222000000000001,0.6125500000000004,0.5573800000000002,0.3716350000000005,0.3228400000000002,0.5160533333333335,0.5658449999999999,0.4146300000000003,0.48396666666666655,0.37258500000000006,0.7873099999999996,0.58783,0.4142949999999999,0.2753533333333333,0.6083550000000001,0.39177499999999976,0.3134999999999999,0.22885000000000003,0.41262000000000026,0.6359949999999996,0.2905700000000001,0.7934800000000003,0.2892800000000001,0.39921999999999985,0.7118400000000001,0.640275,0.0,0.32813000000000003,0.47189333333333344
USC_SI_kJalpha,0.8789799999999999,0.1708166666666665,0.6326466666666667,1.5514299999999985,0.12168800000000012,1.05678,0.6433960000000001,0.6925879999999998,0.5762119999999998,0.7392799999999994,0.6916199999999998,0.24969999999999992,0.19451599999999994,0.57375,0.5447640000000002,0.30335333333333375,0.38107000000000013,0.15471200000000013,0.9757079999999999,0.5466560000000001,0.17971199999999962,0.13993599999999995,0.6121079999999994,0.2350480000000001,0.195516,0.07441333333333336,0.3586000000000001,0.850413333333333,0.08694333333333348,0.7125199999999995,0.08456333333333352,0.32778000000000007,0.6680300000000002,0.6494039999999995,0.32813000000000003,0.0,0.4268250000000002
ensemble_SIkJa_RF,0.8305999999999999,0.4798700000000002,0.6284249999999997,1.59485,0.43669333333333327,0.8305999999999999,0.6760266666666669,0.6881200000000003,0.6471466666666666,0.6857333333333332,0.6633533333333334,0.47672000000000037,0.5236866666666669,0.47873333333333334,0.4758333333333332,0.46533000000000047,0.57473,0.4673666666666665,0.7667266666666669,0.5185000000000001,0.5517333333333334,0.4539799999999999,0.6916533333333331,0.4556333333333337,0.43326000000000015,0.3674200000000002,0.53988,0.6322700000000004,0.4709150000000002,0.8917599999999999,0.46930499999999997,0.5106533333333332,0.7807499999999996,0.7832600000000001,0.47189333333333344,0.4268250000000002,0.0
