,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_4_week_ensemble,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IHME_CurveFit,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.27290800000000026,0.43476800000000054,0.754535,0.28684400000000004,1.5256759999999991,0.28684400000000004,0.27290800000000026,0.04136399999999998,0.0,0.05950399999999998,0.0,0.235168,0.885552,0.6791520000000002,0.4490800000000001,0.3335200000000004,0.3365466666666666,0.7806933333333332,0.2643799999999999,0.233512,0.3140359999999999,0.79246,0.6483119999999999,0.2593240000000001,0.32857200000000036,0.4352280000000003,0.6689649999999999,0.27504799999999996,0.6313120000000001,0.10608000000000001,0.644905,0.36778000000000033,0.3747960000000002
FH_CovidAnalytics_DELPHI,0.31220666666666685,0.32571333333333335,0.7609919999999998,0.13149333333333332,1.559346666666664,0.13149333333333332,0.31220666666666685,0.1835,0.235168,0.2030280000000002,0.235168,0.0,0.9011633333333335,0.7500666666666667,0.6201400000000001,0.43010333333333356,0.15360500000000013,0.832113333333333,0.184728,0.1762633333333333,0.10932333333333323,0.88492,0.5359066666666659,0.11582666666666666,0.13356999999999974,0.3738266666666669,0.6224759999999998,0.0568666666666667,0.6198066666666674,0.11976,0.6306600000000001,0.27699333333333326,0.43110666666666675
FH_Google_Harvard_CPF,0.9037699999999999,0.825796666666667,0.7919199999999994,0.9230999999999997,1.5796166666666671,0.9230999999999997,0.9037699999999999,0.8970199999999999,0.885552,0.9155319999999995,0.885552,0.9011633333333335,0.0,0.7183300000000002,1.0144399999999998,0.8367866666666661,1.03546,0.6102000000000003,0.8643439999999997,0.8541400000000002,0.8817799999999996,0.7419066666666663,0.7953466666666664,0.7622233333333335,0.855193333333334,0.8739066666666666,0.6566199999999999,0.8894100000000005,0.9436966666666662,0.6641800000000001,0.6404149999999995,0.8458566666666665,0.883763333333333
FH_IEM_MED_CovidProject,0.5231833333333337,0.5141999999999999,0.6991560000000001,0.6657633333333332,1.4725766666666642,0.6657633333333332,0.5231833333333337,0.6960679999999997,0.6791520000000002,0.7025479999999993,0.6791520000000002,0.7500666666666667,0.7183300000000002,0.0,0.5465199999999999,0.5005833333333333,0.6036250000000002,0.35706000000000004,0.7278200000000001,0.6562199999999998,0.6404533333333337,0.5753933333333336,0.6430599999999995,0.6402433333333335,0.6626399999999997,0.5829566666666667,0.5221480000000002,0.741033333333334,0.6886700000000002,0.9547600000000003,0.7126149999999999,0.6007299999999997,0.5293733333333337
FH_IHME_CurveFit,0.48392000000000013,0.5546800000000001,0.7366000000000001,0.5466600000000001,1.4271200000000004,0.5466600000000001,0.48392000000000013,0.48134,0.4490800000000001,0.44989999999999997,0.4490800000000001,0.6201400000000001,1.0144399999999998,0.5465199999999999,0.0,0.36026,0.5211000000000001,,0.5280000000000002,0.5638399999999999,0.6192200000000001,,0.5914200000000001,0.6037,0.5599800000000001,0.6341600000000001,0.4612000000000001,0.5902200000000001,0.4970199999999999,,0.8987000000000003,0.57096,0.42225999999999997
FH_JHUAPL_Bucky,0.3176833333333334,0.4466333333333338,0.7558400000000004,0.4295733333333333,1.5394866666666651,0.4295733333333333,0.3176833333333334,0.33325600000000005,0.3335200000000004,0.3387640000000002,0.3335200000000004,0.43010333333333356,0.8367866666666661,0.5005833333333333,0.36026,0.0,0.45643000000000067,0.5567333333333334,0.43161600000000033,0.39873333333333333,0.41155666666666685,0.6985600000000003,0.5885566666666661,0.44976333333333335,0.3998233333333337,0.48495666666666665,0.537296,0.45662666666666696,0.5546233333333332,0.54982,0.7342,0.45950000000000035,0.34806666666666675
FH_JHU_CSSE_DECOM,0.2526700000000001,0.22536999999999993,0.67444,0.10753000000000011,1.4838850000000001,0.10753000000000011,0.2526700000000001,0.30215333333333333,0.3365466666666666,0.31584666666666683,0.3365466666666666,0.15360500000000013,1.03546,0.6036250000000002,0.5211000000000001,0.45643000000000067,0.0,0.7587999999999999,0.21583333333333352,0.21436499999999992,0.15013500000000007,0.6603599999999998,0.5637300000000001,0.19915500000000003,0.22730499999999992,0.3221550000000001,0.48907333333333364,0.15963500000000008,0.53017,,0.5813700000000002,0.2722649999999999,0.37780500000000006
FH_JHU_IDD_CovidSP,0.6236666666666665,0.5852733333333334,0.7953466666666666,0.7753533333333334,1.5107333333333344,0.7753533333333334,0.6236666666666665,0.8084933333333333,0.7806933333333332,0.8194199999999999,0.7806933333333332,0.832113333333333,0.6102000000000003,0.35706000000000004,,0.5567333333333334,0.7587999999999999,0.0,0.7243399999999997,0.7309466666666662,0.6994066666666666,0.7675799999999997,0.5975933333333333,0.7360066666666663,0.7080666666666664,0.6738466666666666,0.4825466666666664,0.8237400000000001,0.7998866666666661,0.8779600000000001,0.8404333333333335,0.6837533333333337,0.5537000000000001
FH_JHU_UNC_GAS_StatMechPool,0.28649599999999986,0.28729600000000005,0.7081440000000003,0.19210400000000002,1.487427999999999,0.19210400000000002,0.28649599999999986,0.24468499999999982,0.2643799999999999,0.23300000000000015,0.2643799999999999,0.184728,0.8643439999999997,0.7278200000000001,0.5280000000000002,0.43161600000000033,0.21583333333333352,0.7243399999999997,0.0,0.24295200000000003,0.2369199999999999,0.7280200000000001,0.6411080000000001,0.20642799999999986,0.2896840000000002,0.40010400000000024,0.6291239999999998,0.209608,0.6693919999999999,0.48398,0.645005,0.28400800000000004,0.380384
FH_KITmetricslab_select_ensemble,0.2599300000000002,0.3345700000000003,0.7502040000000002,0.21518333333333345,1.53767,0.21518333333333345,0.2599300000000002,0.19790000000000016,0.233512,0.218028,0.233512,0.1762633333333333,0.8541400000000002,0.6562199999999998,0.5638399999999999,0.39873333333333333,0.21436499999999992,0.7309466666666662,0.24295200000000003,0.0,0.20986333333333307,0.7241866666666671,0.5806633333333331,0.22922333333333328,0.23157666666666665,0.39954666666666716,0.5405879999999996,0.21171666666666658,0.597366666666667,0.23865999999999996,0.6957549999999995,0.3376733333333334,0.3772100000000005
FH_Karlen_pypm,0.3037333333333335,0.22794666666666663,0.7441200000000003,0.15346666666666664,1.556826666666664,0.15346666666666664,0.3037333333333335,0.26252800000000004,0.3140359999999999,0.27909200000000023,0.3140359999999999,0.10932333333333323,0.8817799999999996,0.6404533333333337,0.6192200000000001,0.41155666666666685,0.15013500000000007,0.6994066666666666,0.2369199999999999,0.20986333333333307,0.0,0.8019666666666669,0.5267833333333333,0.17640333333333322,0.19834999999999994,0.3581400000000001,0.5858799999999997,0.13851333333333332,0.6087866666666667,0.29105999999999993,0.590305,0.2726833333333336,0.39568333333333344
FH_LANL_GrowthRate,0.6012799999999999,0.6340800000000002,0.6985533333333334,0.7431733333333338,1.361066666666667,0.7431733333333338,0.6012799999999999,0.7807399999999999,0.79246,0.7783466666666667,0.79246,0.88492,0.7419066666666663,0.5753933333333336,,0.6985600000000003,0.6603599999999998,0.7675799999999997,0.7280200000000001,0.7241866666666671,0.8019666666666669,0.0,0.75152,0.7990333333333336,0.7835799999999999,0.6380866666666669,0.6175199999999998,0.8666200000000002,0.8369733333333332,1.0931999999999997,0.6329199999999999,0.7087533333333333,0.5917466666666665
FH_MIT_Cassandra,0.6218866666666669,0.5899799999999995,0.7970280000000001,0.554133333333333,1.5136566666666673,0.554133333333333,0.6218866666666669,0.6189520000000007,0.6483119999999999,0.6252599999999998,0.6483119999999999,0.5359066666666659,0.7953466666666664,0.6430599999999995,0.5914200000000001,0.5885566666666661,0.5637300000000001,0.5975933333333333,0.6411080000000001,0.5806633333333331,0.5267833333333333,0.75152,0.0,0.5551866666666669,0.5220966666666671,0.6196233333333334,0.5892560000000001,0.5651466666666667,0.692063333333333,0.5406799999999999,0.7130750000000003,0.6402933333333335,0.6028833333333334
FH_MIT_ISOLAT_Mixtures,0.3473200000000005,0.32568666666666685,0.7211079999999996,0.18264999999999995,1.4713433333333312,0.18264999999999995,0.3473200000000005,0.21297600000000005,0.2593240000000001,0.2436920000000001,0.2593240000000001,0.11582666666666666,0.7622233333333335,0.6402433333333335,0.6037,0.44976333333333335,0.19915500000000003,0.7360066666666663,0.20642799999999986,0.22922333333333328,0.17640333333333322,0.7990333333333336,0.5551866666666669,0.0,0.1636133333333333,0.3701833333333335,0.5517559999999997,0.1243933333333333,0.5861566666666661,0.17373999999999998,0.552665,0.2614533333333336,0.4549966666666668
FH_MOBS_GLEAM_COVID,0.2972366666666668,0.3642733333333336,0.7867120000000001,0.21067333333333307,1.5751333333333326,0.21067333333333307,0.2972366666666668,0.2856560000000001,0.32857200000000036,0.308012,0.32857200000000036,0.13356999999999974,0.855193333333334,0.6626399999999997,0.5599800000000001,0.3998233333333337,0.22730499999999992,0.7080666666666664,0.2896840000000002,0.23157666666666665,0.19834999999999994,0.7835799999999999,0.5220966666666671,0.1636133333333333,0.0,0.3547466666666665,0.5257639999999999,0.1650166666666665,0.5984133333333331,0.24576000000000003,0.722585,0.34716333333333355,0.4245766666666668
FH_MUNI_ARIMA,0.36302999999999996,0.43004333333333317,0.7168960000000001,0.31163000000000035,1.4521399999999995,0.31163000000000035,0.36302999999999996,0.41142400000000034,0.4352280000000003,0.39991200000000027,0.4352280000000003,0.3738266666666669,0.8739066666666666,0.5829566666666667,0.6341600000000001,0.48495666666666665,0.3221550000000001,0.6738466666666666,0.40010400000000024,0.39954666666666716,0.3581400000000001,0.6380866666666669,0.6196233333333334,0.3701833333333335,0.3547466666666665,0.0,0.5843280000000001,0.3712866666666669,0.6301000000000002,0.5928599999999999,0.6319600000000001,0.4082333333333331,0.4200866666666665
FH_Microsoft_DeepSTIA,0.5380199999999996,0.6029639999999994,0.8105119999999996,0.6103080000000004,1.6799440000000003,0.6103080000000004,0.5380199999999996,0.7007099999999997,0.6689649999999999,0.7132500000000003,0.6689649999999999,0.6224759999999998,0.6566199999999999,0.5221480000000002,0.4612000000000001,0.537296,0.48907333333333364,0.4825466666666664,0.6291239999999998,0.5405879999999996,0.5858799999999997,0.6175199999999998,0.5892560000000001,0.5517559999999997,0.5257639999999999,0.5843280000000001,0.0,0.6155719999999991,0.7682759999999992,0.91002,0.6553449999999998,0.5354480000000004,0.5914439999999997
FH_RobertWalraven_ESG,0.3284133333333335,0.3354466666666669,0.7513480000000002,0.14149333333333333,1.542783333333331,0.14149333333333333,0.3284133333333335,0.22575999999999982,0.27504799999999996,0.23910000000000012,0.27504799999999996,0.0568666666666667,0.8894100000000005,0.741033333333334,0.5902200000000001,0.45662666666666696,0.15963500000000008,0.8237400000000001,0.209608,0.21171666666666658,0.13851333333333332,0.8666200000000002,0.5651466666666667,0.1243933333333333,0.1650166666666665,0.3712866666666669,0.6155719999999991,0.0,0.6496800000000006,0.17922000000000005,0.60846,0.2957466666666667,0.45811666666666695
FH_TTU_squider,0.5689333333333341,0.6332233333333331,0.8304719999999999,0.5704766666666664,1.2519133333333314,0.5704766666666664,0.5689333333333341,0.6186039999999996,0.6313120000000001,0.621428,0.6313120000000001,0.6198066666666674,0.9436966666666662,0.6886700000000002,0.4970199999999999,0.5546233333333332,0.53017,0.7998866666666661,0.6693919999999999,0.597366666666667,0.6087866666666667,0.8369733333333332,0.692063333333333,0.5861566666666661,0.5984133333333331,0.6301000000000002,0.7682759999999992,0.6496800000000006,0.0,0.7240799999999998,0.9759750000000001,0.6585099999999999,0.5731600000000008
FH_UCLA_SuEIR,0.50528,0.7636799999999999,0.8112000000000001,0.35633999999999993,1.5507799999999998,0.35633999999999993,0.50528,0.08659999999999997,0.10608000000000001,0.09251999999999998,0.10608000000000001,0.11976,0.6641800000000001,0.9547600000000003,,0.54982,,0.8779600000000001,0.48398,0.23865999999999996,0.29105999999999993,1.0931999999999997,0.5406799999999999,0.17373999999999998,0.24576000000000003,0.5928599999999999,0.91002,0.17922000000000005,0.7240799999999998,0.0,0.6622,0.6905,0.60968
FH_UMich_RidgeTfReg,0.7059500000000004,0.6232749999999997,0.7386250000000003,0.60007,1.4673799999999986,0.60007,0.7059500000000004,0.6331200000000001,0.644905,0.6346999999999999,0.644905,0.6306600000000001,0.6404149999999995,0.7126149999999999,0.8987000000000003,0.7342,0.5813700000000002,0.8404333333333335,0.645005,0.6957549999999995,0.590305,0.6329199999999999,0.7130750000000003,0.552665,0.722585,0.6319600000000001,0.6553449999999998,0.60846,0.9759750000000001,0.6622,0.0,0.5680499999999999,0.7497300000000002
FH_UVA_Ensemble,0.3231200000000001,0.32770666666666676,0.7375159999999994,0.28857333333333346,1.5460033333333325,0.28857333333333346,0.3231200000000001,0.3416359999999999,0.36778000000000033,0.35294000000000036,0.36778000000000033,0.27699333333333326,0.8458566666666665,0.6007299999999997,0.57096,0.45950000000000035,0.2722649999999999,0.6837533333333337,0.28400800000000004,0.3376733333333334,0.2726833333333336,0.7087533333333333,0.6402933333333335,0.2614533333333336,0.34716333333333355,0.4082333333333331,0.5354480000000004,0.2957466666666667,0.6585099999999999,0.6905,0.5680499999999999,0.0,0.42486333333333365
USC_SI_kJalpha,0.18748666666666666,0.3940433333333337,0.6938799999999992,0.37686000000000003,1.4583033333333313,0.37686000000000003,0.18748666666666666,0.37062000000000006,0.3747960000000002,0.38283600000000034,0.3747960000000002,0.43110666666666675,0.883763333333333,0.5293733333333337,0.42225999999999997,0.34806666666666675,0.37780500000000006,0.5537000000000001,0.380384,0.3772100000000005,0.39568333333333344,0.5917466666666665,0.6028833333333334,0.4549966666666668,0.4245766666666668,0.4200866666666665,0.5914439999999997,0.45811666666666695,0.5731600000000008,0.60968,0.7497300000000002,0.42486333333333365,0.0
