,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_DDS_NBDS,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IQVIA_ACOE_STAN,FH_IowaStateLW_STEM,FH_JCB_PRM,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MSRA_DeepST,FH_Microsoft_DeepSTIA,FH_OneQuietNight_ML,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UCSB_ACTS,FH_UMich_RidgeTfReg,FH_USACE_ERDC_SEIR,FH_UVA_Ensemble,USC_SI_kJalpha,ensemble_SIkJa_RF
FH_CovidAnalytics_DELPHI,0.4989133333333338,0.7223249999999998,1.5894233333333307,0.3028400000000002,0.5211666666666669,0.5294833333333331,0.4879466666666668,0.5711366666666667,0.5151033333333332,0.5168833333333334,0.0,0.5202966666666667,0.5876166666666658,0.46603599999999995,0.90164,0.5338533333333341,0.7041319999999998,0.36978666666666676,0.6606766666666668,0.6580200000000004,0.4689040000000001,0.41993666666666696,0.5961360000000002,0.3466466666666668,0.5230999999999998,0.4949560000000001,0.652313333333333,0.2927033333333337,0.2832266666666669,0.4494500000000007,0.73776,0.6076133333333328,0.8147400000000001,0.41224666666666676,0.3571233333333337,0.47024333333333357
FH_DDS_NBDS,0.5740999999999999,0.6894999999999996,1.618326666666668,0.6155366666666667,0.6074666666666665,0.6233033333333334,0.5987099999999999,0.6637800000000001,0.5907933333333334,0.7622300000000002,0.5202966666666667,0.0,0.7613166666666672,0.6817599999999996,0.9441200000000001,0.7370299999999993,0.6133519999999993,0.7174700000000004,0.7057400000000004,0.6456099999999997,0.6638560000000004,0.6290066666666663,0.6239360000000002,0.639343333333333,0.39433000000000007,0.47948800000000036,0.42719333333333337,0.6248966666666669,0.6328966666666666,0.6018933333333333,0.5420080000000002,0.830993333333333,0.7600600000000002,0.5983499999999999,0.6254666666666666,0.6318299999999999
FH_Google_Harvard_CPF,0.6555866666666667,0.6982599999999998,1.5912133333333323,0.5848133333333331,0.8495200000000002,0.8350066666666668,0.8369366666666668,0.7891966666666665,0.8485033333333333,0.6686966666666665,0.5876166666666658,0.7613166666666672,0.0,0.5154440000000003,0.4726200000000001,0.8251666666666663,0.3140000000000001,0.5527099999999998,0.5345300000000006,0.4440133333333334,0.4400400000000001,0.5107933333333335,0.6647120000000001,0.61905,0.38748,0.5249720000000002,0.6289899999999996,0.6688300000000001,0.5588166666666664,0.6288599999999999,0.46428399999999986,0.554426666666667,1.2965400000000002,0.5762733333333334,0.6749066666666667,0.5187266666666666
FH_IEM_MED_CovidProject,0.4823440000000001,0.7602000000000001,1.543387999999997,0.28210399999999985,0.49622000000000027,0.4824800000000002,0.4883160000000005,0.46397600000000017,0.4965680000000003,0.3682320000000001,0.46603599999999995,0.6817599999999996,0.5154440000000003,0.0,0.6778599999999999,0.7140159999999995,0.41391,0.42401600000000017,0.7101799999999999,0.4830360000000002,0.2711919999999999,0.18714400000000006,0.5867099999999996,0.33087200000000017,0.49692000000000003,0.4012839999999999,0.7146560000000003,0.47757199999999983,0.44880800000000015,0.577728,0.4815199999999998,0.5590999999999998,,0.4852960000000003,0.383068,0.4123360000000005
FH_IQVIA_ACOE_STAN,0.7160599999999999,,1.5471999999999997,0.78664,0.8992200000000001,0.87338,0.8877999999999997,0.7523599999999998,0.8877999999999997,0.6618,0.90164,0.9441200000000001,0.4726200000000001,0.6778599999999999,0.0,0.7271000000000002,0.5972599999999999,0.8134,0.584,0.48058,0.6937000000000002,0.7577000000000002,0.5262600000000002,0.8177800000000001,,0.7150599999999998,0.7171,0.8869800000000002,0.8593999999999999,0.6936400000000001,,,,0.6648000000000001,0.8002400000000001,0.45909999999999995
FH_IowaStateLW_STEM,0.668963333333333,0.7620699999999999,1.3719166666666667,0.5768300000000002,0.6584700000000009,0.6859933333333336,0.6527233333333333,0.749423333333334,0.668783333333334,0.68466,0.5338533333333341,0.7370299999999993,0.8251666666666663,0.7140159999999995,0.7271000000000002,0.0,0.9955479999999997,0.6176766666666674,0.759843333333333,0.9035266666666666,0.7482279999999996,0.7155966666666671,0.7678160000000003,0.6038733333333336,0.8028100000000002,0.6369999999999996,0.7681599999999995,0.48395000000000027,0.6216966666666668,0.6632533333333334,0.9562519999999997,0.6574400000000001,0.4075000000000001,0.5851466666666669,0.5742466666666671,0.7358999999999993
FH_JCB_PRM,0.586004,0.7221000000000004,1.565967999999999,0.6230800000000001,0.7966759999999995,0.7472040000000001,0.7852599999999993,0.6617239999999999,0.7663559999999997,0.6879799999999999,0.7041319999999998,0.6133519999999993,0.3140000000000001,0.41391,0.5972599999999999,0.9955479999999997,0.0,0.6901839999999994,0.5083920000000002,0.303664,0.3022600000000001,0.4510919999999999,0.6047049999999999,0.6627040000000003,0.33852000000000004,0.443635,0.5124759999999999,0.8879839999999996,0.6644639999999999,0.6890399999999994,0.16209500000000013,0.6563300000000001,1.2828600000000006,0.6570360000000002,0.7029079999999996,0.4104639999999999
FH_JHUAPL_Bucky,0.5207633333333338,0.6893350000000004,1.5616366666666652,0.3361599999999999,0.49928666666666677,0.5045000000000004,0.48290666666666654,0.5231333333333339,0.5111266666666671,0.4373033333333333,0.36978666666666676,0.7174700000000004,0.5527099999999998,0.42401600000000017,0.8134,0.6176766666666674,0.6901839999999994,0.0,0.6499433333333334,0.6150566666666667,0.464168,0.37645333333333325,0.6030600000000002,0.3572066666666671,0.59542,0.5151800000000001,0.7348266666666663,0.39705000000000046,0.3716733333333334,0.5137033333333337,0.7129199999999999,0.5215800000000002,0.8919800000000001,0.40097000000000044,0.4290533333333336,0.5444999999999997
FH_JHU_CSSE_DECOM,0.6772200000000002,0.7213399999999998,1.5420566666666677,0.67395,0.736803333333333,0.7208633333333334,0.7275766666666668,0.6890833333333329,0.7225233333333332,0.7477966666666671,0.6606766666666668,0.7057400000000004,0.5345300000000006,0.7101799999999999,0.584,0.759843333333333,0.5083920000000002,0.6499433333333334,0.0,0.5839466666666666,0.6688160000000001,0.6917566666666659,0.5610840000000001,0.6313033333333333,0.3666499999999999,0.6525559999999999,0.5062133333333334,0.7497299999999996,0.6560633333333332,0.6466700000000001,0.560508,0.6864333333333335,1.2978600000000002,0.5797800000000005,0.7298433333333336,0.5930000000000001
FH_JHU_IDD_CovidSP,0.6078033333333328,0.6817300000000001,1.5604433333333332,0.5863033333333337,0.6826466666666663,0.6530866666666669,0.6743166666666665,0.5967366666666666,0.66754,0.6003866666666664,0.6580200000000004,0.6456099999999997,0.4440133333333334,0.4830360000000002,0.48058,0.9035266666666666,0.303664,0.6150566666666667,0.5839466666666666,0.0,0.4428200000000004,0.4839900000000005,0.5567360000000001,0.6418366666666668,0.3683000000000001,0.49543999999999994,0.6354900000000001,0.7583266666666671,0.5954466666666671,0.6676566666666668,0.4064879999999999,0.6307933333333331,0.9438,0.6060599999999993,0.6453333333333333,0.42765666666666674
FH_JHU_UNC_GAS_StatMechPool,0.47663200000000033,0.68362,1.5432599999999987,0.33180800000000016,0.6415479999999999,0.6161480000000003,0.6303960000000002,0.599088,0.6498440000000001,0.42596799999999996,0.4689040000000001,0.6638560000000004,0.4400400000000001,0.2711919999999999,0.6937000000000002,0.7482279999999996,0.3022600000000001,0.464168,0.6688160000000001,0.4428200000000004,0.0,0.22175199999999992,0.6470650000000002,0.42852400000000035,0.5305599999999999,0.37757200000000035,0.7312599999999999,0.51626,0.41872799999999993,0.5441600000000002,0.4123950000000001,0.5265466666666665,,0.5213119999999999,0.41020400000000024,0.40305599999999997
FH_Karlen_pypm,0.47970000000000046,0.7204450000000001,1.5481366666666636,0.2735833333333334,0.5112033333333333,0.49015000000000003,0.49197333333333293,0.4807066666666669,0.510686666666667,0.41150333333333344,0.41993666666666696,0.6290066666666663,0.5107933333333335,0.18714400000000006,0.7577000000000002,0.7155966666666671,0.4510919999999999,0.37645333333333325,0.6917566666666659,0.4839900000000005,0.22175199999999992,0.0,0.6024560000000002,0.32366999999999996,0.4892099999999999,0.386616,0.6792899999999995,0.49121000000000026,0.4297533333333334,0.5672300000000005,0.49462400000000023,0.5784,0.72028,0.5035433333333335,0.3746566666666666,0.4034600000000003
FH_LANL_GrowthRate,0.5843960000000004,0.6333000000000001,1.5617,0.4916400000000002,0.5203960000000001,0.5140199999999999,0.48930400000000024,0.49591199999999996,0.4741440000000002,0.5771080000000001,0.5961360000000002,0.6239360000000002,0.6647120000000001,0.5867099999999996,0.5262600000000002,0.7678160000000003,0.6047049999999999,0.6030600000000002,0.5610840000000001,0.5567360000000001,0.6470650000000002,0.6024560000000002,0.0,0.518468,0.5615100000000003,0.6603749999999998,0.6131559999999999,0.5810639999999996,0.6735400000000001,0.6840840000000004,0.6814699999999998,0.6717199999999999,0.69938,0.5726559999999996,0.5523800000000001,0.5885400000000003
FH_LNQ_ens1,0.4955600000000002,0.6875400000000004,1.5780166666666673,0.25642000000000004,0.4147600000000001,0.42716999999999994,0.4006799999999999,0.44801666666666684,0.4213733333333337,0.4004733333333337,0.3466466666666668,0.639343333333333,0.61905,0.33087200000000017,0.8177800000000001,0.6038733333333336,0.6627040000000003,0.3572066666666671,0.6313033333333333,0.6418366666666668,0.42852400000000035,0.32366999999999996,0.518468,0.0,0.53529,0.4460320000000001,0.6303766666666668,0.37332666666666703,0.3985566666666666,0.51549,0.6566519999999998,0.5752399999999999,0.6876000000000001,0.45554,0.3749566666666668,0.46490333333333356
FH_MSRA_DeepST,0.6926500000000001,0.6660000000000004,1.699040000000001,0.6028900000000001,0.6463899999999998,0.6168100000000001,0.6690100000000001,0.6141500000000001,0.6690100000000001,0.8083700000000004,0.5230999999999998,0.39433000000000007,0.38748,0.49692000000000003,,0.8028100000000002,0.33852000000000004,0.59542,0.3666499999999999,0.3683000000000001,0.5305599999999999,0.4892099999999999,0.5615100000000003,0.53529,0.0,0.09329999999999998,0.28802999999999995,0.7048000000000002,0.54489,0.5475899999999998,0.30950000000000005,,0.9920199999999998,0.5629500000000001,0.6522199999999999,0.3927900000000001
FH_Microsoft_DeepSTIA,0.49758000000000013,0.677986666666667,1.6929279999999998,0.4362120000000003,0.6005520000000001,0.6106200000000004,0.6098000000000005,0.6402679999999996,0.6173599999999997,0.510856,0.4949560000000001,0.47948800000000036,0.5249720000000002,0.4012839999999999,0.7150599999999998,0.6369999999999996,0.443635,0.5151800000000001,0.6525559999999999,0.49543999999999994,0.37757200000000035,0.386616,0.6603749999999998,0.4460320000000001,0.09329999999999998,0.0,0.516332,0.538896,0.4585199999999998,0.547612,0.35527000000000003,0.5019666666666663,,0.4483840000000001,0.4905800000000004,0.48441600000000024
FH_OneQuietNight_ML,0.7071500000000003,0.6917200000000002,1.6075533333333325,0.6619200000000004,0.7005399999999997,0.6810366666666667,0.7225033333333335,0.6944999999999995,0.6996133333333328,0.8108966666666659,0.652313333333333,0.42719333333333337,0.6289899999999996,0.7146560000000003,0.7171,0.7681599999999995,0.5124759999999999,0.7348266666666663,0.5062133333333334,0.6354900000000001,0.7312599999999999,0.6792899999999995,0.6131559999999999,0.6303766666666668,0.28802999999999995,0.516332,0.0,0.8253766666666665,0.7082000000000002,0.6126433333333339,0.4513879999999998,0.7178600000000002,1.29142,0.6771066666666665,0.789953333333334,0.5424866666666669
FH_RobertWalraven_ESG,0.4870733333333333,0.6445350000000003,1.567343333333331,0.34285000000000027,0.4965533333333333,0.5312400000000004,0.4474233333333336,0.5751733333333338,0.4785099999999998,0.4728933333333337,0.2927033333333337,0.6248966666666669,0.6688300000000001,0.47757199999999983,0.8869800000000002,0.48395000000000027,0.8879839999999996,0.39705000000000046,0.7497299999999996,0.7583266666666671,0.51626,0.49121000000000026,0.5810639999999996,0.37332666666666703,0.7048000000000002,0.538896,0.8253766666666665,0.0,0.388146666666667,0.531636666666666,0.9240679999999996,0.5720133333333335,0.23822000000000002,0.4041966666666668,0.35043000000000035,0.6030099999999995
FH_TTU_squider,0.5133166666666672,0.7277949999999997,1.5493699999999966,0.3699699999999999,0.5718333333333332,0.5964700000000003,0.5524533333333339,0.6451533333333334,0.5783200000000002,0.48544000000000004,0.2832266666666669,0.6328966666666666,0.5588166666666664,0.44880800000000015,0.8593999999999999,0.6216966666666668,0.6644639999999999,0.3716733333333334,0.6560633333333332,0.5954466666666671,0.41872799999999993,0.4297533333333334,0.6735400000000001,0.3985566666666666,0.54489,0.4585199999999998,0.7082000000000002,0.388146666666667,0.0,0.49369333333333343,0.6908359999999997,0.5867600000000002,0.8595199999999997,0.44135333333333343,0.4004933333333337,0.49385999999999985
FH_UCLA_SuEIR,0.6168866666666665,0.6793150000000001,1.5685533333333317,0.5018466666666669,0.6368833333333331,0.6428733333333331,0.6185666666666663,0.6477733333333335,0.6379233333333334,0.6382000000000001,0.4494500000000007,0.6018933333333333,0.6288599999999999,0.577728,0.6936400000000001,0.6632533333333334,0.6890399999999994,0.5137033333333337,0.6466700000000001,0.6676566666666668,0.5441600000000002,0.5672300000000005,0.6840840000000004,0.51549,0.5475899999999998,0.547612,0.6126433333333339,0.531636666666666,0.49369333333333343,0.0,0.6778439999999999,0.6474466666666673,0.7978000000000001,0.4992833333333334,0.5912066666666669,0.5553700000000004
FH_UCSB_ACTS,0.6067320000000005,0.7304999999999999,1.567059999999998,0.6595359999999998,0.7911759999999997,0.7500719999999998,0.7947439999999996,0.6981279999999999,0.7822559999999996,0.7570079999999995,0.73776,0.5420080000000002,0.46428399999999986,0.4815199999999998,,0.9562519999999997,0.16209500000000013,0.7129199999999999,0.560508,0.4064879999999999,0.4123950000000001,0.49462400000000023,0.6814699999999998,0.6566519999999998,0.30950000000000005,0.35527000000000003,0.4513879999999998,0.9240679999999996,0.6908359999999997,0.6778439999999999,0.0,0.5520733333333335,1.2729000000000001,0.6811319999999994,0.749544,0.465736
FH_UMich_RidgeTfReg,0.6282933333333339,0.6040700000000001,1.5657600000000007,0.5332533333333337,0.7338666666666667,0.73262,0.7329466666666669,0.7312199999999999,0.755593333333333,0.6089600000000001,0.6076133333333328,0.830993333333333,0.554426666666667,0.5590999999999998,,0.6574400000000001,0.6563300000000001,0.5215800000000002,0.6864333333333335,0.6307933333333331,0.5265466666666665,0.5784,0.6717199999999999,0.5752399999999999,,0.5019666666666663,0.7178600000000002,0.5720133333333335,0.5867600000000002,0.6474466666666673,0.5520733333333335,0.0,,0.5553133333333332,0.6271466666666666,0.6031266666666674
FH_USACE_ERDC_SEIR,0.5003800000000002,0.6294400000000002,1.5772200000000003,0.67122,0.29186,0.3472,0.27263999999999994,0.39174,0.27263999999999994,0.38671999999999995,0.8147400000000001,0.7600600000000002,1.2965400000000002,,,0.4075000000000001,1.2828600000000006,0.8919800000000001,1.2978600000000002,0.9438,,0.72028,0.69938,0.6876000000000001,0.9920199999999998,,1.29142,0.23822000000000002,0.8595199999999997,0.7978000000000001,1.2729000000000001,,0.0,0.5266199999999999,0.36018000000000006,0.8908799999999999
FH_UVA_Ensemble,0.51026,0.6059900000000003,1.7098066666666656,0.4308000000000001,0.49697333333333327,0.5129966666666664,0.5010366666666669,0.5428866666666669,0.5069766666666666,0.5442733333333334,0.41224666666666676,0.5983499999999999,0.5762733333333334,0.4852960000000003,0.6648000000000001,0.5851466666666669,0.6570360000000002,0.40097000000000044,0.5797800000000005,0.6060599999999993,0.5213119999999999,0.5035433333333335,0.5726559999999996,0.45554,0.5629500000000001,0.4483840000000001,0.6771066666666665,0.4041966666666668,0.44135333333333343,0.4992833333333334,0.6811319999999994,0.5553133333333332,0.5266199999999999,0.0,0.4667100000000003,0.5208433333333334
USC_SI_kJalpha,0.45297666666666686,0.6951000000000002,1.5305966666666642,0.2976633333333336,0.4561099999999999,0.4666966666666663,0.4204800000000002,0.48446333333333325,0.45165666666666654,0.43448999999999993,0.3571233333333337,0.6254666666666666,0.6749066666666667,0.383068,0.8002400000000001,0.5742466666666671,0.7029079999999996,0.4290533333333336,0.7298433333333336,0.6453333333333333,0.41020400000000024,0.3746566666666666,0.5523800000000001,0.3749566666666668,0.6522199999999999,0.4905800000000004,0.789953333333334,0.35043000000000035,0.4004933333333337,0.5912066666666669,0.749544,0.6271466666666666,0.36018000000000006,0.4667100000000003,0.0,0.5098333333333339
ensemble_SIkJa_RF,0.5294966666666671,0.6981949999999998,1.5967933333333346,0.4228500000000002,0.5750866666666673,0.5434266666666666,0.5538566666666662,0.49313333333333353,0.5620666666666668,0.5538666666666672,0.47024333333333357,0.6318299999999999,0.5187266666666666,0.4123360000000005,0.45909999999999995,0.7358999999999993,0.4104639999999999,0.5444999999999997,0.5930000000000001,0.42765666666666674,0.40305599999999997,0.4034600000000003,0.5885400000000003,0.46490333333333356,0.3927900000000001,0.48441600000000024,0.5424866666666669,0.6030099999999995,0.49385999999999985,0.5553700000000004,0.465736,0.6031266666666674,0.8908799999999999,0.5208433333333334,0.5098333333333339,0.0
