,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_DDS_NBDS,FH_Google_Harvard_CPF,FH_IowaStateLW_STEM,FH_JCB_PRM,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MSRA_DeepST,FH_OneQuietNight_ML,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UCSB_ACTS,FH_UMich_RidgeTfReg,FH_USACE_ERDC_SEIR,FH_UVA_Ensemble,USC_SI_kJalpha,USC_SI_kJalpha_RF,ensemble_SIkJa_RF
FH_CovidAnalytics_DELPHI,0.7307399999999993,0.7520833333333333,1.4464766666666653,0.7343999999999996,0.8472833333333325,0.8536499999999996,0.7336066666666667,0.8457099999999993,0.8601533333333333,0.8369800000000004,0.0,0.8094433333333323,0.6391833333333331,0.7580333333333329,0.7336633333333331,0.7470266666666671,0.8387633333333328,0.6668040000000001,1.04233,0.8276866666666658,0.7357233333333334,0.7962499999999995,0.5770559999999998,0.4377400000000001,0.6208299999999997,0.5157300000000006,0.5312799999999999,0.8275666666666665,0.6992320000000005,0.7740049999999996,0.4749733333333334,0.6130633333333333,0.9661300000000003,0.7600299999999999
FH_DDS_NBDS,0.4257566666666667,0.8770099999999996,1.5994366666666648,0.3414999999999999,0.381716666666667,0.3226633333333333,0.5607366666666667,0.2836733333333334,0.3169566666666669,0.5487480000000002,0.8094433333333323,0.0,0.4440433333333337,0.9544333333333332,0.4328966666666666,0.40143000000000023,0.13737000000000005,0.4189040000000001,0.12581000000000006,0.16904000000000002,0.4162066666666665,0.19438666666666682,0.41026799999999986,0.22086000000000003,0.7588000000000003,0.7088733333333335,1.0028133333333327,0.19192000000000006,0.5400880000000003,0.8960949999999995,0.39835333333333334,0.7580400000000006,0.20754999999999993,0.20777999999999994
FH_Google_Harvard_CPF,0.57005,0.8019566666666664,1.5343266666666642,0.5277433333333331,0.6562000000000001,0.6343166666666664,0.6494066666666669,0.6197400000000003,0.6682900000000004,0.7007839999999995,0.6391833333333331,0.4440433333333337,0.0,0.9262233333333336,0.48190999999999995,0.5861633333333334,0.3602366666666668,0.4734200000000002,0.5606150000000002,0.48578333333333346,0.5524366666666666,0.5101633333333331,0.40892000000000034,0.03894999999999999,0.7661799999999995,0.5832500000000002,0.7644966666666662,0.34200666666666696,0.6009880000000001,0.9143299999999992,0.48528,0.711753333333333,0.48963000000000007,0.4254733333333332
FH_IowaStateLW_STEM,0.8545999999999988,0.7089433333333333,1.304523333333333,0.8788299999999998,0.8839999999999988,0.885993333333333,0.7656866666666663,0.8905500000000001,0.8640733333333329,0.8414039999999996,0.7580333333333329,0.9544333333333332,0.9262233333333336,0.0,0.9203366666666661,0.8301566666666671,0.9872366666666669,0.9258519999999996,1.0031249999999998,0.9385599999999996,0.8340433333333336,0.921066666666667,0.7833679999999997,0.9779199999999999,0.6390200000000005,0.8251599999999996,0.5816099999999998,0.9792266666666662,0.7837479999999998,0.5929300000000002,0.7072199999999998,0.760393333333333,0.9373299999999999,0.9574066666666666
FH_JCB_PRM,0.5687933333333335,0.7857333333333332,1.4892466666666595,0.5509433333333337,0.7045333333333336,0.6479600000000001,0.8229166666666676,0.598113333333333,0.6684300000000006,0.7918680000000002,0.7336633333333331,0.4328966666666666,0.48190999999999995,0.9203366666666661,0.0,0.45980333333333373,0.31601333333333387,0.46400400000000014,0.5045300000000001,0.46931333333333347,0.6652733333333338,0.42057,0.3014680000000001,0.048579999999999963,0.8642399999999998,0.7907033333333334,0.8484099999999993,0.34822000000000014,0.6134640000000001,1.0554499999999987,0.5079200000000003,0.7913199999999999,0.7523900000000004,0.4269000000000003
FH_JHUAPL_Bucky,0.4716066666666668,0.7912800000000001,1.4526566666666627,0.35744000000000004,0.5520700000000007,0.49724333333333365,0.6376199999999997,0.4388533333333334,0.5083666666666665,0.6273239999999999,0.7470266666666671,0.40143000000000023,0.5861633333333334,0.8301566666666671,0.45980333333333373,0.0,0.3421900000000002,0.4921320000000001,0.3675900000000003,0.34979666666666687,0.5607366666666671,0.35648666666666706,0.4573320000000005,0.34781999999999996,0.754956666666666,0.7086200000000004,0.87994,0.3774266666666669,0.5416760000000007,0.9410349999999995,0.39958666666666665,0.770313333333333,0.5290699999999997,0.382856666666667
FH_JHU_CSSE_DECOM,0.43697999999999987,0.8626333333333338,1.5249466666666616,0.3378166666666666,0.468663333333333,0.39224333333333333,0.6233666666666671,0.33472000000000013,0.4037666666666666,0.5678200000000001,0.8387633333333328,0.13737000000000005,0.3602366666666668,0.9872366666666669,0.31601333333333387,0.3421900000000002,0.0,0.39533199999999985,0.09984500000000014,0.19381333333333337,0.45719333333333356,0.17575999999999997,0.39374000000000015,0.010669999999999999,0.8637966666666665,0.7239166666666669,1.0296899999999996,0.10283000000000019,0.49968000000000024,1.0617099999999997,0.49167333333333346,0.8268299999999994,0.21323999999999996,0.18901333333333334
FH_JHU_IDD_CovidSP,0.5332880000000001,0.8322280000000003,1.5079959999999992,0.4511080000000002,0.5207840000000006,0.5107320000000004,0.5497400000000002,0.4948120000000006,0.5283680000000002,0.6931550000000003,0.6668040000000001,0.4189040000000001,0.4734200000000002,0.9258519999999996,0.46400400000000014,0.4921320000000001,0.39533199999999985,0.0,0.4789200000000001,0.44213200000000025,0.5118560000000001,0.44862000000000013,0.39643499999999976,0.28534,0.6998999999999999,0.6410839999999994,0.8162639999999994,0.4452360000000002,0.7083300000000005,0.8101850000000003,0.45637333333333346,0.6736360000000005,0.6124599999999999,0.3466280000000002
FH_JHU_UNC_GAS_StatMechPool,0.4281950000000001,0.9159350000000002,1.4676100000000003,0.2757900000000001,0.3011349999999998,0.233145,0.5710950000000002,0.174375,0.21072500000000005,0.36830666666666656,1.04233,0.12581000000000006,0.5606150000000002,1.0031249999999998,0.5045300000000001,0.3675900000000003,0.09984500000000014,0.4789200000000001,0.0,0.10448500000000002,0.4587700000000001,0.13014000000000003,0.5981533333333335,,0.8328700000000004,0.7784800000000004,1.2696399999999992,0.10235000000000001,0.569855,0.9468299999999998,0.56514,0.916135,0.2508600000000001,0.1870999999999999
FH_Karlen_pypm,0.39343666666666655,0.8874166666666664,1.529229999999995,0.2850566666666667,0.38083666666666666,0.31154666666666664,0.54892,0.2571766666666669,0.3190866666666667,0.44689200000000007,0.8276866666666658,0.16904000000000002,0.48578333333333346,0.9385599999999996,0.46931333333333347,0.34979666666666687,0.19381333333333337,0.44213200000000025,0.10448500000000002,0.0,0.4886633333333335,0.15629666666666656,0.5043080000000003,0.34531,0.7771466666666674,0.7040733333333334,1.0262899999999997,0.1953233333333335,0.5583800000000002,0.9008699999999995,0.43154000000000003,0.7505200000000003,0.26901000000000014,0.19588333333333324
FH_LANL_GrowthRate,0.5327933333333341,0.8176933333333335,1.5593966666666677,0.4323933333333338,0.5512433333333336,0.5313933333333332,0.42366666666666675,0.5069266666666671,0.5018633333333337,0.74166,0.7357233333333334,0.4162066666666665,0.5524366666666666,0.8340433333333336,0.6652733333333338,0.5607366666666671,0.45719333333333356,0.5118560000000001,0.4587700000000001,0.4886633333333335,0.0,0.4448366666666671,0.4921240000000001,0.4235799999999999,0.5087433333333334,0.6456633333333337,0.7844466666666667,0.4333533333333337,0.6182560000000002,0.7558899999999997,0.4621733333333334,0.6537999999999999,0.2958200000000002,0.46212000000000036
FH_LNQ_ens1,0.39301000000000047,0.8519766666666665,1.5486299999999993,0.27502333333333334,0.3425466666666667,0.2812833333333333,0.47032,0.21444333333333337,0.27273000000000014,0.45747999999999994,0.7962499999999995,0.19438666666666682,0.5101633333333331,0.921066666666667,0.42057,0.35648666666666706,0.17575999999999997,0.44862000000000013,0.13014000000000003,0.15629666666666656,0.4448366666666671,0.0,0.44254400000000044,0.37322999999999995,0.7433600000000005,0.6825466666666667,1.0249699999999995,0.23699333333333328,0.5130880000000004,0.8423399999999996,0.4256133333333334,0.7176699999999997,0.21686000000000008,0.17472000000000004
FH_MSRA_DeepST,0.5838399999999996,0.7557600000000001,1.5906760000000006,0.5625680000000001,0.6875560000000004,0.6685039999999998,0.6460359999999996,0.6338239999999998,0.6887959999999995,0.8521300000000003,0.5770559999999998,0.41026799999999986,0.40892000000000034,0.7833679999999997,0.3014680000000001,0.4573320000000005,0.39374000000000015,0.39643499999999976,0.5981533333333335,0.5043080000000003,0.4921240000000001,0.44254400000000044,0.0,0.11427999999999998,0.5987319999999999,0.5769960000000002,0.6215160000000004,0.43281200000000003,0.5998600000000001,0.988893333333334,0.44126000000000015,0.6126200000000003,0.66449,0.4405760000000004
FH_OneQuietNight_ML,0.5369500000000003,0.7143799999999998,1.5818800000000004,0.4598199999999998,0.8714000000000003,0.8062599999999999,0.8581600000000001,0.7324600000000001,0.8581600000000001,0.8835199999999994,0.4377400000000001,0.22086000000000003,0.03894999999999999,0.9779199999999999,0.048579999999999963,0.34781999999999996,0.010669999999999999,0.28534,,0.34531,0.4235799999999999,0.37322999999999995,0.11427999999999998,0.0,0.88493,0.5690300000000004,0.5674399999999999,0.03938999999999996,0.46744000000000013,1.2064899999999994,0.4604500000000001,0.69729,,0.27812999999999993
FH_RobertWalraven_ESG,0.7165066666666662,0.7500533333333328,1.5252866666666665,0.67048,0.6933433333333329,0.7025766666666665,0.4544733333333337,0.6891966666666671,0.6547633333333336,0.8461079999999995,0.6208299999999997,0.7588000000000003,0.7661799999999995,0.6390200000000005,0.8642399999999998,0.754956666666666,0.8637966666666665,0.6998999999999999,0.8328700000000004,0.7771466666666674,0.5087433333333334,0.7433600000000005,0.5987319999999999,0.88493,0.0,0.6559466666666667,0.5873300000000002,0.8335699999999991,0.6685560000000002,0.4813349999999999,0.5419533333333334,0.5751633333333332,0.7805600000000001,0.7695133333333333
FH_TTU_squider,0.7164199999999992,0.8276966666666667,1.419269999999999,0.6600500000000001,0.7248433333333332,0.7403366666666668,0.6483699999999997,0.7264299999999996,0.7389699999999997,0.7298920000000003,0.5157300000000006,0.7088733333333335,0.5832500000000002,0.8251599999999996,0.7907033333333334,0.7086200000000004,0.7239166666666669,0.6410839999999994,0.7784800000000004,0.7040733333333334,0.6456633333333337,0.6825466666666667,0.5769960000000002,0.5690300000000004,0.6559466666666667,0.0,0.6974066666666664,0.6993933333333332,0.7082560000000003,0.74582,0.5418266666666668,0.6651766666666666,0.6883199999999995,0.6498666666666663
FH_UCLA_SuEIR,0.8626599999999994,0.757273333333334,1.5490433333333313,0.9702533333333326,0.9954899999999989,1.0102099999999998,0.8193833333333334,1.0526799999999996,1.0402533333333326,0.9822479999999991,0.5312799999999999,1.0028133333333327,0.7644966666666662,0.5816099999999998,0.8484099999999993,0.87994,1.0296899999999996,0.8162639999999994,1.2696399999999992,1.0262899999999997,0.7844466666666667,1.0249699999999995,0.6215160000000004,0.5674399999999999,0.5873300000000002,0.6974066666666664,0.0,1.0146866666666658,0.8027239999999995,0.6454050000000001,0.6011600000000001,0.6135733333333332,1.1039400000000006,0.9851299999999996
FH_UCSB_ACTS,0.4650933333333334,0.8382466666666663,1.4959499999999941,0.3264833333333333,0.5298700000000003,0.46073333333333344,0.6543399999999996,0.3932833333333333,0.4596066666666665,0.591448,0.8275666666666665,0.19192000000000006,0.34200666666666696,0.9792266666666662,0.34822000000000014,0.3774266666666669,0.10283000000000019,0.4452360000000002,0.10235000000000001,0.1953233333333335,0.4333533333333337,0.23699333333333328,0.43281200000000003,0.03938999999999996,0.8335699999999991,0.6993933333333332,1.0146866666666658,0.0,0.5485399999999999,1.0565299999999993,0.49399333333333373,0.8195133333333328,0.2755699999999999,0.2553700000000003
FH_UMich_RidgeTfReg,0.5782839999999998,0.7859319999999996,1.4745039999999987,0.5542160000000002,0.6866000000000002,0.63466,0.6536440000000004,0.5794320000000002,0.6212040000000009,0.6332899999999999,0.6992320000000005,0.5400880000000003,0.6009880000000001,0.7837479999999998,0.6134640000000001,0.5416760000000007,0.49968000000000024,0.7083300000000005,0.569855,0.5583800000000002,0.6182560000000002,0.5130880000000004,0.5998600000000001,0.46744000000000013,0.6685560000000002,0.7082560000000003,0.8027239999999995,0.5485399999999999,0.0,0.8086400000000005,0.49061000000000016,0.773184,0.6451600000000001,0.5872559999999993
FH_USACE_ERDC_SEIR,0.7588949999999997,0.78532,1.5644849999999997,0.8356149999999993,0.52123,0.5734150000000003,0.4001450000000002,0.641955,0.5183200000000001,0.6421466666666664,0.7740049999999996,0.8960949999999995,0.9143299999999992,0.5929300000000002,1.0554499999999987,0.9410349999999995,1.0617099999999997,0.8101850000000003,0.9468299999999998,0.9008699999999995,0.7558899999999997,0.8423399999999996,0.988893333333334,1.2064899999999994,0.4813349999999999,0.74582,0.6454050000000001,1.0565299999999993,0.8086400000000005,0.0,0.674226666666667,0.4639950000000003,,0.8526349999999999
FH_UVA_Ensemble,0.42887333333333355,0.6805066666666666,1.6717133333333323,0.37805999999999984,0.5286200000000001,0.5189533333333333,0.5253600000000002,0.4927333333333336,0.5253600000000002,0.62504,0.4749733333333334,0.39835333333333334,0.48528,0.7072199999999998,0.5079200000000003,0.39958666666666665,0.49167333333333346,0.45637333333333346,0.56514,0.43154000000000003,0.4621733333333334,0.4256133333333334,0.44126000000000015,0.4604500000000001,0.5419533333333334,0.5418266666666668,0.6011600000000001,0.49399333333333373,0.49061000000000016,0.674226666666667,0.0,0.49574666666666656,,0.39815999999999974
USC_SI_kJalpha,0.6261433333333335,0.7715233333333334,1.5000333333333304,0.692436666666667,0.6635599999999997,0.6740766666666664,0.5236533333333337,0.6703399999999993,0.6509133333333336,0.7276479999999992,0.6130633333333333,0.7580400000000006,0.711753333333333,0.760393333333333,0.7913199999999999,0.770313333333333,0.8268299999999994,0.6736360000000005,0.916135,0.7505200000000003,0.6537999999999999,0.7176699999999997,0.6126200000000003,0.69729,0.5751633333333332,0.6651766666666666,0.6135733333333332,0.8195133333333328,0.773184,0.4639950000000003,0.49574666666666656,0.0,0.7877099999999999,0.7338566666666664
USC_SI_kJalpha_RF,0.5556100000000002,0.9115599999999998,1.5908599999999995,0.37533999999999973,0.30095999999999984,0.26253,0.4025599999999999,0.27141000000000026,0.27141000000000026,0.48019000000000006,0.9661300000000003,0.20754999999999993,0.48963000000000007,0.9373299999999999,0.7523900000000004,0.5290699999999997,0.21323999999999996,0.6124599999999999,0.2508600000000001,0.26901000000000014,0.2958200000000002,0.21686000000000008,0.66449,,0.7805600000000001,0.6883199999999995,1.1039400000000006,0.2755699999999999,0.6451600000000001,,,0.7877099999999999,0.0,0.23279
ensemble_SIkJa_RF,0.3918333333333336,0.8561833333333332,1.5715166666666665,0.3072166666666669,0.3303200000000001,0.2786766666666667,0.5093933333333335,0.2661466666666668,0.31304000000000004,0.4632920000000002,0.7600299999999999,0.20777999999999994,0.4254733333333332,0.9574066666666666,0.4269000000000003,0.382856666666667,0.18901333333333334,0.3466280000000002,0.1870999999999999,0.19588333333333324,0.46212000000000036,0.17472000000000004,0.4405760000000004,0.27812999999999993,0.7695133333333333,0.6498666666666663,0.9851299999999996,0.2553700000000003,0.5872559999999993,0.8526349999999999,0.39815999999999974,0.7338566666666664,0.23279,0.0
