,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_4_week_ensemble,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.4281233333333332,0.41026666666666683,0.8929900000000004,0.45705999999999997,1.545446666666665,0.3315699999999999,0.4737799999999999,0.06776666666666674,0.0,0.08783200000000006,0.0,0.3746399999999999,0.4848800000000002,0.6826,0.5670966666666666,0.4092400000000003,0.4950166666666664,0.5701166666666668,0.3247600000000002,0.5297533333333334,0.40529000000000026,0.5620400000000003,0.7755700000000001,0.6002133333333335,0.41551666666666665,0.52207,0.5352300000000002,0.6965433333333331,1.099626666666666,0.7764500000000002,0.7060040000000004,0.5253866666666663,0.43323666666666677
FH_Covid19Sim_Simulator,0.06621999999999996,0.14580666666666667,0.94532,,1.5523000000000005,0.2872733333333334,0.09372,0.23961999999999994,0.3746399999999999,0.24455333333333343,0.3746399999999999,0.0,0.7331533333333331,0.9575000000000001,0.051019999999999975,0.1762666666666667,0.027580000000000004,0.2831733333333334,0.2872133333333332,0.03884666666666664,0.07615333333333332,0.45701333333333327,0.965306666666667,0.8039799999999999,0.20010666666666674,0.3331066666666669,0.6806266666666669,1.259026666666666,1.4542266666666666,1.33676,0.6728999999999999,0.4325466666666671,0.1441333333333334
FH_CovidAnalytics_DELPHI,0.6745566666666669,0.6202899999999995,0.856783333333333,0.45489999999999986,1.4917499999999988,0.4982600000000004,0.7311320000000001,0.4956833333333335,0.4848800000000002,0.48751599999999984,0.4848800000000002,0.7331533333333331,0.0,0.8353666666666659,0.8455866666666668,0.6351133333333332,0.7753166666666664,0.8180900000000002,0.4822600000000002,0.79408,0.6390799999999999,0.8055433333333331,0.7779366666666668,0.5251866666666665,0.6623099999999997,0.5930666666666663,0.6065733333333327,0.5209299999999993,0.9658199999999991,0.5382400000000003,0.7420800000000002,0.5996066666666667,0.6757766666666662
FH_Google_Harvard_CPF,0.5603666666666668,0.5954666666666669,0.9380399999999993,0.85798,1.6013466666666676,0.7705399999999997,0.5603666666666668,0.7629666666666666,0.6826,0.7106933333333335,0.6826,0.9575000000000001,0.8353666666666659,0.0,0.4328599999999998,0.5435066666666667,0.527613333333333,0.44129333333333315,0.8098800000000003,0.5038733333333336,0.6032533333333335,0.6192133333333334,0.55946,0.3886200000000001,0.5894466666666666,1.069033333333333,0.5823866666666668,0.8720133333333333,0.9254933333333331,1.1373199999999997,0.6193133333333334,0.6512199999999995,0.537726666666667
FH_IEM_MED_CovidProject,0.20979333333333333,0.3349633333333335,0.9690100000000001,0.9249600000000001,1.5433633333333288,0.5100633333333332,0.24808800000000003,0.48589666666666675,0.5670966666666666,0.5041,0.5670966666666666,0.051019999999999975,0.8455866666666668,0.4328599999999998,0.0,0.2975433333333333,0.12625999999999993,0.17670999999999998,0.5645866666666666,0.11458,0.2735499999999999,0.5042733333333337,0.8082666666666664,0.7520333333333328,0.3145833333333333,0.5814366666666667,0.7134300000000001,1.2747733333333342,1.3243099999999985,1.30125,0.6334559999999996,0.5257366666666666,0.27729666666666675
FH_JHUAPL_Bucky,0.20962666666666677,0.33430000000000004,0.9206100000000002,0.43675999999999965,1.5586233333333308,0.33301333333333366,0.23553600000000008,0.35018,0.4092400000000003,0.33093199999999995,0.4092400000000003,0.1762666666666667,0.6351133333333332,0.5435066666666667,0.2975433333333333,0.0,0.2800300000000001,0.3751533333333336,0.3869233333333337,0.30870666666666663,0.2628866666666669,0.6051166666666662,0.7618266666666665,0.7161866666666664,0.2967433333333336,0.5592299999999998,0.5459400000000003,0.9859866666666657,1.178596666666667,0.9634200000000003,0.721772,0.4479933333333339,0.26126000000000016
FH_JHU_CSSE_DECOM,0.14699666666666666,0.28772666666666663,0.9406933333333333,0.5887000000000002,1.5556266666666654,0.4268800000000001,0.17387999999999998,0.3989766666666667,0.4950166666666664,0.42448000000000025,0.4950166666666664,0.027580000000000004,0.7753166666666664,0.527613333333333,0.12625999999999993,0.2800300000000001,0.0,0.2515833333333333,0.4512966666666667,0.10600999999999994,0.20583333333333337,0.57243,0.7983799999999998,0.7567133333333331,0.2596333333333334,0.5087400000000001,0.6474533333333338,1.208756666666667,1.2734333333333336,1.1066799999999999,0.6749800000000002,0.4616599999999997,0.20455666666666675
FH_JHU_IDD_CovidSP,0.3084300000000001,0.40341999999999995,0.934056666666667,0.90096,1.4845099999999962,0.5145833333333333,0.339928,0.533033333333333,0.5701166666666668,0.5593799999999995,0.5701166666666668,0.2831733333333334,0.8180900000000002,0.44129333333333315,0.17670999999999998,0.3751533333333336,0.2515833333333333,0.0,0.6008166666666666,0.24491999999999994,0.3735666666666669,0.5624766666666665,0.7557133333333336,0.7490666666666665,0.38474666666666657,0.6210766666666667,0.6669599999999997,1.134016666666666,1.1535599999999995,1.0499999999999998,0.6190480000000004,0.5437300000000006,0.32422
FH_JHU_UNC_GAS_StatMechPool,0.3756233333333336,0.3282833333333336,0.8749966666666668,0.32678000000000007,1.5326233333333312,0.2694666666666668,0.4118800000000003,0.2974133333333334,0.3247600000000002,0.2652719999999999,0.3247600000000002,0.2872133333333332,0.4822600000000002,0.8098800000000003,0.5645866666666666,0.3869233333333337,0.4512966666666667,0.6008166666666666,0.0,0.5190366666666669,0.3051766666666669,0.6438099999999997,0.8115866666666667,0.6550933333333334,0.41311333333333333,0.5240066666666666,0.5245966666666665,0.7629533333333334,1.127579999999999,0.8460900000000002,0.7374240000000001,0.4544333333333336,0.3499833333333335
FH_KITmetricslab_select_ensemble,0.19794000000000012,0.34200333333333316,0.9781866666666665,0.63662,1.5935300000000001,0.49672,0.23430800000000013,0.4391033333333334,0.5297533333333334,0.4903120000000002,0.5297533333333334,0.03884666666666664,0.79408,0.5038733333333336,0.11458,0.30870666666666663,0.10600999999999994,0.24491999999999994,0.5190366666666669,0.0,0.24736000000000008,0.5817133333333342,0.7853866666666667,0.7401266666666668,0.2974533333333332,0.4970566666666668,0.6896933333333337,1.2306599999999996,1.3236133333333329,1.0250800000000002,0.659688,0.4947499999999996,0.2641199999999999
FH_Karlen_pypm,0.16505333333333333,0.1601733333333334,0.9229400000000002,0.24683999999999995,1.5515599999999974,0.2987800000000001,0.19777199999999998,0.30618333333333336,0.40529000000000026,0.305032,0.40529000000000026,0.07615333333333332,0.6390799999999999,0.6032533333333335,0.2735499999999999,0.2628866666666669,0.20583333333333337,0.3735666666666669,0.3051766666666669,0.24736000000000008,0.0,0.5854499999999997,0.8098199999999997,0.6811733333333335,0.28046999999999994,0.5132166666666662,0.635443333333334,1.0476666666666659,1.1958599999999997,0.9760299999999998,0.6739000000000004,0.4178199999999999,0.20331333333333337
FH_LANL_GrowthRate,0.5816166666666667,0.5505266666666667,0.8056233333333332,0.8197200000000002,1.3894100000000003,0.55118,0.6166800000000001,0.5964999999999999,0.5620400000000003,0.5209119999999999,0.5620400000000003,0.45701333333333327,0.8055433333333331,0.6192133333333334,0.5042733333333337,0.6051166666666662,0.57243,0.5624766666666665,0.6438099999999997,0.5817133333333342,0.5854499999999997,0.0,0.7867600000000002,0.7079466666666664,0.6335033333333332,0.7001166666666665,0.6697999999999992,0.8820499999999994,1.1289700000000011,1.1434599999999997,0.608812,0.6689766666666666,0.5835566666666664
FH_MIT_Cassandra,0.8018499999999997,0.8134166666666669,0.8667100000000003,0.5621600000000001,1.4741566666666672,0.7807500000000004,0.7805239999999998,0.8139766666666666,0.7755700000000001,0.7893279999999998,0.7755700000000001,0.965306666666667,0.7779366666666668,0.55946,0.8082666666666664,0.7618266666666665,0.7983799999999998,0.7557133333333336,0.8115866666666667,0.7853866666666667,0.8098199999999997,0.7867600000000002,0.0,0.4400666666666668,0.7427666666666666,0.8563299999999996,0.5838066666666669,0.6053766666666662,0.8115133333333338,0.4028300000000001,0.7179239999999999,0.7691266666666665,0.7945499999999993
FH_MIT_ISOLAT_Mixtures,0.7114266666666668,0.7220533333333334,0.7828133333333332,,1.3199466666666666,0.5763600000000001,0.7114266666666668,0.6445533333333334,0.6002133333333335,0.6477300000000001,0.6002133333333335,0.8039799999999999,0.5251866666666665,0.3886200000000001,0.7520333333333328,0.7161866666666664,0.7567133333333331,0.7490666666666665,0.6550933333333334,0.7401266666666668,0.6811733333333335,0.7079466666666664,0.4400666666666668,0.0,0.67662,0.7560133333333331,0.48449333333333355,0.42856666666666665,0.7065866666666668,0.35296,0.4877733333333334,0.5630333333333333,0.6912199999999998
FH_MOBS_GLEAM_COVID,0.24683666666666676,0.3100333333333333,0.9060433333333336,0.4680599999999998,1.579663333333333,0.35097000000000006,0.2739440000000002,0.36556000000000005,0.41551666666666665,0.3560680000000002,0.41551666666666665,0.20010666666666674,0.6623099999999997,0.5894466666666666,0.3145833333333333,0.2967433333333336,0.2596333333333334,0.38474666666666657,0.41311333333333333,0.2974533333333332,0.28046999999999994,0.6335033333333332,0.7427666666666666,0.67662,0.0,0.5498200000000003,0.5779666666666669,0.9780566666666658,1.160256666666667,0.9238600000000002,0.7589160000000003,0.4429666666666669,0.2646333333333334
FH_MUNI_ARIMA,0.5308200000000005,0.5266933333333335,0.8716966666666672,0.5668800000000003,1.4275433333333327,0.4914933333333329,0.557452,0.4557633333333329,0.52207,0.49154399999999965,0.52207,0.3331066666666669,0.5930666666666663,1.069033333333333,0.5814366666666667,0.5592299999999998,0.5087400000000001,0.6210766666666667,0.5240066666666666,0.4970566666666668,0.5132166666666662,0.7001166666666665,0.8563299999999996,0.7560133333333331,0.5498200000000003,0.0,0.7467800000000001,0.8469266666666663,1.1139633333333328,0.6666299999999998,0.7327120000000003,0.5668266666666668,0.5962366666666667
FH_Microsoft_DeepSTIA,0.5846766666666665,0.66225,0.9080433333333335,0.49647999999999987,1.6619533333333352,0.5171233333333334,0.5736720000000002,0.5730633333333337,0.5352300000000002,0.535948,0.5352300000000002,0.6806266666666669,0.6065733333333327,0.5823866666666668,0.7134300000000001,0.5459400000000003,0.6474533333333338,0.6669599999999997,0.5245966666666665,0.6896933333333337,0.635443333333334,0.6697999999999992,0.5838066666666669,0.48449333333333355,0.5779666666666669,0.7467800000000001,0.0,0.5737199999999995,0.9032700000000001,0.5781800000000001,0.73172,0.5809533333333331,0.5598399999999998
FH_RobertWalraven_ESG,1.1029899999999988,0.9915033333333328,0.7966500000000004,0.4527800000000001,1.4873866666666662,0.7625800000000008,1.083259999999999,0.8091566666666663,0.6965433333333331,0.7043680000000002,0.6965433333333331,1.259026666666666,0.5209299999999993,0.8720133333333333,1.2747733333333342,0.9859866666666657,1.208756666666667,1.134016666666666,0.7629533333333334,1.2306599999999996,1.0476666666666659,0.8820499999999994,0.6053766666666662,0.42856666666666665,0.9780566666666658,0.8469266666666663,0.5737199999999995,0.0,0.66438,0.24391999999999997,0.6806199999999999,0.7514333333333332,1.0569533333333327
FH_TTU_squider,1.2431533333333333,1.1585400000000008,0.8136533333333333,0.7093200000000002,0.985653333333333,1.0650200000000005,1.159116000000001,1.1518366666666662,1.099626666666666,1.0754080000000008,1.099626666666666,1.4542266666666666,0.9658199999999991,0.9254933333333331,1.3243099999999985,1.178596666666667,1.2734333333333336,1.1535599999999995,1.127579999999999,1.3236133333333329,1.1958599999999997,1.1289700000000011,0.8115133333333338,0.7065866666666668,1.160256666666667,1.1139633333333328,0.9032700000000001,0.66438,0.0,0.5852299999999999,0.9813959999999994,1.0704666666666665,1.1792399999999983
FH_UCLA_SuEIR,1.0629499999999998,1.0572199999999996,0.91702,0.5011199999999999,1.5197600000000002,0.8387300000000001,1.0629499999999998,0.7862500000000001,0.7764500000000002,0.8152699999999996,0.7764500000000002,1.33676,0.5382400000000003,1.1373199999999997,1.30125,0.9634200000000003,1.1066799999999999,1.0499999999999998,0.8460900000000002,1.0250800000000002,0.9760299999999998,1.1434599999999997,0.4028300000000001,0.35296,0.9238600000000002,0.6666299999999998,0.5781800000000001,0.24391999999999997,0.5852299999999999,0.0,0.80211,0.8311299999999998,1.0958699999999997
FH_UMich_RidgeTfReg,0.7055320000000005,0.6769279999999996,0.857156,0.6955600000000003,1.439375999999999,0.6337880000000002,0.7055320000000005,0.7080520000000003,0.7060040000000004,0.6859599999999998,0.7060040000000004,0.6728999999999999,0.7420800000000002,0.6193133333333334,0.6334559999999996,0.721772,0.6749800000000002,0.6190480000000004,0.7374240000000001,0.659688,0.6739000000000004,0.608812,0.7179239999999999,0.4877733333333334,0.7589160000000003,0.7327120000000003,0.73172,0.6806199999999999,0.9813959999999994,0.80211,0.0,0.6758040000000003,0.7179559999999997
FH_UVA_Ensemble,0.41727666666666685,0.4460266666666666,0.9380966666666671,0.39454000000000006,1.5973366666666664,0.3905533333333336,0.41446800000000006,0.4751033333333334,0.5253866666666663,0.45259599999999983,0.5253866666666663,0.4325466666666671,0.5996066666666667,0.6512199999999995,0.5257366666666666,0.4479933333333339,0.4616599999999997,0.5437300000000006,0.4544333333333336,0.4947499999999996,0.4178199999999999,0.6689766666666666,0.7691266666666665,0.5630333333333333,0.4429666666666669,0.5668266666666668,0.5809533333333331,0.7514333333333332,1.0704666666666665,0.8311299999999998,0.6758040000000003,0.0,0.45446666666666646
USC_SI_kJalpha,0.13522000000000003,0.25532666666666687,0.9423700000000003,0.5711400000000001,1.5538099999999981,0.31713999999999987,0.15144400000000008,0.37615666666666664,0.43323666666666677,0.3688559999999999,0.43323666666666677,0.1441333333333334,0.6757766666666662,0.537726666666667,0.27729666666666675,0.26126000000000016,0.20455666666666675,0.32422,0.3499833333333335,0.2641199999999999,0.20331333333333337,0.5835566666666664,0.7945499999999993,0.6912199999999998,0.2646333333333334,0.5962366666666667,0.5598399999999998,1.0569533333333327,1.1792399999999983,1.0958699999999997,0.7179559999999997,0.45446666666666646,0.0
