,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_COVIDhub_4_week_ensemble,FH_COVIDhub_CDC_ensemble,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_IHME_CurveFit,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_MUNI_VAR,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_CU_select,0.35244999999999993,0.5452733333333333,0.6423433333333335,0.67366,1.4750766666666655,0.6423433333333335,0.35244999999999993,0.25005999999999984,0.3630433333333334,0.1287666666666667,0.0,0.9231866666666665,0.63068,0.5820033333333333,0.32202000000000003,0.4760800000000002,0.556916666666667,0.7218050000000001,0.5783299999999992,0.6334699999999988,0.8118149999999997,0.5862599999999999,0.8405599999999999,0.4579866666666668,0.5178200000000002,0.507035,0.9254033333333331,0.9823866666666663,0.6019250000000003,0.8174633333333334,0.5490999999999999
FH_CovidAnalytics_DELPHI,0.66075,0.7147366666666667,0.38505666666666666,0.50444,1.5278599999999996,0.38505666666666666,0.66075,0.7294566666666662,0.7014266666666669,0.8094500000000001,0.9231866666666665,0.0,0.9209666666666664,0.6731199999999999,0.8681,0.7220600000000004,0.67766,0.49498000000000014,0.6635466666666664,0.36181666666666673,0.4336199999999998,0.12993333333333335,0.029999999999999968,0.7481433333333336,0.778688,0.6484300000000002,0.09897666666666671,0.17191666666666677,0.9108199999999995,0.41806333333333345,0.6752333333333332
FH_Google_Harvard_CPF,0.7704700000000007,0.7614799999999988,0.9234199999999997,0.95202,1.5550300000000015,0.9234199999999997,0.7704700000000007,0.64074,0.6827833333333334,0.6440666666666669,0.63068,0.9209666666666664,0.0,0.7187433333333336,0.7134800000000002,0.7648966666666656,0.8669200000000002,0.970365,0.7270133333333331,0.8365933333333336,0.85358,0.6735733333333334,0.8042599999999998,0.7223999999999997,0.7484279999999998,0.5924950000000002,0.9342766666666662,0.9582833333333326,0.44569000000000003,0.7985533333333329,0.7931999999999998
FH_IEM_MED_CovidProject,0.5128000000000001,0.3272533333333333,0.5103966666666667,0.54928,1.4939766666666652,0.5103966666666667,0.5128000000000001,0.6435166666666665,0.7012066666666675,0.6136433333333329,0.5820033333333333,0.6731199999999999,0.7187433333333336,0.0,0.5042,0.5809566666666666,0.5267766666666666,0.4813699999999998,0.36789333333333324,0.5215300000000002,0.69593,0.3265333333333333,0.37006000000000006,0.62291,0.61098,0.5878250000000004,0.6722900000000002,0.7608100000000001,0.7338900000000003,0.7107433333333335,0.6088033333333333
FH_IHME_CurveFit,0.34931999999999985,0.41065999999999997,0.44912000000000013,,1.4616200000000004,0.44912000000000013,0.34931999999999985,0.6717400000000001,0.6999200000000001,0.5577199999999999,0.32202000000000003,0.8681,0.7134800000000002,0.5042,0.0,0.5023399999999999,0.42661999999999994,0.6653600000000001,0.40820000000000006,0.6173200000000001,,,,0.5124999999999998,0.5101599999999998,0.5762999999999999,0.9991400000000003,1.0596999999999996,,0.8877799999999999,0.48336000000000007
FH_JHUAPL_Bucky,0.4688999999999999,0.5853933333333333,0.5354133333333331,0.5936399999999998,1.5039999999999991,0.5354133333333331,0.4688999999999999,0.5527133333333338,0.6623433333333336,0.5333900000000003,0.4760800000000002,0.7220600000000004,0.7648966666666656,0.5809566666666666,0.5023399999999999,0.0,0.552843333333333,0.6651249999999999,0.42906000000000033,0.5566666666666665,0.7538300000000003,0.33204666666666677,0.5427599999999999,0.5682766666666663,0.5902400000000004,0.5070799999999999,0.728883333333333,0.7679633333333336,0.7460500000000002,0.7351800000000001,0.6431899999999998
FH_JHU_CSSE_DECOM,0.4170933333333336,0.40435333333333384,0.4377166666666669,0.4504200000000001,1.4435266666666673,0.4377166666666669,0.4170933333333336,0.6300966666666671,0.7199033333333335,0.6125133333333336,0.556916666666667,0.67766,0.8669200000000002,0.5267766666666666,0.42661999999999994,0.552843333333333,0.0,0.5457199999999999,0.41708000000000034,0.5802333333333338,0.652555,0.24094,0.1807,0.4992433333333333,0.5578520000000001,0.5404699999999999,0.6897433333333333,0.7569199999999998,0.77827,0.6698399999999999,0.6213866666666672
FH_JHU_UNC_GAS_StatMechPool,0.5639800000000001,0.5423249999999998,0.4513150000000003,,1.4010049999999996,0.4513150000000003,0.5639800000000001,0.74834,0.7229549999999996,0.7240650000000002,0.7218050000000001,0.49498000000000014,0.970365,0.4813699999999998,0.6653600000000001,0.6651249999999999,0.5457199999999999,0.0,0.5955600000000003,0.577515,0.651126666666667,0.28275000000000006,,0.7308800000000004,0.6580300000000001,0.7496333333333334,0.5382000000000001,0.5717949999999998,0.9112866666666668,0.5929149999999997,0.5385649999999998
FH_KITmetricslab_select_ensemble,0.4680300000000003,0.35116000000000025,0.5121833333333334,0.36188,1.5984433333333334,0.5121833333333334,0.4680300000000003,0.6825433333333335,0.8230666666666661,0.6820333333333335,0.5783299999999992,0.6635466666666664,0.7270133333333331,0.36789333333333324,0.40820000000000006,0.42906000000000033,0.41708000000000034,0.5955600000000003,0.0,0.4680633333333334,0.6997950000000001,0.2579266666666666,0.18505999999999997,0.5280600000000004,0.49472399999999994,0.4335649999999998,0.6838000000000002,0.7870599999999999,0.7233350000000003,0.6539033333333332,0.6704100000000001
FH_Karlen_pypm,0.4837566666666664,0.5625433333333328,0.3772233333333335,0.4319000000000002,1.5401833333333308,0.3772233333333335,0.4837566666666664,0.5086866666666672,0.5660599999999997,0.5469233333333333,0.6334699999999988,0.36181666666666673,0.8365933333333336,0.5215300000000002,0.6173200000000001,0.5566666666666665,0.5802333333333338,0.577515,0.4680633333333334,0.0,0.5425800000000001,0.16562,0.16060000000000002,0.5882799999999999,0.6595200000000002,0.5607000000000001,0.3613933333333335,0.4646366666666668,0.8065349999999998,0.49213000000000023,0.6276433333333336
FH_MIT_Cassandra,0.6892099999999999,0.6751849999999999,0.5102600000000002,,1.4468199999999996,0.5102600000000002,0.6892099999999999,0.6736250000000001,0.6826149999999999,0.7729950000000007,0.8118149999999997,0.4336199999999998,0.85358,0.69593,,0.7538300000000003,0.652555,0.651126666666667,0.6997950000000001,0.5425800000000001,0.0,0.3922933333333333,0.45215999999999995,0.7478950000000001,0.7256333333333332,0.6064700000000001,0.4242900000000003,0.4490350000000003,0.8456000000000007,0.5681900000000002,0.6753849999999999
FH_MIT_ISOLAT_Mixtures,0.40146666666666686,0.2999266666666666,0.15031333333333324,,1.0910733333333336,0.15031333333333324,0.40146666666666686,0.48809333333333343,0.5287533333333336,0.5390133333333331,0.5862599999999999,0.12993333333333335,0.6735733333333334,0.3265333333333333,,0.33204666666666677,0.24094,0.28275000000000006,0.2579266666666666,0.16562,0.3922933333333333,0.0,0.07707999999999998,0.43972,0.47517,0.32876,0.14448666666666674,0.25708000000000003,0.6389733333333335,0.28652666666666665,0.54964
FH_MOBS_GLEAM_COVID,0.5654399999999999,0.27224000000000004,0.16545999999999997,,1.5578400000000006,0.16545999999999997,0.5654399999999999,0.6805800000000001,0.8474199999999997,0.8405599999999999,0.8405599999999999,0.029999999999999968,0.8042599999999998,0.37006000000000006,,0.5427599999999999,0.1807,,0.18505999999999997,0.16060000000000002,0.45215999999999995,0.07707999999999998,0.0,0.5906199999999999,,,0.020239999999999994,0.24376,0.9616600000000001,0.4108799999999999,1.0055399999999997
FH_MUNI_ARIMA,0.37956,0.5768033333333333,0.5072199999999999,0.58264,1.422646666666666,0.5072199999999999,0.37956,0.4893833333333337,0.5826366666666668,0.4682433333333334,0.4579866666666668,0.7481433333333336,0.7223999999999997,0.62291,0.5124999999999998,0.5682766666666663,0.4992433333333333,0.7308800000000004,0.5280600000000004,0.5882799999999999,0.7478950000000001,0.43972,0.5906199999999999,0.0,0.41349600000000003,0.5924150000000001,0.7636699999999997,0.7741266666666667,0.6478200000000003,0.720593333333333,0.6254033333333338
FH_MUNI_VAR,0.47761600000000043,0.566636,0.61134,0.6196200000000001,1.4999000000000005,0.61134,0.47761600000000043,0.5892519999999998,0.668876,0.5852639999999999,0.5178200000000002,0.778688,0.7484279999999998,0.61098,0.5101599999999998,0.5902400000000004,0.5578520000000001,0.6580300000000001,0.49472399999999994,0.6595200000000002,0.7256333333333332,0.47517,,0.41349600000000003,0.0,0.60654,0.7597759999999997,0.8172519999999999,0.5601600000000004,0.6922400000000001,0.6174240000000002
FH_Microsoft_DeepSTIA,0.4828050000000003,0.5007800000000001,0.5710149999999995,0.48459999999999986,1.6985649999999994,0.5710149999999995,0.4828050000000003,0.53861,0.6896649999999996,0.5451299999999997,0.507035,0.6484300000000002,0.5924950000000002,0.5878250000000004,0.5762999999999999,0.5070799999999999,0.5404699999999999,0.7496333333333334,0.4335649999999998,0.5607000000000001,0.6064700000000001,0.32876,,0.5924150000000001,0.60654,0.0,0.6742200000000002,0.7358250000000003,0.5130900000000002,0.7336149999999997,0.6097550000000002
FH_RobertWalraven_ESG,0.6684066666666668,0.7347333333333332,0.39852000000000026,0.48707999999999985,1.5253266666666647,0.39852000000000026,0.6684066666666668,0.7409966666666671,0.7210333333333339,0.8101099999999992,0.9254033333333331,0.09897666666666671,0.9342766666666662,0.6722900000000002,0.9991400000000003,0.728883333333333,0.6897433333333333,0.5382000000000001,0.6838000000000002,0.3613933333333335,0.4242900000000003,0.14448666666666674,0.020239999999999994,0.7636699999999997,0.7597759999999997,0.6742200000000002,0.0,0.1526066666666665,0.8986149999999995,0.3944600000000002,0.7021433333333335
FH_TTU_squider,0.7018566666666667,0.8125733333333331,0.45998000000000017,0.5277000000000001,1.417296666666664,0.45998000000000017,0.7018566666666667,0.7841033333333335,0.7631233333333326,0.8587499999999998,0.9823866666666663,0.17191666666666677,0.9582833333333326,0.7608100000000001,1.0596999999999996,0.7679633333333336,0.7569199999999998,0.5717949999999998,0.7870599999999999,0.4646366666666668,0.4490350000000003,0.25708000000000003,0.24376,0.7741266666666667,0.8172519999999999,0.7358250000000003,0.1526066666666665,0.0,0.9236549999999991,0.4220633333333335,0.7464999999999995
FH_UMich_RidgeTfReg,0.6977450000000002,0.7639300000000001,0.8630600000000002,,1.4406049999999992,0.8630600000000002,0.6977450000000002,0.5923000000000002,0.6421850000000003,0.6175549999999997,0.6019250000000003,0.9108199999999995,0.44569000000000003,0.7338900000000003,,0.7460500000000002,0.77827,0.9112866666666668,0.7233350000000003,0.8065349999999998,0.8456000000000007,0.6389733333333335,0.9616600000000001,0.6478200000000003,0.5601600000000004,0.5130900000000002,0.8986149999999995,0.9236549999999991,0.0,0.7506049999999999,0.7012399999999999
FH_UVA_Ensemble,0.5965166666666668,0.730846666666667,0.4589966666666666,0.44815999999999995,1.4543933333333328,0.4589966666666666,0.5965166666666668,0.7001733333333329,0.6940499999999997,0.7466466666666666,0.8174633333333334,0.41806333333333345,0.7985533333333329,0.7107433333333335,0.8877799999999999,0.7351800000000001,0.6698399999999999,0.5929149999999997,0.6539033333333332,0.49213000000000023,0.5681900000000002,0.28652666666666665,0.4108799999999999,0.720593333333333,0.6922400000000001,0.7336149999999997,0.3944600000000002,0.4220633333333335,0.7506049999999999,0.0,0.7132766666666666
USC_SI_kJalpha,0.4937233333333333,0.6482500000000002,0.5621033333333333,0.5316200000000001,1.476269999999998,0.5621033333333333,0.4937233333333333,0.5097000000000003,0.4813099999999996,0.5312233333333333,0.5490999999999999,0.6752333333333332,0.7931999999999998,0.6088033333333333,0.48336000000000007,0.6431899999999998,0.6213866666666672,0.5385649999999998,0.6704100000000001,0.6276433333333336,0.6753849999999999,0.54964,1.0055399999999997,0.6254033333333338,0.6174240000000002,0.6097550000000002,0.7021433333333335,0.7464999999999995,0.7012399999999999,0.7132766666666666,0.0
