,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_Google_Harvard_CPF,0.5495199999999999,0.6791266666666668,0.9104266666666672,1.3314499999999998,0.7918266666666669,0.5495199999999999,0.6277333333333334,0.6075333333333335,0.6332133333333334,0.5995066666666667,0.6332133333333334,,1.1746933333333334,0.0,0.48990666666666677,0.6122133333333328,0.47862666666666676,0.6326933333333336,0.7508866666666673,0.4728866666666666,0.46602666666666664,0.6316866666666667,1.0359666666666665,0.7424733333333335,0.5457066666666667,0.7301600000000001,0.5981466666666665,0.9648466666666669,1.2462066666666665,0.7552000000000001,0.6788133333333333,0.7532600000000003,0.4400866666666667
FH_IEM_MED_CovidProject,0.1351933333333334,0.3022933333333334,0.8858366666666668,1.327939999999999,0.35583666666666697,0.1585679999999999,0.20733333333333337,0.2538733333333333,0.2678599999999999,0.182996,0.2678599999999999,0.04604999999999998,0.8355999999999998,0.48990666666666677,0.0,0.24735666666666675,0.1650933333333333,0.39622333333333376,0.3026800000000004,0.19809000000000013,0.19105666666666662,0.40334333333333333,1.0125566666666665,0.6993840000000002,0.2650500000000006,0.41152666666666693,0.7090833333333328,1.121016666666667,1.4994566666666673,1.2122000000000002,0.7235320000000004,0.5763133333333333,0.2052700000000001
FH_JHUAPL_Bucky,0.19646333333333335,0.38519000000000025,0.9551066666666667,1.4190039999999982,0.3990033333333333,0.21974000000000007,0.2752966666666667,0.3114600000000001,0.32552333333333344,0.3069520000000001,0.32552333333333344,0.1146,0.8896766666666668,0.6122133333333328,0.24735666666666675,0.0,0.2321833333333333,0.4952800000000003,0.39244666666666705,0.3138000000000001,0.24751,0.5254099999999997,0.9428933333333327,0.7509840000000004,0.3573299999999999,0.5135066666666668,0.6220599999999996,1.1283666666666665,1.4474966666666673,1.1264133333333337,0.7941239999999997,0.5703133333333334,0.23726999999999998
FH_JHU_CSSE_DECOM,0.11421000000000019,0.313736666666667,0.9655466666666662,1.4640319999999982,0.43611000000000055,0.13453600000000016,0.2574833333333333,0.2566466666666667,0.35880666666666666,0.29853999999999986,0.35880666666666666,0.009110000000000002,0.9719099999999989,0.47862666666666676,0.1650933333333333,0.2321833333333333,0.0,0.4038566666666665,0.4128033333333336,0.18992666666666677,0.08971333333333344,0.4813166666666665,1.0121533333333332,0.7767479999999999,0.26158000000000003,0.4546533333333329,0.6216499999999998,1.2700666666666662,1.594743333333334,1.1827466666666666,0.7355319999999999,0.6063133333333333,0.1542133333333333
FH_JHU_IDD_CovidSP,0.4324000000000004,0.49565,0.8212466666666661,1.2597959999999997,0.4476533333333333,0.4886920000000005,0.41933000000000015,0.4777799999999999,0.42757000000000006,0.44180000000000025,0.42757000000000006,0.38928999999999997,0.7827799999999999,0.6326933333333336,0.39622333333333376,0.4952800000000003,0.4038566666666665,0.0,0.5368700000000006,0.5145966666666666,0.42505666666666675,0.529453333333334,0.9332933333333333,0.7190959999999997,0.45197333333333345,0.53871,0.6667400000000002,0.9816199999999996,1.2100333333333326,0.926753333333333,0.6459320000000002,0.6258266666666666,0.44055666666666726
FH_JHU_UNC_GAS_StatMechPool,0.3313066666666671,0.37254666666666675,0.8287000000000005,1.2735279999999998,0.3475166666666668,0.35870000000000035,0.2571400000000002,0.4060200000000002,0.27911333333333355,0.2768319999999998,0.27911333333333355,0.11883999999999999,0.7077666666666667,0.7508866666666673,0.3026800000000004,0.39244666666666705,0.4128033333333336,0.5368700000000006,0.0,0.43138000000000015,0.38686333333333356,0.5399033333333336,0.8956299999999999,0.6227359999999996,0.36861333333333357,0.5120833333333336,0.7526533333333335,0.9267466666666667,1.2673899999999991,1.1864999999999997,0.8093520000000003,0.5536766666666665,0.35602666666666727
FH_KITmetricslab_select_ensemble,0.1846566666666666,0.33294333333333376,1.0534633333333339,1.589859999999999,0.4940666666666669,0.21836799999999998,0.3318833333333338,0.5002000000000002,0.3962366666666672,0.3951040000000002,0.3962366666666672,0.01975999999999999,0.9132499999999999,0.4728866666666666,0.19809000000000013,0.3138000000000001,0.18992666666666677,0.5145966666666666,0.43138000000000015,0.0,0.19005333333333332,0.5672900000000003,0.9531899999999994,0.7172399999999994,0.2824800000000001,0.4973399999999999,0.6520100000000002,1.1724433333333324,1.4776533333333344,1.1365000000000003,0.7914920000000002,0.5001666666666668,0.22541333333333322
FH_Karlen_pypm,0.0967000000000001,0.30012666666666704,0.9983033333333331,1.496051999999998,0.42884000000000017,0.11574800000000011,0.2451700000000002,0.2714333333333334,0.34815,0.31647999999999965,0.34815,0.01503999999999999,0.963856666666666,0.46602666666666664,0.19105666666666662,0.24751,0.08971333333333344,0.42505666666666675,0.38686333333333356,0.19005333333333332,0.0,0.47561333333333305,0.99129,0.7641759999999999,0.2560900000000002,0.4610866666666668,0.5785133333333331,1.2581033333333336,1.568030000000001,1.1941333333333328,0.7346759999999998,0.5909566666666661,0.10876666666666672
FH_LANL_GrowthRate,0.47643999999999986,0.5286333333333333,0.8306699999999995,1.2102560000000002,0.48194333333333295,0.4904680000000003,0.4221600000000001,0.38841333333333333,0.40828666666666696,0.31230000000000013,0.40828666666666696,0.3951100000000001,0.8696933333333328,0.6316866666666667,0.40334333333333333,0.5254099999999997,0.4813166666666665,0.529453333333334,0.5399033333333336,0.5672900000000003,0.47561333333333305,0.0,1.0115966666666658,0.7035560000000006,0.4891033333333335,0.5153933333333337,0.712893333333333,0.8908699999999999,1.260316666666667,1.108306666666666,0.6806760000000002,0.7277533333333328,0.4725433333333334
FH_MIT_Cassandra,0.9601966666666667,0.9518533333333333,0.9093466666666667,1.3624679999999996,0.827996666666667,0.9705399999999996,0.9640100000000005,0.9826933333333333,0.932183333333333,1.0331039999999994,0.932183333333333,1.0153000000000005,0.7328033333333331,1.0359666666666665,1.0125566666666665,0.9428933333333327,1.0121533333333332,0.9332933333333333,0.8956299999999999,0.9531899999999994,0.99129,1.0115966666666658,0.0,0.3964760000000004,0.9052999999999999,0.9568300000000005,0.6598000000000006,0.5073866666666662,0.6181899999999997,0.44557999999999975,0.8632680000000003,0.7400166666666662,0.9746100000000006
FH_MIT_ISOLAT_Mixtures,0.7248000000000004,0.686224,0.6670640000000002,1.026545,0.5560360000000001,0.7248000000000004,0.6561559999999999,0.7079600000000003,0.6258879999999997,0.657525,0.6258879999999997,0.69178,0.5305000000000003,0.7424733333333335,0.6993840000000002,0.7509840000000004,0.7767479999999999,0.7190959999999997,0.6227359999999996,0.7172399999999994,0.7641759999999999,0.7035560000000006,0.3964760000000004,0.0,0.7057760000000005,0.6898960000000002,0.5886920000000002,0.37354400000000015,0.552468,0.4649666666666666,0.5703960000000006,0.5619639999999995,0.7392919999999998
FH_MOBS_GLEAM_COVID,0.22610666666666665,0.33483666666666717,0.9167999999999995,1.4350960000000008,0.3471066666666669,0.2490680000000001,0.3075566666666668,0.3495133333333335,0.3458100000000002,0.335636,0.3458100000000002,0.12315,0.8679700000000007,0.5457066666666667,0.2650500000000006,0.3573299999999999,0.26158000000000003,0.45197333333333345,0.36861333333333357,0.2824800000000001,0.2560900000000002,0.4891033333333335,0.9052999999999999,0.7057760000000005,0.0,0.4912300000000001,0.6302233333333332,1.077793333333334,1.3599666666666672,1.119753333333333,0.7412640000000001,0.5387233333333334,0.26079
FH_MUNI_ARIMA,0.4176566666666668,0.4865966666666673,0.8113333333333331,1.1965319999999997,0.4531000000000005,0.4216560000000001,0.4047966666666668,0.4457200000000002,0.4466266666666668,0.4235520000000004,0.4466266666666668,0.37584000000000023,0.8407533333333328,0.7301600000000001,0.41152666666666693,0.5135066666666668,0.4546533333333329,0.53871,0.5120833333333336,0.4973399999999999,0.4610866666666668,0.5153933333333337,0.9568300000000005,0.6898960000000002,0.4912300000000001,0.0,0.8395200000000003,1.032743333333334,1.249673333333334,1.1077666666666668,0.7848600000000001,0.6778,0.4958633333333331
FH_Microsoft_DeepSTIA,0.6166366666666666,0.7456399999999999,1.0324099999999996,1.6358680000000003,0.6527266666666666,0.6120239999999998,0.6859899999999997,0.7088800000000001,0.6764333333333334,0.6994959999999993,0.6764333333333334,0.6419200000000003,0.9269866666666668,0.5981466666666665,0.7090833333333328,0.6220599999999996,0.6216499999999998,0.6667400000000002,0.7526533333333335,0.6520100000000002,0.5785133333333331,0.712893333333333,0.6598000000000006,0.5886920000000002,0.6302233333333332,0.8395200000000003,0.0,0.8034566666666657,1.0258500000000004,0.6214600000000001,0.8096400000000002,0.6501033333333336,0.5900166666666662
FH_RobertWalraven_ESG,1.1884366666666653,1.067136666666667,0.7793333333333334,1.2516720000000008,0.8621833333333339,1.1857959999999992,1.0408399999999995,1.0494066666666664,0.9209766666666667,0.9507440000000004,0.9209766666666667,1.2244099999999998,0.6610099999999999,0.9648466666666669,1.121016666666667,1.1283666666666665,1.2700666666666662,0.9816199999999996,0.9267466666666667,1.1724433333333324,1.2581033333333336,0.8908699999999999,0.5073866666666662,0.37354400000000015,1.077793333333334,1.032743333333334,0.8034566666666657,0.0,0.45192000000000015,0.5359266666666664,0.793055999999999,0.7462366666666668,1.1785433333333333
FH_TTU_squider,1.535003333333335,1.3517966666666679,0.8017300000000003,0.895984,1.1921099999999993,1.509336000000002,1.3874466666666656,1.342486666666667,1.293246666666667,1.3711200000000003,1.293246666666667,1.6564399999999997,0.8384666666666666,1.2462066666666665,1.4994566666666673,1.4474966666666673,1.594743333333334,1.2100333333333326,1.2673899999999991,1.4776533333333344,1.568030000000001,1.260316666666667,0.6181899999999997,0.552468,1.3599666666666672,1.249673333333334,1.0258500000000004,0.45192000000000015,0.0,0.5399866666666667,1.0027160000000006,1.0704966666666664,1.5071900000000007
FH_UCLA_SuEIR,1.1843666666666675,1.155546666666667,0.8919200000000003,1.3355899999999992,0.9944266666666666,1.1843666666666675,1.1855,1.1270799999999999,1.1415999999999997,1.165106666666666,1.1415999999999997,1.33676,0.804253333333333,0.7552000000000001,1.2122000000000002,1.1264133333333337,1.1827466666666666,0.926753333333333,1.1864999999999997,1.1365000000000003,1.1941333333333328,1.108306666666666,0.44557999999999975,0.4649666666666666,1.119753333333333,1.1077666666666668,0.6214600000000001,0.5359266666666664,0.5399866666666667,0.0,0.8028933333333333,0.8166333333333334,1.1680399999999995
FH_UMich_RidgeTfReg,0.7772559999999998,0.7353639999999998,0.7905719999999998,1.1452350000000004,0.6483120000000001,0.7772559999999998,0.7309320000000001,0.7608666666666667,0.7167679999999998,0.7084849999999997,0.7167679999999998,0.7437800000000001,0.8525840000000007,0.6788133333333333,0.7235320000000004,0.7941239999999997,0.7355319999999999,0.6459320000000002,0.8093520000000003,0.7914920000000002,0.7346759999999998,0.6806760000000002,0.8632680000000003,0.5703960000000006,0.7412640000000001,0.7848600000000001,0.8096400000000002,0.793055999999999,1.0027160000000006,0.8028933333333333,0.0,0.8232720000000001,0.7612519999999997
FH_UVA_Ensemble,0.5320233333333332,0.5687233333333328,0.9660666666666657,1.506488,0.5136000000000001,0.5521640000000003,0.5642033333333333,0.7324066666666667,0.5758000000000002,0.6332839999999994,0.5758000000000002,0.45121000000000033,0.7709266666666663,0.7532600000000003,0.5763133333333333,0.5703133333333334,0.6063133333333333,0.6258266666666666,0.5536766666666665,0.5001666666666668,0.5909566666666661,0.7277533333333328,0.7400166666666662,0.5619639999999995,0.5387233333333334,0.6778,0.6501033333333336,0.7462366666666668,1.0704966666666664,0.8166333333333334,0.8232720000000001,0.0,0.5938800000000001
USC_SI_kJalpha,0.14556333333333338,0.3336500000000003,0.9870800000000005,1.4705359999999992,0.37495333333333336,0.16385600000000006,0.2459866666666667,0.3248733333333333,0.3154766666666668,0.303788,0.3154766666666668,0.07054000000000002,0.9415033333333327,0.4400866666666667,0.2052700000000001,0.23726999999999998,0.1542133333333333,0.44055666666666726,0.35602666666666727,0.22541333333333322,0.10876666666666672,0.4725433333333334,0.9746100000000006,0.7392919999999998,0.26079,0.4958633333333331,0.5900166666666662,1.1785433333333333,1.5071900000000007,1.1680399999999995,0.7612519999999997,0.5938800000000001,0.0
