,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_Karlen_pypm,0.1053366666666667,0.16593666666666668,0.9608799999999993,1.560351999999998,0.34432333333333326,0.12611200000000003,0.24436333333333352,0.061119999999999966,0.3540666666666668,0.26128400000000007,0.3540666666666668,0.07615333333333332,0.7770633333333334,0.5537,0.17306666666666662,0.19552333333333352,0.14721333333333333,0.37471000000000015,0.2688700000000001,0.16687333333333326,0.0,0.5246466666666666,0.9077699999999995,0.7134649999999997,0.23091666666666677,0.47006333333333344,0.6860300000000006,1.1367533333333324,1.352533333333333,1.3098400000000003,0.6937319999999998,0.41416000000000003,0.13298666666666675
FH_LANL_GrowthRate,0.5290333333333336,0.5019499999999998,0.8270299999999997,1.402892000000001,0.4982000000000002,0.5535800000000002,0.48724333333333364,0.33154000000000006,0.4508333333333338,0.38299199999999994,0.4508333333333338,0.45701333333333327,0.8233533333333334,0.5984866666666667,0.4652666666666669,0.5406266666666667,0.5259633333333332,0.5438166666666664,0.5506866666666664,0.5229766666666672,0.5246466666666666,0.0,0.8730633333333339,0.6993449999999997,0.5535700000000003,0.5809833333333336,0.6892166666666665,0.841813333333333,1.1808333333333336,1.18369,0.6183480000000003,0.6590700000000002,0.5264366666666667
FH_MIT_Cassandra,0.8892533333333336,0.9273000000000002,0.8818133333333334,1.4570160000000008,0.83778,0.8854079999999994,0.9145066666666658,1.1474800000000003,0.8690099999999994,0.9252359999999996,0.8690099999999994,0.965306666666667,0.8133500000000001,0.6904600000000003,0.9034933333333335,0.8549100000000001,0.8991266666666669,0.8228200000000002,0.9154599999999997,0.8685866666666667,0.9077699999999995,0.8730633333333339,0.0,0.4477249999999998,0.8518633333333332,0.9520933333333335,0.5949866666666666,0.6167566666666663,0.7618866666666666,0.27328000000000013,0.7362399999999999,0.832573333333333,0.8878500000000005
FH_MIT_ISOLAT_Mixtures,0.7364199999999996,0.7162350000000002,0.7570550000000001,1.3199466666666666,0.5856599999999998,0.7364199999999996,0.6687249999999999,0.7972,0.6362949999999999,0.6732066666666665,0.6362949999999999,0.8039799999999999,0.5434300000000003,0.5532,0.7545750000000002,0.7407349999999995,0.7718049999999995,0.7495000000000002,0.6740500000000003,0.7546950000000001,0.7134649999999997,0.6993449999999997,0.4477249999999998,0.0,0.7037700000000003,0.7762499999999997,0.49210500000000046,0.4255150000000002,0.6799049999999996,0.41856000000000015,0.49642999999999987,0.6231849999999999,0.7176299999999998
FH_MOBS_GLEAM_COVID,0.21704999999999988,0.2937066666666668,0.9249733333333329,1.5758000000000005,0.34878,0.23820000000000002,0.3293666666666667,0.20257999999999998,0.37692333333333355,0.32273599999999997,0.37692333333333355,0.20010666666666674,0.7827866666666661,0.5615933333333336,0.2426666666666668,0.28791333333333347,0.22338999999999995,0.3830533333333332,0.3451033333333332,0.24668999999999988,0.23091666666666677,0.5535700000000003,0.8518633333333332,0.7037700000000003,0.0,0.5220133333333333,0.6449133333333333,1.0497666666666658,1.2835399999999992,1.2707299999999995,0.7509800000000002,0.4707800000000003,0.22694666666666657
FH_MUNI_ARIMA,0.4647866666666669,0.47925,0.8563866666666665,1.3868199999999995,0.4814533333333333,0.47821200000000014,0.46180666666666687,0.39260000000000006,0.5263566666666668,0.4788519999999996,0.5263566666666668,0.3331066666666669,0.7594699999999994,0.9501533333333337,0.45644666666666656,0.516096666666667,0.4365000000000002,0.5368666666666667,0.5104333333333336,0.4645833333333335,0.47006333333333344,0.5809833333333336,0.9520933333333335,0.7762499999999997,0.5220133333333333,0.0,0.8202066666666669,0.9821266666666664,1.1994899999999988,1.2810599999999996,0.7204640000000004,0.5459133333333334,0.5178399999999999
FH_Microsoft_DeepSTIA,0.6327566666666666,0.71949,0.9678899999999999,1.6627120000000013,0.5790566666666667,0.631368,0.63125,0.8757799999999998,0.5844966666666666,0.5900399999999998,0.5844966666666666,0.6806266666666669,0.6911399999999999,0.6387599999999994,0.7391033333333326,0.6056200000000003,0.7072966666666667,0.6971499999999996,0.5955733333333332,0.72624,0.6860300000000006,0.6892166666666665,0.5949866666666666,0.49210500000000046,0.6449133333333333,0.8202066666666669,0.0,0.5903933333333329,0.899503333333333,0.5606500000000001,0.7603840000000005,0.61449,0.6140466666666665
FH_RobertWalraven_ESG,1.158203333333333,1.029059999999999,0.783813333333333,1.4764039999999998,0.8129733333333337,1.1495159999999998,0.9475766666666664,1.0868200000000001,0.8129266666666665,0.8438720000000003,0.8129266666666665,1.259026666666666,0.6295699999999999,0.7433733333333334,1.2352666666666665,1.0741466666666664,1.2279466666666672,1.0506233333333328,0.8846966666666665,1.2660366666666667,1.1367533333333324,0.841813333333333,0.6167566666666663,0.4255150000000002,1.0497666666666658,0.9821266666666664,0.5903933333333329,0.0,0.6207966666666671,0.47656000000000004,0.6559399999999999,0.7936266666666666,1.0879466666666653
FH_TTU_squider,1.3743900000000004,1.2729766666666666,0.7871966666666672,0.9473360000000004,1.1408966666666662,1.3165999999999998,1.2738633333333325,1.58118,1.2027133333333329,1.2175480000000005,1.2027133333333329,1.4542266666666666,0.9369799999999996,1.0582933333333338,1.4340199999999983,1.3021366666666667,1.4160600000000008,1.1674999999999998,1.245719999999999,1.4622866666666663,1.352533333333333,1.1808333333333336,0.7618866666666666,0.6799049999999996,1.2835399999999992,1.1994899999999988,0.899503333333333,0.6207966666666671,0.0,0.42791999999999997,0.991636,1.166003333333333,1.3071633333333323
FH_UCLA_SuEIR,1.3102500000000001,1.2687800000000002,0.90927,1.48994,1.0623300000000002,1.3102500000000001,1.3079599999999996,1.29474,1.24766,1.2771700000000001,1.24766,1.33676,0.8371799999999996,0.9887800000000001,1.3412299999999993,1.23928,1.2988000000000002,0.9299299999999999,1.3114700000000008,1.2994700000000006,1.3098400000000003,1.18369,0.27328000000000013,0.41856000000000015,1.2707299999999995,1.2810599999999996,0.5606500000000001,0.47656000000000004,0.42791999999999997,0.0,0.7998500000000002,0.9076000000000001,1.3032699999999995
FH_UMich_RidgeTfReg,0.713132,0.6678999999999999,0.8311479999999998,1.4453350000000003,0.5999839999999997,0.713132,0.660296,0.6792600000000002,0.6633239999999997,0.6286499999999998,0.6633239999999997,0.6728999999999999,0.7516079999999996,0.6639400000000001,0.6561839999999998,0.7467520000000002,0.6902720000000006,0.6170479999999998,0.7580560000000003,0.6672040000000002,0.6937319999999998,0.6183480000000003,0.7362399999999999,0.49642999999999987,0.7509800000000002,0.7204640000000004,0.7603840000000005,0.6559399999999999,0.991636,0.7998500000000002,0.0,0.698816,0.731956
FH_UVA_Ensemble,0.41921333333333344,0.4826199999999999,0.9676499999999997,1.6082319999999994,0.41543333333333377,0.41679199999999994,0.43583,0.33141999999999994,0.4880200000000003,0.433676,0.4880200000000003,0.4325466666666671,0.6884,0.6762866666666664,0.5052600000000002,0.450186666666667,0.44747000000000003,0.5413400000000003,0.43509666666666685,0.48136666666666666,0.41416000000000003,0.6590700000000002,0.832573333333333,0.6231849999999999,0.4707800000000003,0.5459133333333334,0.61449,0.7936266666666666,1.166003333333333,0.9076000000000001,0.698816,0.0,0.4388700000000002
USC_SI_kJalpha,0.10594333333333339,0.2336933333333334,0.9804033333333325,1.5698239999999986,0.30114666666666684,0.11631200000000005,0.2616333333333334,0.08622,0.34009000000000017,0.25899999999999995,0.34009000000000017,0.1441333333333334,0.7646200000000003,0.5375066666666669,0.20883666666666678,0.19600333333333347,0.16952333333333333,0.3570400000000005,0.25829666666666673,0.20816333333333337,0.13298666666666675,0.5264366666666667,0.8878500000000005,0.7176299999999998,0.22694666666666657,0.5178399999999999,0.6140466666666665,1.0879466666666653,1.3071633333333323,1.3032699999999995,0.731956,0.4388700000000002,0.0
