,COVID_Hub_Trained_Ensemble,FH_BPagano_RtDriven,FH_CEID_Walk,FH_COVIDhub_baseline,FH_COVIDhub_ensemble,FH_COVIDhub_trained_ensemble,FH_CU_nochange,FH_CU_scenario_high,FH_CU_scenario_low,FH_CU_scenario_mid,FH_CU_select,FH_Covid19Sim_Simulator,FH_CovidAnalytics_DELPHI,FH_Google_Harvard_CPF,FH_IEM_MED_CovidProject,FH_JHUAPL_Bucky,FH_JHU_CSSE_DECOM,FH_JHU_IDD_CovidSP,FH_JHU_UNC_GAS_StatMechPool,FH_KITmetricslab_select_ensemble,FH_Karlen_pypm,FH_LANL_GrowthRate,FH_LNQ_ens1,FH_MIT_Cassandra,FH_MIT_ISOLAT_Mixtures,FH_MOBS_GLEAM_COVID,FH_MUNI_ARIMA,FH_Microsoft_DeepSTIA,FH_RobertWalraven_ESG,FH_TTU_squider,FH_UCLA_SuEIR,FH_UMich_RidgeTfReg,FH_UVA_Ensemble,USC_SI_kJalpha
FH_LNQ_ens1,0.03307333333333331,0.11398666666666667,0.8727666666666666,1.1994399999999998,0.05311999999999999,,0.23458000000000012,0.3183,0.15469999999999995,0.21900999999999993,0.21900999999999993,0.2498999999999999,0.14732000000000003,0.8524700000000002,0.3144333333333334,0.10258,0.07624000000000002,0.14789999999999995,0.3564700000000001,,0.08264666666666667,0.5722799999999999,0.0,0.7082933333333337,0.23776666666666665,0.10923333333333322,0.31947333333333344,0.9742066666666672,0.05146666666666664,0.2742866666666668,0.8657100000000001,0.9702999999999999,0.12486000000000007,0.10442666666666663
FH_MIT_Cassandra,0.7129319999999998,0.7313039999999998,0.7830800000000002,1.022165,0.4932066666666668,0.7036600000000002,0.6492900000000003,0.6213200000000001,0.6771050000000003,0.6668,0.6668,0.720432,0.721028,0.8299449999999996,0.7345600000000001,0.7176679999999995,0.7333400000000004,0.7202440000000003,0.7526349999999996,0.6847099999999999,0.7307239999999999,0.748664,0.7082933333333337,0.0,0.7413400000000001,0.716744,0.7789800000000004,0.8124199999999996,0.6985280000000004,0.8079920000000006,0.9048599999999994,0.845224,0.7373959999999995,0.7451000000000002
FH_MIT_ISOLAT_Mixtures,0.23466799999999996,0.2775399999999999,0.7328099999999997,0.8933466666666664,0.25534,0.30204,0.36327333333333356,0.43236,0.3068066666666667,0.34391999999999984,0.34391999999999984,0.37341200000000024,0.27299500000000004,0.8365733333333335,0.37640800000000013,0.24434000000000014,0.28589499999999984,0.2736520000000001,0.44314666666666674,0.25307999999999997,0.23405600000000004,0.580524,0.23776666666666665,0.7413400000000001,0.0,0.26786399999999994,0.42070000000000013,0.8362279999999997,0.20763999999999996,0.309456,0.8402866666666665,0.9390050000000003,0.3220299999999998,0.2506880000000001
FH_MOBS_GLEAM_COVID,0.1853633333333335,0.1796800000000001,0.9605800000000001,1.326845000000001,0.06638666666666664,0.26714000000000004,0.416015,0.4969249999999999,0.3272850000000001,0.48469999999999985,0.48469999999999985,0.22412333333333323,0.08540399999999998,0.9141249999999999,0.3734600000000003,0.06991999999999997,0.2164759999999999,0.1317866666666668,0.3401350000000001,0.12277,0.15847000000000003,0.7423933333333329,0.10923333333333322,0.716744,0.26786399999999994,0.0,0.4134679999999998,0.8756933333333332,0.09197000000000002,0.2766266666666672,0.9176700000000001,1.0695760000000003,0.13517599999999996,0.15207333333333328
FH_MUNI_ARIMA,0.343436,0.43217200000000044,0.7799480000000006,0.993695,0.38425333333333317,0.39632999999999996,0.458705,0.5182200000000003,0.40906000000000037,0.444285,0.444285,0.48737600000000014,0.40588,0.9545949999999995,0.37608800000000014,0.3992800000000002,0.3899439999999999,0.39183200000000007,0.5605050000000005,0.3855900000000002,0.3581320000000002,0.6468320000000003,0.31947333333333344,0.7789800000000004,0.42070000000000013,0.4134679999999998,0.0,1.0387160000000002,0.36200399999999994,0.4585960000000001,1.051570000000001,1.052028,0.4442079999999999,0.3681320000000003
FH_Microsoft_DeepSTIA,0.8468233333333334,0.8919100000000011,1.0542880000000003,1.4813350000000003,0.9185333333333332,0.9825499999999995,1.0480899999999997,0.9489650000000006,1.11538,1.11464,1.11464,0.9155366666666677,0.9469320000000008,0.7207249999999995,0.9547299999999994,0.9337279999999996,1.0302319999999998,0.8734766666666669,0.9186349999999993,0.93648,0.8869166666666662,0.7425400000000004,0.9742066666666672,0.8124199999999996,0.8362279999999997,0.8756933333333332,1.0387160000000002,0.0,0.8852533333333329,1.011699999999999,0.6538449999999998,0.8076800000000001,0.9002080000000001,0.8495233333333332
FH_RobertWalraven_ESG,0.11086999999999998,0.14950666666666665,0.8628920000000004,1.1895950000000004,0.06674666666666668,0.22470000000000007,0.37527,0.4715350000000001,0.27802000000000016,0.39424000000000015,0.39424000000000015,0.20708000000000004,0.10739200000000002,0.9114000000000001,0.31975000000000026,0.078416,0.15322800000000003,0.1333900000000001,0.3583550000000002,0.17006,0.11922000000000002,0.6344700000000006,0.05146666666666664,0.6985280000000004,0.20763999999999996,0.09197000000000002,0.36200399999999994,0.8852533333333329,0.0,0.2441500000000002,0.9353500000000002,1.0437960000000002,0.16185999999999995,0.13814666666666658
FH_TTU_squider,0.32709000000000027,0.3399066666666669,0.8888839999999995,1.1080949999999998,0.15568666666666664,0.35855000000000004,0.5034749999999999,0.5993550000000002,0.39357500000000006,0.540985,0.540985,0.39802666666666703,0.2582800000000001,0.9898250000000001,0.3743566666666667,0.24977600000000005,0.3082920000000001,0.287636666666667,0.39465000000000017,0.23587999999999998,0.32573333333333326,0.804213333333333,0.2742866666666668,0.8079920000000006,0.309456,0.2766266666666672,0.4585960000000001,1.011699999999999,0.2441500000000002,0.0,1.00326,1.1195240000000002,0.3139520000000002,0.3468000000000002
FH_UCLA_SuEIR,0.9488899999999998,0.9230499999999996,0.891215,1.234613333333333,0.9919333333333337,1.0424299999999997,0.9345500000000001,0.9066050000000007,0.9441100000000009,0.9510950000000004,0.9510950000000004,0.9658749999999995,0.9561950000000006,0.5505550000000002,0.9739349999999999,0.9345499999999997,0.9886200000000003,0.9489600000000005,0.9321949999999997,0.9635300000000002,0.9263950000000003,0.9183499999999997,0.8657100000000001,0.9048599999999994,0.8402866666666665,0.9176700000000001,1.051570000000001,0.6538449999999998,0.9353500000000002,1.00326,0.0,0.8974200000000004,0.9272650000000003,0.9496050000000001
FH_UMich_RidgeTfReg,1.0072320000000006,1.0563200000000001,0.9509319999999996,1.0217649999999994,1.1298866666666665,1.0795199999999996,0.961315,0.93542,0.9804100000000001,0.9506350000000002,0.9506350000000002,1.0406399999999998,1.0324799999999998,0.8582500000000004,1.0569319999999998,1.038544,0.9839440000000003,1.0883040000000004,1.070825,1.1328199999999995,1.0243320000000005,0.8678319999999998,0.9702999999999999,0.845224,0.9390050000000003,1.0695760000000003,1.052028,0.8076800000000001,1.0437960000000002,1.1195240000000002,0.8974200000000004,0.0,1.0319119999999997,1.0361639999999996
FH_UVA_Ensemble,0.213132,0.22937599999999997,0.9807199999999996,1.3480699999999992,0.20006000000000007,0.3717300000000001,0.40731500000000026,0.4633249999999999,0.33969,0.4734250000000002,0.4734250000000002,0.27658799999999983,0.17806400000000006,0.9081450000000008,0.36850000000000005,0.16336799999999999,0.2634199999999999,0.185524,0.379175,0.3523800000000001,0.20685600000000004,0.7115159999999997,0.12486000000000007,0.7373959999999995,0.3220299999999998,0.13517599999999996,0.4442079999999999,0.9002080000000001,0.16185999999999995,0.3139520000000002,0.9272650000000003,1.0319119999999997,0.0,0.21042000000000002
USC_SI_kJalpha,0.13983666666666664,0.21599333333333348,0.9234039999999998,1.2610749999999988,0.22055333333333324,0.23104000000000013,0.3614899999999999,0.4204050000000003,0.28947,0.39984000000000003,0.39984000000000003,0.2915433333333335,0.19397999999999996,0.9555649999999999,0.40497666666666693,0.16834800000000005,0.22490399999999985,0.20023000000000005,0.36371500000000023,0.24274000000000012,0.13573666666666664,0.6401766666666665,0.10442666666666663,0.7451000000000002,0.2506880000000001,0.15207333333333328,0.3681320000000003,0.8495233333333332,0.13814666666666658,0.3468000000000002,0.9496050000000001,1.0361639999999996,0.21042000000000002,0.0
