State,472,479,486,493
Alabama,2835.909090909091,1464.52,1957.7631578947369,2931.34375
Alaska,1083.51376146789,1413.2371134020618,1616.1612903225807,2759.653333333333
American Samoa,1083.51376146789,2359.9578947368423,1716.5555555555557,2759.653333333333
Arizona,7056.264150943396,6170.0526315789475,3408.866666666667,3879.0
Arkansas,1083.51376146789,1413.2371134020618,1624.4285714285713,2759.653333333333
California,12502.277777777777,10383.714285714286,8950.348837209302,8499.732142857143
Colorado,10826.233333333334,11996.481818181817,9341.954545454546,8157.0
Connecticut,2913.0,2119.0,1716.5555555555557,4153.380952380952
Delaware,2799.2,1413.2371134020618,1545.6458333333333,2757.8478260869565
District of Columbia,1083.51376146789,1413.2371134020618,1616.1612903225807,2759.653333333333
Florida,28843.8,19935.925,18631.352941176472,14136.8125
Georgia,8995.157142857142,6832.9672131147545,4717.288888888889,5279.181818181818
Guam,1083.51376146789,2359.9578947368423,1716.5555555555557,2759.653333333333
Hawaii,1083.51376146789,2359.9578947368423,1716.5555555555557,2759.653333333333
Idaho,1083.51376146789,1413.2371134020618,1550.2222222222222,2759.653333333333
Illinois,15729.675,10617.747252747253,8402.772727272728,8265.771428571428
Indiana,8210.341463414634,6170.0526315789475,4172.724137931034,3401.0666666666666
Iowa,2886.0,1413.2371134020618,1585.8870967741937,2757.8478260869565
Kansas,1083.51376146789,2359.9578947368423,1725.0,2759.653333333333
Kentucky,2886.0,4719.3,1652.064935064935,3109.4305555555557
Louisiana,2835.909090909091,2622.939393939394,2048.0204081632655,3179.7169811320755
Maine,2856.3333333333335,1413.2371134020618,1545.6458333333333,2757.8478260869565
Maryland,7111.815789473684,5562.651685393258,1725.0,4455.617021276596
Massachusetts,7973.84375,6029.571428571428,2048.0204081632655,4153.380952380952
Michigan,23075.38888888889,11113.138461538461,8402.772727272728,8265.771428571428
Minnesota,10826.233333333334,8185.433333333333,8946.0,6318.51376146789
Mississippi,1083.51376146789,2359.9578947368423,1652.064935064935,2759.653333333333
Missouri,2539.4285714285716,1464.52,2020.7325581395348,3109.4305555555557
Montana,1083.51376146789,2359.9578947368423,1652.064935064935,2759.653333333333
Nebraska,2258.901960784314,1365.0546875,1545.6458333333333,2759.653333333333
Nevada,1675.7209302325582,2359.9578947368423,1624.4285714285713,2931.34375
New Hampshire,2799.2,1413.2371134020618,1545.6458333333333,2757.8478260869565
New Jersey,9300.238095238095,7756.5,8079.4857142857145,4704.351351351352
New Mexico,1083.51376146789,1413.2371134020618,1624.4285714285713,2832.088888888889
New York,21723.947368421053,11491.902173913044,8950.348837209302,8265.771428571428
North Carolina,11331.085714285715,10383.714285714286,8094.258620689655,8265.771428571428
North Dakota,1083.51376146789,1413.2371134020618,1545.6458333333333,2759.653333333333
Northern Mariana Islands,1083.51376146789,2359.9578947368423,1716.5555555555557,2759.653333333333
Ohio,10112.662921348314,10443.392523364486,8946.0,7885.888888888889
Oklahoma,1083.51376146789,1413.2371134020618,1545.6458333333333,2759.653333333333
Oregon,7056.264150943396,6029.571428571428,1716.5555555555557,3109.4305555555557
Pennsylvania,22594.263157894737,11491.902173913044,11284.04,8356.257575757576
Puerto Rico,2913.0,6175.605263157895,1725.0,3329.777777777778
Rhode Island,2856.3333333333335,1413.2371134020618,1616.1612903225807,2799.315789473684
South Carolina,5675.6,6170.0526315789475,1929.6,3879.0
South Dakota,1083.51376146789,1413.2371134020618,1545.6458333333333,2759.653333333333
Tennessee,7374.177215189873,6019.1578947368425,3179.72,4153.380952380952
Texas,22907.422222222223,10481.593023255815,8882.661538461538,15866.029411764706
Utah,1675.7209302325582,2359.9578947368423,1624.4285714285713,2931.34375
Vermont,1083.51376146789,2359.9578947368423,1624.945945945946,2759.653333333333
Virgin Islands,1083.51376146789,2359.9578947368423,1716.5555555555557,2759.653333333333
Virginia,7973.84375,6029.571428571428,3179.72,3179.7169811320755
Washington,10010.912280701754,10369.703703703704,7652.486486486487,5382.107142857143
West Virginia,2835.909090909091,1413.2371134020618,1652.064935064935,2799.315789473684
Wisconsin,4271.738095238095,5620.45,1929.6,3109.4305555555557
Wyoming,1083.51376146789,2359.9578947368423,1652.064935064935,2759.653333333333
