location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,101,124,126,146,154,160,169,175,180,186,192,198,208,218,228,233,238,242,254,267,288,307,370
Alaska,5,7,10,12,15,17,19,21,23,25,27,29,32,33,34,35,35,38,43,45,54,65,68
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2
Arizona,63,84,100,113,121,129,138,150,161,174,186,197,210,223,233,243,256,271,291,302,333,356,373
Arkansas,31,38,46,55,60,62,65,66,68,72,74,77,79,82,85,90,98,104,113,128,152,160,171
California,294,316,339,359,373,387,398,410,419,429,441,454,465,478,495,521,546,571,598,629,693,739,809
Colorado,74,86,99,112,121,126,133,138,141,146,150,157,165,171,175,178,188,193,201,209,223,242,258
Connecticut,7,10,12,15,17,22,24,24,26,27,29,33,35,38,41,43,46,50,53,57,67,75,95
Delaware,7,9,11,13,15,16,17,18,19,21,22,24,26,28,31,31,35,38,41,45,52,59,66
District of Columbia,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,7,7,8
Florida,455,494,530,557,583,604,621,637,669,694,721,735,753,775,798,820,823,839,864,892,933,970,1029
Georgia,210,239,261,291,308,323,342,359,371,383,394,406,424,435,448,463,476,488,503,524,562,606,658
Guam,2,4,4,5,5,8,8,8,9,9,9,10,11,11,12,13,14,14,15,16,18,21,24
Hawaii,7,8,10,11,13,14,15,16,17,17,18,19,21,22,23,25,27,29,31,33,37,40,44
Idaho,71,78,88,105,114,124,125,128,132,136,141,142,152,161,170,182,196,203,215,234,258,276,320
Illinois,69,79,91,107,119,132,145,153,155,157,164,173,175,185,186,190,194,205,216,230,256,283,323
Indiana,85,102,118,135,146,153,163,173,178,187,195,203,210,217,224,233,244,258,275,293,322,348,395
Iowa,37,44,50,60,67,72,75,77,79,79,84,87,88,91,94,97,99,104,106,118,137,151,159
Kansas,6,9,14,20,23,27,30,34,37,40,43,46,50,55,59,65,72,78,88,100,120,143,171
Kentucky,78,92,103,118,128,137,142,150,160,163,169,179,186,188,195,203,211,221,234,250,281,314,345
Louisiana,44,49,61,70,72,74,77,82,85,89,93,96,98,100,106,110,116,123,130,138,152,167,183
Maine,10,14,18,22,23,24,25,26,27,27,28,30,32,33,34,35,36,37,40,44,45,56,69
Maryland,50,56,64,72,78,82,82,85,92,94,97,101,107,112,117,123,129,133,137,147,163,176,193
Massachusetts,34,43,50,55,59,64,68,74,78,81,83,86,90,95,96,99,105,109,114,123,135,149,162
Michigan,136,146,171,199,215,227,239,250,261,272,297,318,327,336,342,357,380,396,413,426,458,515,576
Minnesota,71,84,95,111,120,126,131,136,140,145,149,155,160,166,172,178,183,191,197,210,228,243,263
Mississippi,22,29,34,42,47,52,56,60,63,68,71,75,79,84,88,94,99,106,115,126,142,156,180
Missouri,49,61,71,84,91,97,101,106,109,113,116,120,124,128,131,137,143,147,153,162,185,206,225
Montana,24,27,34,41,46,50,53,56,59,61,64,68,71,74,79,84,89,94,99,103,108,108,127
Nebraska,2,4,7,9,10,11,13,14,16,17,19,22,23,25,26,28,31,34,36,40,48,52,61
Nevada,38,46,54,63,68,71,77,82,88,90,95,98,102,109,116,121,122,130,141,155,163,173,189
New Hampshire,5,8,10,13,14,15,16,17,18,20,21,23,24,25,25,26,28,31,33,35,40,44,49
New Jersey,41,48,57,67,73,79,83,87,91,104,106,109,114,117,122,125,131,137,146,158,176,194,212
New Mexico,19,27,33,39,42,45,47,49,51,53,56,60,62,64,66,71,74,77,81,85,94,102,114
New York,98,115,129,150,163,177,191,203,215,241,245,251,261,266,278,289,305,320,338,353,392,422,457
North Carolina,155,181,200,227,240,248,254,258,272,283,295,300,303,314,325,332,347,362,376,402,450,495,548
North Dakota,10,14,16,19,23,25,26,27,30,31,32,34,36,37,38,39,42,45,49,54,58,62,70
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3
Ohio,183,231,235,272,297,307,318,325,331,349,362,375,387,400,414,431,446,464,484,510,543,597,647
Oklahoma,70,81,87,96,104,108,117,123,128,133,138,143,148,154,161,170,177,187,197,211,237,263,309
Oregon,55,61,68,80,86,92,97,99,106,112,112,115,119,122,127,131,144,152,162,171,189,202,222
Pennsylvania,228,251,307,337,374,396,415,428,447,463,478,502,526,550,565,585,603,630,656,692,749,783,853
Puerto Rico,3,4,5,6,7,8,9,10,10,11,12,13,14,15,16,16,16,18,19,21,24,26,31
Rhode Island,1,2,3,5,6,6,7,8,8,8,8,10,11,11,12,13,13,14,15,17,19,21,24
South Carolina,104,110,125,141,153,166,176,179,191,200,206,212,219,225,234,245,255,266,282,301,341,379,411
South Dakota,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,24,26,28,31,36,40
Tennessee,104,123,133,149,158,159,166,167,176,185,198,207,212,216,226,235,243,259,276,317,368,399,419
Texas,721,763,793,842,881,916,941,965,989,1010,1033,1055,1079,1104,1127,1154,1183,1213,1263,1328,1424,1473,1536
Utah,24,30,34,37,42,47,50,54,59,60,63,66,69,71,72,76,79,83,89,94,102,104,119
Vermont,3,4,5,6,8,8,9,10,11,11,12,14,14,15,16,16,16,18,19,20,23,25,28
Virgin Islands,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,5,6,7,8
Virginia,109,128,144,166,182,197,202,213,217,221,227,233,236,242,261,270,277,278,295,317,347,381,419
Washington,95,114,125,135,146,156,166,175,181,184,192,200,207,213,221,230,238,244,260,277,297,315,345
West Virginia,81,87,93,109,120,126,131,135,139,143,146,153,161,166,171,177,184,193,204,214,239,277,298
Wisconsin,58,64,70,88,97,105,110,114,128,132,136,140,146,149,154,159,164,178,191,200,216,229,243
Wyoming,11,15,18,20,22,24,26,27,29,31,32,34,36,37,40,41,44,46,49,55,61,67,75
