location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,0,0,2,6,8,9,11,12,14,15,18,27,27,36,41,41,41,41,41,60,69,72,75
Alaska,0,0,0,0,1,1,1,2,2,5,5,6,7,8,8,8,9,11,12,12,18,28,28
Arizona,0,0,1,13,24,31,36,41,44,47,51,59,66,74,83,87,93,98,105,133,173,195,213
Arkansas,0,0,3,8,9,11,12,14,16,19,21,24,29,32,35,37,39,42,45,49,54,69,81
California,2,12,28,49,65,91,116,139,160,175,199,235,262,278,295,315,336,380,403,453,538,600,673
Colorado,0,0,0,0,1,2,2,5,10,13,15,17,18,19,21,26,29,37,41,47,52,55,61
Connecticut,0,5,10,18,23,27,31,35,39,45,49,53,56,60,63,66,67,68,71,82,88,96,106
Delaware,0,0,0,0,1,2,3,4,5,6,7,8,9,9,12,14,16,17,19,21,25,30,32
District of Columbia,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,5,7,7,9,12,14
Florida,0,1,1,2,3,4,7,53,115,146,152,159,165,171,177,240,309,369,466,539,593,633,691
Georgia,9,22,33,41,48,54,59,64,68,73,77,87,92,97,106,114,121,127,148,158,170,180,196
Guam,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,5,5,7,8,9,11
Hawaii,0,0,0,0,1,1,1,1,2,2,3,3,4,5,6,7,10,10,13,16,19,22,25
Idaho,0,0,1,2,3,4,5,6,6,7,7,8,9,10,10,12,13,15,19,20,21,21,22
Illinois,0,2,3,8,18,27,35,42,50,56,59,62,66,73,75,78,81,86,91,99,104,109,117
Indiana,9,14,19,25,29,32,35,38,40,42,45,48,55,61,67,69,69,75,83,89,100,109,119
Iowa,1,2,5,8,10,12,14,15,17,19,20,22,25,28,29,32,34,35,37,44,53,56,59
Kansas,0,0,0,0,0,1,3,6,8,11,13,16,19,21,26,28,29,32,35,38,42,54,61
Kentucky,10,15,19,25,30,34,38,40,42,46,50,55,58,62,64,66,68,75,78,83,95,104,110
Louisiana,7,8,11,15,17,19,22,24,26,28,30,34,36,39,43,46,48,50,53,60,67,72,80
Maine,0,0,1,4,6,7,8,9,10,11,12,14,15,18,19,21,22,23,27,29,32,34,37
Maryland,3,6,9,15,19,21,23,25,27,29,33,37,43,46,48,50,52,55,58,68,76,79,81
Massachusetts,12,18,27,41,53,60,65,70,75,81,86,93,97,103,107,112,117,123,130,150,163,177,189
Michigan,2,7,14,26,37,52,65,71,76,83,88,97,109,121,131,142,153,167,181,201,224,249,288
Minnesota,1,5,7,11,14,17,20,23,25,27,30,33,37,40,45,50,53,55,65,71,77,81,85
Mississippi,5,8,10,10,10,12,14,19,20,21,22,25,27,28,30,32,37,39,41,46,53,58,65
Missouri,9,17,20,25,29,32,34,40,46,48,50,51,55,62,70,79,90,101,107,113,123,124,144
Montana,0,0,0,0,0,1,1,1,2,2,2,3,4,5,6,8,9,10,13,14,15,17,18
Nebraska,0,0,1,4,8,11,16,24,31,34,36,38,40,42,45,50,57,65,68,72,100,105,109
Nevada,0,0,0,0,0,1,3,5,7,8,8,9,15,16,18,20,23,28,31,37,48,49,49
New Hampshire,0,2,3,5,6,7,8,9,10,10,11,12,13,14,15,15,16,17,18,19,25,26,27
New Jersey,2,3,6,10,13,15,17,19,20,22,24,30,38,42,45,49,54,59,66,75,87,94,100
New Mexico,0,0,1,3,5,6,7,8,8,9,10,11,14,14,15,16,17,21,26,32,36,40,45
New York,3,5,8,29,52,67,73,78,83,88,96,115,134,156,187,198,205,212,219,239,296,323,362
North Carolina,7,13,16,26,33,38,41,44,46,48,50,58,73,82,86,92,97,102,108,123,132,146,159
North Dakota,0,0,0,0,1,1,1,2,2,3,3,5,5,6,6,7,7,8,9,9,18,19,19
Ohio,0,0,0,0,6,18,28,37,39,40,42,53,54,60,65,69,77,80,89,95,101,109,117
Oklahoma,20,23,28,33,37,39,42,43,45,49,51,57,62,64,67,68,68,79,82,89,103,115,126
Oregon,1,5,14,18,20,23,25,29,33,36,38,41,44,47,49,54,55,59,63,68,90,96,102
Pennsylvania,38,46,53,60,67,74,84,95,102,109,118,126,136,138,151,163,172,183,197,214,242,253,264
Puerto Rico,3,5,8,11,13,14,16,17,19,20,21,23,26,28,30,33,35,39,42,47,55,58,61
Rhode Island,0,0,0,1,1,2,3,4,4,7,8,10,11,11,12,12,13,13,14,15,17,18,19
South Carolina,5,9,14,23,29,34,40,47,57,63,69,77,87,94,99,102,110,112,119,127,138,148,162
South Dakota,0,0,1,2,4,5,6,7,7,8,9,10,11,13,14,16,18,19,21,22,23,27,29
Tennessee,0,0,0,0,1,10,18,25,31,36,37,40,42,44,54,57,59,62,78,78,92,100,111
Texas,5,14,24,33,42,51,61,84,95,99,104,119,131,136,144,179,198,216,242,275,323,364,404
Utah,0,0,0,1,1,2,2,2,3,3,4,5,7,8,10,14,17,18,19,20,24,28,30
Vermont,0,0,0,0,0,0,0,1,1,1,2,3,3,4,4,5,5,5,6,8,10,12,14
Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,4
Virginia,0,0,0,1,2,8,12,18,20,26,30,35,45,63,76,91,103,114,122,129,140,150,251
Washington,8,13,18,26,31,34,37,41,44,46,48,54,58,60,62,64,66,70,78,89,97,101,107
West Virginia,0,0,0,1,2,2,3,3,3,4,4,6,9,13,18,22,26,27,30,36,40,46,59
Wisconsin,2,6,11,16,20,24,27,30,31,33,38,42,46,49,51,54,57,60,63,73,89,94,98
Wyoming,0,0,0,0,0,0,0,1,1,1,2,3,3,4,5,6,7,8,10,12,16,17,17
