location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,0,2,7,12,16,19,21,23,26,27,28,31,33,36,37,39,41,46,47,47,47,55,61
Alaska,0,0,0,2,4,5,5,6,7,8,9,10,11,12,12,14,15,16,17,19,21,23,25
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,6,7,7,7
Arizona,48,52,56,67,74,79,84,88,92,93,98,107,113,117,119,123,124,130,137,148,169,177,189
Arkansas,18,18,21,30,35,38,40,44,46,49,51,54,57,59,61,63,65,68,72,76,85,93,100
California,136,158,177,207,225,240,254,264,274,285,296,306,315,324,333,345,357,371,387,422,453,478,510
Colorado,20,24,31,38,42,46,49,52,55,58,60,63,67,69,72,76,79,82,86,92,99,106,114
Connecticut,2,3,9,18,23,26,28,29,30,31,33,35,38,40,43,46,50,53,57,62,70,76,83
Delaware,1,1,2,2,4,5,6,6,6,7,7,8,9,9,10,10,11,12,13,14,16,18,20
District of Columbia,0,0,0,0,1,1,1,2,2,2,2,3,4,4,4,5,5,5,6,6,7,7,8
Florida,120,140,155,170,181,190,210,248,276,303,315,338,342,347,360,384,402,414,428,451,481,503,536
Georgia,38,50,61,70,73,77,81,83,87,90,93,97,100,104,107,111,114,119,124,130,140,148,157
Guam,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,3,3,4,4
Hawaii,0,0,1,2,2,2,3,3,3,4,4,5,5,7,7,7,7,8,9,10,12,13,15
Idaho,2,4,5,6,7,8,9,9,10,11,11,12,13,14,15,16,16,17,19,20,22,24,26
Illinois,54,67,72,79,81,89,94,98,102,105,109,113,117,121,126,128,132,138,146,153,165,176,187
Indiana,41,41,52,62,70,76,78,84,90,91,95,104,105,107,110,111,115,119,122,126,136,145,154
Iowa,5,7,9,12,16,19,22,24,26,27,29,33,36,38,40,42,43,46,48,52,58,62,66
Kansas,0,2,3,6,8,9,10,11,12,13,13,15,17,18,18,20,21,22,23,25,28,30,33
Kentucky,15,19,21,25,28,31,32,34,36,39,42,46,49,51,54,57,60,63,67,70,77,83,90
Louisiana,4,7,9,12,16,19,22,25,28,29,32,35,37,39,41,42,45,47,50,54,59,62,68
Maine,0,0,1,2,3,3,4,4,5,5,5,7,7,7,9,9,10,10,11,12,13,14,16
Maryland,26,30,34,38,41,43,45,48,50,52,54,56,59,60,63,66,68,71,75,79,85,92,98
Massachusetts,60,66,71,85,92,98,103,108,112,115,120,124,128,131,136,141,146,151,158,168,182,192,206
Michigan,95,103,115,130,138,146,154,162,171,177,183,188,196,200,209,217,225,234,245,258,279,296,327
Minnesota,26,28,33,38,41,44,46,48,51,53,55,57,59,61,63,65,67,69,72,76,81,86,95
Mississippi,1,1,4,7,9,11,12,14,16,18,19,21,23,25,27,27,29,30,32,34,37,40,44
Missouri,28,31,35,41,44,47,50,52,55,57,59,60,62,64,66,69,71,74,78,82,88,94,100
Montana,0,0,1,2,3,3,4,4,5,6,7,8,9,9,10,11,12,13,14,15,17,18,19
Nebraska,2,2,3,4,5,7,9,9,10,10,10,12,13,15,15,17,19,19,20,22,24,26,29
Nevada,0,3,6,11,14,16,17,18,21,22,24,26,28,29,31,33,35,37,39,43,47,50,55
New Hampshire,3,5,5,7,7,8,9,10,10,11,11,13,14,14,15,15,16,16,17,18,19,20,22
New Jersey,32,39,45,56,61,65,69,72,74,77,80,88,92,95,99,101,103,106,108,128,135,140,149
New Mexico,2,5,7,11,13,14,16,17,19,20,21,23,25,27,29,32,33,34,36,38,41,43,46
New York,108,131,153,177,192,203,210,218,225,233,241,249,256,263,271,281,290,302,316,333,359,380,410
North Carolina,21,23,27,31,32,40,45,49,53,55,59,68,70,75,82,82,83,88,93,102,112,121,131
North Dakota,0,0,1,1,1,2,2,2,2,3,3,5,5,6,7,7,7,8,9,11,12,13,13
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
