location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,0,0,4,8,9,12,15,19,21,23,25,29,31,35,40,44,48,54,60,69,82,92,105
Alaska,0,0,0,2,3,4,5,5,6,7,7,9,10,10,12,14,15,16,17,18,20,22,24
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,8,8,9,9,9
Arizona,29,44,56,70,79,87,93,99,105,110,115,121,126,131,138,141,148,155,163,173,188,195,216
Arkansas,1,8,9,16,21,25,28,31,34,37,40,42,45,48,51,53,55,57,62,65,74,78,82
California,139,176,180,183,186,239,240,244,249,282,286,309,328,344,376,379,404,449,493,568,576,607,665
Colorado,28,30,39,49,56,61,65,68,72,75,78,82,86,89,92,96,98,99,114,124,135,144,155
Connecticut,0,0,2,6,7,9,11,12,14,16,18,23,25,27,30,34,37,41,44,48,55,63,70
Delaware,0,0,0,0,1,2,2,3,3,3,4,5,5,6,7,7,8,9,10,11,13,14,16
District of Columbia,0,0,0,0,1,1,1,1,1,2,2,3,4,4,4,4,5,6,6,7,8,9,10
Florida,80,98,106,129,139,149,156,165,178,187,192,204,218,229,240,253,266,275,286,321,353,377,403
Georgia,33,43,51,57,61,65,68,71,74,78,81,84,88,91,95,101,105,110,116,130,150,158,166
Guam,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3
Hawaii,0,1,1,2,3,3,3,4,4,5,5,6,7,7,7,8,8,9,10,10,12,13,14
Idaho,2,5,6,7,9,10,10,11,12,12,13,15,16,17,18,18,19,24,26,28,30,33,35
Illinois,40,52,58,72,83,86,87,92,100,100,109,117,124,129,135,141,148,155,162,173,190,204,218
Indiana,17,27,34,39,48,50,51,57,62,67,70,75,80,84,89,93,98,104,110,118,130,141,153
Iowa,7,7,8,11,15,17,18,19,21,22,23,27,28,31,34,37,39,41,43,46,51,55,60
Kansas,0,1,5,7,8,10,11,12,13,14,15,17,19,20,21,21,22,25,28,32,37,40,45
Kentucky,19,21,23,26,29,31,34,38,42,45,45,48,51,54,55,57,60,64,68,74,83,91,97
Louisiana,0,4,8,16,21,26,26,27,28,29,30,31,32,37,37,41,43,45,48,51,56,60,65
Maine,0,0,1,1,2,2,3,3,3,4,5,5,6,7,7,10,11,12,13,14,15,17,18
Maryland,16,20,23,28,28,31,34,37,40,43,45,48,49,52,52,55,59,62,65,70,75,82,87
Massachusetts,41,41,55,59,68,75,81,88,89,91,93,100,101,110,115,121,127,134,144,153,169,181,195
Michigan,55,62,68,78,95,106,109,112,115,118,120,124,141,158,171,171,176,178,189,202,221,238,257
Minnesota,21,25,32,35,39,41,43,47,49,51,52,55,58,60,64,66,68,71,75,79,85,91,97
Mississippi,0,0,4,10,11,12,12,16,19,19,23,32,36,38,41,43,46,48,51,55,60,65,71
Missouri,13,20,25,31,38,40,42,44,45,47,49,52,55,58,60,64,67,70,74,78,89,100,106
Montana,0,0,1,2,3,3,4,4,4,5,5,6,7,9,10,11,12,12,13,14,16,17,19
Nebraska,0,0,5,10,11,13,14,15,16,17,19,20,21,22,23,24,25,28,30,33,37,40,43
Nevada,0,2,6,10,13,15,18,20,22,23,25,27,30,31,33,35,38,40,43,46,52,56,61
New Hampshire,3,5,6,8,9,10,10,10,11,13,14,15,16,16,18,18,20,21,23,25,29,34,39
