State,668,675,682,689
Alabama,3450.08,3597.09,3033.64,4067.84
Alaska,3044.88,2932.21,3180.12,2669.46
American Samoa,0.8473571428571427,0.34001190476190474,0.02,2.229961038961039
Arizona,33067.55,35101.95,33942.04,38900.89
Arkansas,3549.77,2795.51,3095.5,4746.59
California,40135.5,38356.64,30939.66,35652.94
Colorado,23855.54,27331.49,28575.02,38122.57
Connecticut,2538.19,2336.27,2836.5,4595.3
Delaware,1990.49,1942.79,2272.84,3011.62
District of Columbia,496.34,600.58,461.75,246.05
Florida,10283.53,12623.14,9726.14,19262.66
Georgia,6336.0,7247.82,5428.32,8571.46
Guam,276.79,471.18,432.26,470.61
Hawaii,759.91,801.45,876.9,782.62
Idaho,3980.24,3342.5,3075.03,2856.31
Illinois,27293.75,35447.23,29106.87,37892.99
Indiana,22951.35,33202.43,35137.28,42390.89
Iowa,9247.44,11793.5,11112.73,15150.27
Kansas,8819.12,10919.25,7617.77,14759.12
Kentucky,8446.97,10173.21,8979.44,14771.9
Louisiana,2500.98,2719.24,2944.45,3295.46
Maine,2914.81,2640.31,4330.97,4897.56
Maryland,6213.97,7440.38,5342.1,9264.92
Massachusetts,12518.19,13828.53,22302.85,20465.27
Michigan,35963.6,40183.86,34502.15,50340.45
Minnesota,31407.3,35599.64,32909.28,48771.85
Mississippi,2499.83,2079.34,2448.86,2973.83
Missouri,10160.75,12230.82,13462.59,16111.37
Montana,3595.96,3431.41,2539.28,2504.06
Nebraska,7264.35,9030.23,9166.66,11099.3
Nevada,4245.14,5185.94,4826.7,6382.2
New Hampshire,6132.79,7875.33,7485.21,7472.6
New Jersey,12074.35,13309.02,13104.07,19898.96
New Mexico,10456.31,13580.25,11960.03,17929.81
New York,36826.66,38631.97,32706.33,41601.48
North Carolina,13152.73,12957.07,11053.59,19259.49
North Dakota,3604.74,3717.79,2196.79,3623.29
Northern Mariana Islands,22.54,24.99,29.99,20.82
Ohio,32114.0,41456.2,33112.94,45738.03
Oklahoma,4272.51,4772.58,4173.04,6008.96
Oregon,5973.91,5535.32,7590.61,7110.83
Pennsylvania,38132.3,43232.24,31040.51,44631.95
Puerto Rico,816.91,852.8,1801.27,4239.22
Rhode Island,2424.46,2447.54,3351.54,3874.81
South Carolina,4092.6,4169.58,4001.76,4887.27
South Dakota,2550.93,2439.3,3088.0,3354.71
Tennessee,8236.38,12846.9,13631.96,17856.94
Texas,25227.64,32224.7,29451.83,41664.13
Utah,11598.38,12237.29,11012.34,14785.67
Vermont,2817.67,3288.22,2520.44,4202.24
Virgin Islands,97.05,361.14,231.44,75.95
Virginia,10416.18,11086.26,9146.6,17249.11
Washington,11913.05,12798.07,12973.67,18225.31
West Virginia,7151.14,6301.18,5868.94,7492.66
Wisconsin,24128.14,33673.73,27566.08,41969.02
Wyoming,2156.99,2247.48,1634.16,2790.13
