State,374,381,388,395
Alabama,19408.2,20171.91,17805.11,13875.91
Alaska,1611.94,1695.28,1383.83,990.98
Arizona,54641.13,48500.72,36626.42,34818.91
Arkansas,14479.99,16637.97,12755.96,10515.66
California,153509.41,146318.28,120903.25,97935.62
Colorado,14332.57,10957.36,10170.83,7712.86
Connecticut,15763.57,19088.47,14752.68,13219.52
Delaware,5105.11,4237.79,3621.73,3217.29
District of Columbia,1548.01,1931.42,1695.65,1165.13
Florida,87899.0,108473.62,75776.67,66059.64
Georgia,50223.95,53407.24,44413.52,33525.11
Hawaii,745.27,1089.04,1126.89,921.61
Idaho,3851.89,3481.91,4391.65,3931.65
Illinois,34027.78,35565.66,31465.71,28935.07
Indiana,20137.81,21325.5,21283.79,18236.0
Iowa,7845.7,5790.88,5460.69,4022.42
Kansas,8612.24,10247.3,9497.24,8209.35
Kentucky,20291.18,17926.76,15054.47,13137.73
Louisiana,15008.66,18835.21,17735.44,15132.84
Maine,2747.5,3378.04,4329.16,2219.03
Maryland,15446.12,15727.44,15126.72,11842.94
Massachusetts,35160.32,37475.55,25393.98,23230.61
Michigan,16597.7,17166.27,13598.81,11065.74
Minnesota,10211.23,8339.27,7086.26,4732.93
Mississippi,14828.25,14888.44,11753.71,10069.11
Missouri,15138.69,13871.58,11993.08,8581.31
Montana,2388.96,2387.61,2108.92,2062.07
Nebraska,5725.53,5603.75,3947.55,3631.05
Nevada,11838.25,9239.68,7505.79,4946.96
New Hampshire,5639.88,5057.53,4336.81,3183.11
New Jersey,38964.13,37025.06,36307.12,37393.2
New Mexico,6819.75,6817.79,5582.8,4539.45
New York,124548.19,117684.31,113496.82,93719.69
North Carolina,48783.39,52257.45,45608.23,29173.08
North Dakota,1157.5,1597.14,1238.57,978.3
Ohio,34821.07,34434.61,34684.61,32480.51
Oklahoma,19450.17,18265.51,16659.68,17601.35
Oregon,7037.59,6709.41,5642.74,4523.29
Pennsylvania,32892.21,32904.93,29919.96,29146.76
Puerto Rico,2933.1,2371.99,2549.93,2003.81
Rhode Island,5759.3,4275.82,3270.78,2890.06
South Carolina,32793.87,36076.54,35856.66,31683.79
South Dakota,1876.81,1924.75,1873.38,1294.41
Tennessee,21539.22,24257.34,24553.96,18830.18
Texas,153850.62,151735.77,117762.12,93501.84
Utah,14969.2,15049.61,11435.75,8815.22
Vermont,1271.31,1494.21,1239.81,987.11
Virgin Islands,146.79,147.96,168.84,128.24
Virginia,41154.92,36242.32,34386.05,38148.54
Washington,14527.69,13569.13,10377.44,9210.87
West Virginia,6724.23,6660.32,5984.44,4725.94
Wisconsin,16465.29,15372.56,13371.94,8913.57
Wyoming,1836.86,1910.52,1535.74,1196.62
