location,0.01,0.025,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.975,0.99
Alabama,133,146,165,179,189,197,206,213,220,229,239,247,256,263,272,274,295,319,329,333,344,357,373
Alaska,2,3,5,6,7,7,8,9,9,10,11,13,15,16,17,19,20,21,23,24,25,26,28
American Samoa,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4
Arizona,124,137,156,171,181,189,192,196,201,210,219,237,264,278,289,297,313,325,332,346,389,404,446
Arkansas,87,93,110,119,125,132,140,147,154,160,161,165,166,173,180,184,188,192,198,202,209,216,225
California,549,587,657,687,738,763,784,856,866,869,876,895,903,919,924,940,940,956,968,989,1030,1122,1171
Colorado,0,0,0,8,15,16,16,17,18,20,21,29,32,36,39,43,48,54,59,65,74,85,91
Connecticut,10,17,26,43,48,54,60,64,66,68,69,73,83,89,96,100,105,111,116,124,136,146,155
Delaware,1,2,4,6,6,8,8,9,10,10,11,14,17,18,20,20,21,21,24,25,28,30,34
District of Columbia,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,4,6,6,7,8,9
Florida,401,419,464,536,582,609,630,657,683,707,730,753,779,809,844,877,912,932,958,966,1064,1090,1118
Georgia,205,222,243,275,289,299,308,316,323,332,339,348,356,363,370,378,390,399,408,418,438,458,486
Guam,0,0,0,1,2,2,2,3,3,3,3,4,6,6,6,7,7,7,8,8,10,11,12
Hawaii,0,0,0,1,2,2,2,2,3,6,8,14,15,16,16,17,18,19,20,20,21,22,25
Idaho,15,17,17,19,21,22,23,24,26,27,28,31,32,34,36,38,40,43,46,51,57,57,61
Illinois,44,56,72,99,103,105,108,119,130,136,137,142,144,146,152,162,168,170,186,196,212,228,241
Indiana,50,62,72,83,95,98,101,105,111,115,120,128,130,139,146,149,153,154,158,163,172,173,189
Iowa,20,31,36,43,47,50,53,56,60,63,67,72,77,79,82,84,87,89,93,98,106,113,117
Kansas,0,0,0,6,11,16,17,18,20,22,23,25,30,32,33,36,43,44,46,50,55,61,66
Kentucky,58,63,68,75,80,85,89,93,97,101,105,110,114,118,122,137,140,142,147,156,182,190,200
Louisiana,36,47,49,62,68,75,85,90,95,104,105,117,118,123,131,133,137,141,146,152,162,170,182
Maine,8,11,16,17,18,19,20,22,23,24,25,28,33,35,37,38,38,39,40,42,44,47,53
Maryland,0,2,11,24,28,33,37,42,47,50,54,58,62,65,67,70,76,77,77,84,85,86,88
Massachusetts,42,62,76,97,107,114,120,125,130,134,139,148,153,161,169,178,182,193,207,223,247,276,280
Michigan,124,148,169,207,213,218,222,226,252,252,258,264,270,275,289,306,321,337,349,351,355,384,403
Minnesota,31,36,40,48,51,55,56,59,61,63,65,79,80,81,82,85,88,92,96,101,109,110,116
Mississippi,19,25,42,46,48,54,57,58,59,61,64,73,82,87,87,91,96,100,108,108,116,139,139
Missouri,55,75,92,118,131,140,147,159,166,171,174,177,181,195,200,211,219,224,228,234,243,270,287
Montana,4,6,9,12,13,14,15,15,16,18,18,21,22,23,24,25,27,28,30,32,34,37,39
Nebraska,3,9,12,16,20,21,22,23,24,25,26,27,30,32,32,33,36,40,45,51,58,63,74
Nevada,51,59,62,66,67,70,73,78,84,90,95,102,105,113,116,117,118,121,126,134,144,149,156
New Hampshire,3,5,6,8,9,9,10,11,11,12,13,16,17,17,18,19,19,19,22,24,25,28,30
New Jersey,18,24,30,36,42,53,60,67,70,78,89,101,105,106,114,121,126,139,155,162,174,174,184
New Mexico,26,29,32,40,41,42,43,44,46,48,53,55,62,64,66,68,74,74,78,78,79,88,94
New York,25,26,30,32,33,52,65,65,78,102,121,124,128,131,148,158,162,167,173,181,195,212,228
North Carolina,81,83,89,95,106,114,120,125,127,129,137,150,151,152,161,185,187,195,206,216,227,230,246
North Dakota,0,1,1,2,4,5,5,6,7,7,7,13,14,15,16,16,17,18,19,20,23,25,27
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,4
Ohio,7,27,61,76,82,87,89,90,92,93,102,111,120,130,140,151,163,175,191,222,249,273,300
Oklahoma,94,100,116,131,136,141,147,149,158,165,173,190,207,215,223,229,234,241,250,269,294,305,314
Oregon,57,71,83,95,96,98,103,109,114,120,121,125,130,140,141,141,142,143,146,147,160,163,169
Pennsylvania,96,113,130,140,164,180,192,205,216,222,226,232,241,250,266,270,284,299,306,311,324,343,366
Puerto Rico,2,3,4,5,6,7,8,10,10,11,12,13,15,15,16,16,16,17,18,20,22,25,27
Rhode Island,0,0,0,0,1,2,3,3,4,4,5,8,9,9,9,10,12,13,15,19,22,22,22
South Carolina,104,113,122,129,138,153,163,168,172,176,179,193,198,252,260,260,268,278,289,303,322,329,337
South Dakota,3,6,9,12,13,15,16,17,19,20,20,23,24,26,27,28,29,31,32,35,37,40,43
Tennessee,64,75,95,118,133,149,159,161,163,165,169,174,183,183,184,195,206,248,261,296,315,331,349
Texas,406,451,462,475,485,497,515,531,547,559,572,585,593,605,613,624,638,656,673,699,747,799,847
Utah,24,25,28,31,32,34,35,40,45,48,52,58,60,61,61,63,63,65,68,71,74,76,79
Vermont,0,0,0,1,1,1,1,2,2,2,5,5,6,7,7,7,7,7,8,8,9,10,12
Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,4,5
Virginia,116,144,151,171,178,184,190,196,202,205,212,219,234,241,242,243,258,264,274,290,313,334,345
Washington,73,80,86,108,117,124,127,130,133,136,139,142,146,148,154,157,160,166,169,174,183,190,198
West Virginia,52,58,63,73,75,77,81,84,85,87,89,90,93,98,100,102,104,106,109,114,121,128,133
Wisconsin,105,120,130,142,151,159,166,173,176,181,192,198,203,207,212,215,219,223,229,238,248,257,265
Wyoming,0,2,3,4,5,6,6,7,7,8,8,10,11,12,13,14,15,16,18,19,21,22,22
