State,206,213,220,227
Alabama,10400.52,7244.28,6483.07,6556.72
Alaska,650.05,831.8,677.18,771.89
American Samoa,0.11,0.08,0.24,0.11
Arizona,9023.58,7047.68,7362.48,8390.03
Arkansas,6042.3,5272.6,5772.43,5877.68
California,60124.07,60990.3,29952.1,24417.57
Colorado,3465.56,3054.72,3244.86,3619.67
Connecticut,706.2,600.71,676.99,697.52
Delaware,698.83,715.76,701.39,650.43
District of Columbia,662.28,762.88,644.71,687.17
Florida,61767.89,45352.86,31222.99,25083.29
Georgia,24519.8,23449.86,19434.94,14225.53
Guam,66.01,61.72,258.32,348.6
Hawaii,1191.78,2662.29,2663.64,2529.92
Idaho,3411.88,3154.29,3114.02,4368.73
Illinois,12953.65,11207.8,11036.97,10567.59
Indiana,6251.52,5786.65,4961.64,4868.54
Iowa,3312.88,3167.54,3320.3,4534.5
Kansas,3498.36,3192.34,2871.93,3757.21
Kentucky,4801.67,5313.53,4977.95,5013.92
Louisiana,11416.87,8114.97,6970.95,6403.38
Maine,110.55,139.62,198.85,186.3
Maryland,5342.31,4852.5,5224.55,5300.22
Massachusetts,3553.05,3126.89,2516.41,2848.81
Michigan,5181.19,4883.41,5250.37,5085.28
Minnesota,5225.98,4902.66,5496.61,4954.47
Mississippi,6237.06,5830.32,5314.38,5332.33
Missouri,8057.21,7444.07,6720.39,6408.6
Montana,758.27,783.21,873.85,868.32
Nebraska,2272.72,2379.68,2710.78,2455.84
Nevada,7298.31,5742.12,6800.09,7368.14
New Hampshire,209.94,264.83,381.51,490.73
New Jersey,3210.44,3064.97,2639.27,2801.87
New Mexico,2193.77,2452.84,2158.31,2292.64
New York,4872.02,5161.58,4821.09,4848.49
North Carolina,11539.52,8503.06,9145.23,7295.89
North Dakota,802.79,900.44,920.16,1203.89
Northern Mariana Islands,8.89,3.55,9.05,12.68
Ohio,8763.38,6636.7,6662.31,6834.63
Oklahoma,6331.17,5277.72,5982.08,6051.82
Oregon,2408.57,2228.25,2097.04,2062.22
Pennsylvania,5897.34,5162.66,5969.38,6624.73
Puerto Rico,3515.01,3449.59,3934.56,3757.99
Rhode Island,698.98,566.3,637.95,943.58
South Carolina,8172.97,6259.96,7062.29,7486.16
South Dakota,787.2,627.44,650.52,711.77
Tennessee,14087.31,10470.01,9460.62,8041.07
Texas,61582.31,65663.02,36708.99,29034.56
Utah,3536.1,3308.36,3883.14,5395.28
Vermont,36.12,48.64,77.56,96.42
Virgin Islands,83.23,123.03,170.09,145.57
Virginia,8124.55,7096.24,8462.1,7026.43
Washington,5358.94,4928.58,5503.46,4924.83
West Virginia,750.51,736.99,733.98,920.46
Wisconsin,6173.92,5856.06,5479.72,5620.03
Wyoming,343.15,277.24,403.8,507.67
