State,304,311,318,325
Alabama,20084.32,34800.06,24985.52,30451.87
Alaska,4665.69,5255.02,8912.66,9503.32
American Samoa,0.24,0.08,0.0,0.02
Arizona,33854.38,36958.89,40242.98,47686.1
Arkansas,19396.93,19252.47,21033.98,29970.36
California,65400.87,71062.74,68267.45,69607.24
Colorado,44121.79,63111.52,50263.83,48207.06
Connecticut,10884.32,19649.66,16480.85,18729.5
Delaware,2819.52,5051.24,6531.27,4882.04
District of Columbia,1346.52,2045.27,2903.07,3766.57
Florida,55552.65,75347.04,78980.31,113230.84
Georgia,32325.59,32324.85,39246.33,51115.0
Guam,939.7,-3746.48,1119.41,1639.78
Hawaii,742.29,842.53,1047.86,1418.63
Idaho,15388.27,20894.56,20435.45,20892.4
Illinois,65488.03,71442.4,72943.42,75197.26
Indiana,55790.83,69002.06,78930.29,80138.16
Iowa,52858.58,62724.01,70603.08,71470.9
Kansas,24416.07,28831.57,32628.18,33857.2
Kentucky,24553.96,32176.11,33198.51,39401.67
Louisiana,12808.55,18160.47,21876.46,23672.84
Maine,2180.63,2835.11,4190.97,5177.89
Maryland,18126.22,34758.9,28586.01,31155.77
Massachusetts,27413.25,35192.51,30833.29,34038.28
Michigan,58397.15,71421.68,75240.32,73380.09
Minnesota,55186.98,77580.31,76044.58,91015.15
Mississippi,10523.25,13127.06,13716.03,16570.69
Missouri,43788.22,60349.3,75205.37,109818.89
Montana,9264.7,11849.61,15096.21,19483.7
Nebraska,24010.62,33032.44,37239.62,36392.87
Nevada,16220.6,21001.25,25729.32,30435.5
New Hampshire,3221.82,5325.9,5454.65,7203.73
New Jersey,33326.99,45829.83,39188.83,34116.95
New Mexico,15543.69,19424.29,23085.53,32898.94
New York,46647.28,68425.49,60931.07,56428.0
North Carolina,31525.1,27570.26,34156.58,38432.28
North Dakota,10926.91,12522.5,16604.49,14158.18
Northern Mariana Islands,1.86,12.22,14.68,11.93
Ohio,57006.71,71541.41,76638.64,76771.76
Oklahoma,35349.78,38980.94,42966.09,48276.95
Oregon,12626.54,14847.47,20265.53,18731.21
Pennsylvania,54871.63,67603.9,49718.68,46335.04
Puerto Rico,6019.76,7672.73,15261.13,17007.67
Rhode Island,6592.8,12982.69,10419.91,13218.29
South Carolina,11515.21,19776.71,19029.2,21183.01
South Dakota,16119.68,15690.85,18522.39,23836.05
Tennessee,40148.92,58004.69,68323.48,71540.08
Texas,65720.2,71645.52,74441.64,72452.56
Utah,30758.35,35602.96,41978.94,50865.02
Vermont,840.59,1474.05,1295.87,3161.11
Virgin Islands,32.01,45.42,41.86,70.3
Virginia,12427.82,16989.41,23039.55,25915.77
Washington,25793.13,34269.12,31150.73,31290.98
West Virginia,9412.69,12181.44,14300.09,17710.71
Wisconsin,55915.8,69820.12,76258.2,65267.63
Wyoming,6901.04,8941.55,12628.01,12384.86
