State,689,696,703,710
Alabama,2466.0,3782.0,3611.0,14148.0
Alaska,2488.0,946.0,744.0,3979.0
American Samoa,1.5,1.5,1.5,1.5
Arizona,28279.0,16667.0,12104.0,62607.0
Arkansas,6824.0,4842.0,9539.0,7359.0
California,35969.0,35969.0,29335.0,29335.0
Colorado,25515.0,21574.0,24494.0,19372.0
Connecticut,9539.0,13117.0,19321.0,46512.0
Delaware,3447.0,3417.0,4853.0,8304.0
District of Columbia,886.0,1272.0,507.0,781.0
Florida,23331.0,13117.0,22576.0,12684.0
Georgia,9342.0,3663.0,3213.0,19321.0
Guam,85.0,49.0,64.0,60.0
Hawaii,1057.0,667.0,507.0,883.0
Idaho,3515.0,3784.0,2846.0,1570.0
Illinois,62607.0,38811.0,70095.0,64229.0
Indiana,50176.0,38811.0,70095.0,50049.0
Iowa,23331.0,18972.0,26139.0,19372.0
Kansas,11765.0,13078.0,20466.0,33745.0
Kentucky,15245.0,12104.0,19321.0,28841.0
Louisiana,3515.0,3417.0,4428.0,8475.0
Maine,4718.0,2807.0,4977.0,5273.0
Maryland,19215.0,13117.0,19321.0,28841.0
Massachusetts,32291.0,34874.0,59313.0,77259.0
Michigan,39733.0,70095.0,49666.0,52517.0
Minnesota,22038.0,34874.0,35881.0,50253.0
Mississippi,1721.0,2976.0,3146.0,7438.0
Missouri,21574.0,29090.0,29397.0,28841.0
Montana,2488.0,946.0,744.0,3979.0
Nebraska,7384.0,10623.0,7384.0,7359.0
Nevada,4629.0,6297.0,5070.0,8367.0
New Hampshire,0.0,13117.0,8600.0,7765.0
New Jersey,16219.0,27206.0,59313.0,35881.0
New Mexico,9822.0,15875.0,12684.0,5435.0
New York,39733.0,68591.0,113883.0,223956.0
North Carolina,18972.0,29090.0,19321.0,94933.0
North Dakota,3979.0,4769.0,2453.0,1759.0
Northern Mariana Islands,1.5,1.5,1.5,1.5
Ohio,43273.0,50253.0,45974.0,44974.0
Oklahoma,6802.0,9241.0,7084.0,6772.0
Oregon,6824.0,9241.0,7412.0,5222.0
Pennsylvania,43273.0,50253.0,62607.0,29335.0
Puerto Rico,1057.0,699.0,6349.0,36035.0
Rhode Island,3049.0,10623.0,6404.0,5379.0
South Carolina,6824.0,9766.0,10279.0,41926.0
South Dakota,4410.0,3373.0,4853.0,8304.0
Tennessee,12860.0,21725.0,19321.0,18991.0
Texas,16219.0,26139.0,20617.0,50408.0
Utah,10623.0,15875.0,17858.0,5435.0
Vermont,3513.0,4769.0,4853.0,1570.0
Virgin Islands,0.0,0.0,82.0,51.0
Virginia,13562.0,21725.0,19321.0,14324.0
Washington,11765.0,15852.0,26139.0,12429.0
West Virginia,9384.0,10623.0,17858.0,8882.0
Wisconsin,27206.0,24135.0,20617.0,50253.0
Wyoming,1548.0,934.0,946.0,2517.0
