State,486,493,500,507
Alabama,3117.0,2064.0,2071.0,9095.0
Alaska,550.0,267.0,223.0,150.0
Arizona,3035.0,3643.0,3253.0,2111.0
Arkansas,1476.0,1562.0,983.0,489.0
California,6665.0,4339.0,2618.0,1485.0
Colorado,6226.0,4880.0,3469.0,2530.0
Connecticut,9095.0,2062.0,873.0,489.0
Delaware,732.0,438.0,311.0,99.0
District of Columbia,397.0,223.0,150.0,103.0
Florida,19038.0,14779.0,9240.0,5506.0
Georgia,4136.0,3103.0,2363.0,9095.0
Guam,70.0,57.0,41.0,22.0
Hawaii,411.0,360.0,397.0,223.0
Idaho,1634.0,1160.0,1160.0,370.0
Illinois,7104.0,9496.0,2618.0,3515.0
Indiana,3534.0,4727.0,3507.0,3488.0
Iowa,1414.0,1037.0,423.0,267.0
Kansas,933.0,411.0,1135.0,272.0
Kentucky,4184.0,2388.0,1239.0,1396.0
Louisiana,3060.0,1556.0,1239.0,2870.0
Maine,1239.0,1450.0,1396.0,642.0
Maryland,2536.0,3730.0,1317.0,1644.0
Massachusetts,4551.0,3060.0,3192.0,945.0
Michigan,10127.0,10882.0,2618.0,8955.0
Minnesota,2865.0,3329.0,2047.0,1302.0
Mississippi,1254.0,933.0,1317.0,1214.0
Missouri,2600.0,2288.0,1550.0,1552.0
Montana,446.0,380.0,365.0,451.0
Nebraska,411.0,983.0,411.0,251.0
Nevada,2488.0,2041.0,1052.0,642.0
New Hampshire,732.0,438.0,456.0,305.0
New Jersey,2259.0,2259.0,3585.0,550.0
New Mexico,953.0,627.0,761.0,782.0
New York,13521.0,2865.0,3329.0,2047.0
North Carolina,9375.0,5706.0,5288.0,2714.0
North Dakota,593.0,411.0,267.0,306.0
Ohio,5463.0,4641.0,4641.0,3103.0
Oklahoma,1139.0,573.0,761.0,267.0
Oregon,3488.0,3060.0,2340.0,2259.0
Pennsylvania,10698.0,9496.0,3329.0,1302.0
Puerto Rico,1307.0,1358.0,873.0,489.0
Rhode Island,894.0,573.0,411.0,251.0
South Carolina,2259.0,1556.0,2536.0,3253.0
South Dakota,380.0,360.0,306.0,170.0
Tennessee,4227.0,3060.0,1267.0,1016.0
Texas,13239.0,8605.0,9021.0,8355.0
Utah,1862.0,1414.0,1132.0,1615.0
Vermont,397.0,223.0,150.0,134.0
Virgin Islands,53.0,41.0,134.0,70.0
Virginia,4227.0,3060.0,3192.0,798.0
Washington,6226.0,4880.0,3469.0,2530.0
West Virginia,1862.0,2559.0,1132.0,549.0
Wisconsin,4227.0,1258.0,2559.0,579.0
Wyoming,446.0,582.0,481.0,582.0
